name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
1 2019-2020 14MMS0607X BGC,1,2019-2020,14MMS0607X,BGC,Escolarizada,199,226,,425,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 2019-2020 14MMS0607X BGC,2,2019-2020,14MMS0607X,BGC,Escolarizada,124,234,,358,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 2019-2020 14MMS0607X BGAI,3,2019-2020,14MMS0607X,BGAI,Escolarizada,17,30,,47,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 2019-2020 14MMS0608W BGC,4,2019-2020,14MMS0608W,BGC,Escolarizada,264,277,,541,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 2019-2020 14MMS0608W BGC,5,2019-2020,14MMS0608W,BGC,Escolarizada,193,291,,484,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 2019-2020 14MMS0608W BGAI,6,2019-2020,14MMS0608W,BGAI,Escolarizada,20,30,,50,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 2019-2020 14MMS0609V BGC,7,2019-2020,14MMS0609V,BGC,Escolarizada,134,192,,326,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 2019-2020 14MMS0609V BGC,8,2019-2020,14MMS0609V,BGC,Escolarizada,147,177,,324,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 2019-2020 14MMS0609V BGAI,9,2019-2020,14MMS0609V,BGAI,Escolarizada,55,67,,122,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 2019-2020 14MMS0610K BGC,10,2019-2020,14MMS0610K,BGC,Escolarizada,187,232,,419,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 2019-2020 14MMS0610K BGC,11,2019-2020,14MMS0610K,BGC,Escolarizada,149,188,,337,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 2019-2020 14MMS0610K BGAI,12,2019-2020,14MMS0610K,BGAI,Escolarizada,41,54,,95,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 2019-2020 14MMS0611J BGC,13,2019-2020,14MMS0611J,BGC,Escolarizada,185,239,,424,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 2019-2020 14MMS0611J BGC,14,2019-2020,14MMS0611J,BGC,Escolarizada,141,247,,388,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 2019-2020 14MMS0612I BGC,15,2019-2020,14MMS0612I,BGC,Escolarizada,297,427,,724,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 2019-2020 14MMS0612I BGC,16,2019-2020,14MMS0612I,BGC,Escolarizada,248,383,,631,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 2019-2020 14MMS0613H BGC,17,2019-2020,14MMS0613H,BGC,Escolarizada,316,413,,729,,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 2019-2020 14MMS0613H BGC,18,2019-2020,14MMS0613H,BGC,Escolarizada,269,422,,691,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19 2019-2020 14MMS0614G BGC,19,2019-2020,14MMS0614G,BGC,Escolarizada,345,436,,781,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 2019-2020 14MMS0614G BGC,20,2019-2020,14MMS0614G,BGC,Escolarizada,287,426,,713,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 2019-2020 14MMS0615F BGC,21,2019-2020,14MMS0615F,BGC,Escolarizada,171,192,,363,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 2019-2020 14MMS0615F BGC,22,2019-2020,14MMS0615F,BGC,Escolarizada,89,189,,278,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 2019-2020 14MMS0616E BGC,23,2019-2020,14MMS0616E,BGC,Escolarizada,63,85,,148,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 2019-2020 14MMS0616E BGC,24,2019-2020,14MMS0616E,BGC,Escolarizada,47,85,,132,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 2019-2020 14MMS0617D BGC,25,2019-2020,14MMS0617D,BGC,Escolarizada,113,102,,215,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 2019-2020 14MMS0617D BGC,26,2019-2020,14MMS0617D,BGC,Escolarizada,48,116,,164,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 2019-2020 14MMS0618C BGC,27,2019-2020,14MMS0618C,BGC,Escolarizada,140,131,,271,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 2019-2020 14MMS0618C BGC,28,2019-2020,14MMS0618C,BGC,Escolarizada,72,134,,206,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 2019-2020 14MMS0618C BGAI,29,2019-2020,14MMS0618C,BGAI,Escolarizada,13,14,,27,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 2019-2020 14MMS0619B BGC,30,2019-2020,14MMS0619B,BGC,Escolarizada,116,112,,228,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 2019-2020 14MMS0619B BGC,31,2019-2020,14MMS0619B,BGC,Escolarizada,59,121,,180,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 2019-2020 14MMS0619B BGAI,32,2019-2020,14MMS0619B,BGAI,Escolarizada,19,25,,44,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 2019-2020 14MMS0620R BGC,33,2019-2020,14MMS0620R,BGC,Escolarizada,36,34,,70,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 2019-2020 14MMS0620R BGC,34,2019-2020,14MMS0620R,BGC,Escolarizada,21,25,,46,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 2019-2020 14MMS0620R BGAI,35,2019-2020,14MMS0620R,BGAI,Escolarizada,11,12,,23,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 2019-2020 14MMS0621Q BGC,36,2019-2020,14MMS0621Q,BGC,Escolarizada,143,164,,307,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 2019-2020 14MMS0621Q BGC,37,2019-2020,14MMS0621Q,BGC,Escolarizada,86,147,,233,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 2019-2020 14MMS0622P BGC,38,2019-2020,14MMS0622P,BGC,Escolarizada,36,38,,74,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 2019-2020 14MMS0622P BGC,39,2019-2020,14MMS0622P,BGC,Escolarizada,20,47,,67,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 2019-2020 14MMS0623O BGC,40,2019-2020,14MMS0623O,BGC,Escolarizada,250,275,,525,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 2019-2020 14MMS0623O BGC,41,2019-2020,14MMS0623O,BGC,Escolarizada,181,251,,432,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 2019-2020 14MMS0624N BGC,42,2019-2020,14MMS0624N,BGC,Escolarizada,62,53,,115,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 2019-2020 14MMS0624N BGC,43,2019-2020,14MMS0624N,BGC,Escolarizada,25,51,,76,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 2019-2020 14MMS0625M BGC,44,2019-2020,14MMS0625M,BGC,Escolarizada,56,74,,130,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 2019-2020 14MMS0625M BGC,45,2019-2020,14MMS0625M,BGC,Escolarizada,22,31,,53,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46 2019-2020 14MMS0625M BGAI,46,2019-2020,14MMS0625M,BGAI,Escolarizada,24,13,,37,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47 2019-2020 14MMS0626L BGC,47,2019-2020,14MMS0626L,BGC,Escolarizada,144,170,,314,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48 2019-2020 14MMS0626L BGC,48,2019-2020,14MMS0626L,BGC,Escolarizada,86,161,,247,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49 2019-2020 14MMS0627K BGC,49,2019-2020,14MMS0627K,BGC,Escolarizada,39,41,,80,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 2019-2020 14MMS0627K BGC,50,2019-2020,14MMS0627K,BGC,Escolarizada,39,36,,75,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51 2019-2020 14MMS0627K BGAI,51,2019-2020,14MMS0627K,BGAI,Escolarizada,12,17,,29,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 2019-2020 14MMS0628J BGC,52,2019-2020,14MMS0628J,BGC,Escolarizada,149,167,,316,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 2019-2020 14MMS0628J BGC,53,2019-2020,14MMS0628J,BGC,Escolarizada,65,167,,232,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 2019-2020 14MMS0629I BGC,54,2019-2020,14MMS0629I,BGC,Escolarizada,125,144,,269,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 2019-2020 14MMS0629I BGC,55,2019-2020,14MMS0629I,BGC,Escolarizada,79,133,,212,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 2019-2020 14MMS0629I BGAI,56,2019-2020,14MMS0629I,BGAI,Escolarizada,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 2019-2020 14MMS0630Y BGC,57,2019-2020,14MMS0630Y,BGC,Escolarizada,152,184,,336,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 2019-2020 14MMS0630Y BGC,58,2019-2020,14MMS0630Y,BGC,Escolarizada,118,172,,290,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 2019-2020 14MMS0631X BGC,59,2019-2020,14MMS0631X,BGC,Escolarizada,228,242,,470,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 2019-2020 14MMS0631X BGC,60,2019-2020,14MMS0631X,BGC,Escolarizada,191,240,,431,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61 2019-2020 14MMS0632W BGC,61,2019-2020,14MMS0632W,BGC,Escolarizada,201,215,,416,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 2019-2020 14MMS0632W BGC,62,2019-2020,14MMS0632W,BGC,Escolarizada,176,220,,396,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 2019-2020 14MMS0632W BGAI,63,2019-2020,14MMS0632W,BGAI,Escolarizada,12,18,,30,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 2019-2020 14MMS0633V BGC,64,2019-2020,14MMS0633V,BGC,Escolarizada,43,54,,97,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 2019-2020 14MMS0633V BGC,65,2019-2020,14MMS0633V,BGC,Escolarizada,8,36,,44,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 2019-2020 14MMS0634U BGC,66,2019-2020,14MMS0634U,BGC,Escolarizada,132,177,,309,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67 2019-2020 14MMS0634U BGC,67,2019-2020,14MMS0634U,BGC,Escolarizada,95,164,,259,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 2019-2020 14MMS0635T BGC,68,2019-2020,14MMS0635T,BGC,Escolarizada,110,148,,258,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 2019-2020 14MMS0635T BGC,69,2019-2020,14MMS0635T,BGC,Escolarizada,86,135,,221,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 2019-2020 14MMS0636S BGC,70,2019-2020,14MMS0636S,BGC,Escolarizada,168,166,,334,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 2019-2020 14MMS0636S BGC,71,2019-2020,14MMS0636S,BGC,Escolarizada,72,187,,259,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 2019-2020 14MMS0637R BGC,72,2019-2020,14MMS0637R,BGC,Escolarizada,75,85,,160,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 2019-2020 14MMS0637R BGC,73,2019-2020,14MMS0637R,BGC,Escolarizada,17,46,,63,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 2019-2020 14MMS0638Q BGC,74,2019-2020,14MMS0638Q,BGC,Escolarizada,58,81,,139,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 2019-2020 14MMS0638Q BGC,75,2019-2020,14MMS0638Q,BGC,Escolarizada,41,65,,106,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 2019-2020 14MMS0639P BGC,76,2019-2020,14MMS0639P,BGC,Escolarizada,41,38,,79,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 2019-2020 14MMS0639P BGC,77,2019-2020,14MMS0639P,BGC,Escolarizada,13,30,,43,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 2019-2020 14MMS0640E BGC,78,2019-2020,14MMS0640E,BGC,Escolarizada,69,80,,149,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 2019-2020 14MMS0640E BGC,79,2019-2020,14MMS0640E,BGC,Escolarizada,23,44,,67,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 2019-2020 14MMS0641D BGC,80,2019-2020,14MMS0641D,BGC,Escolarizada,27,23,,50,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 2019-2020 14MMS0641D BGC,81,2019-2020,14MMS0641D,BGC,Escolarizada,15,24,,39,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82 2019-2020 14MMS0642C BGC,82,2019-2020,14MMS0642C,BGC,Escolarizada,46,54,,100,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83 2019-2020 14MMS0642C BGC,83,2019-2020,14MMS0642C,BGC,Escolarizada,32,54,,86,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84 2019-2020 14MMS0643B BGAI,84,2019-2020,14MMS0643B,BGAI,Escolarizada,20,8,,28,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 2019-2020 14MMS0643B BGC,85,2019-2020,14MMS0643B,BGC,Escolarizada,75,91,,166,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 2019-2020 14MMS0643B BGC,86,2019-2020,14MMS0643B,BGC,Escolarizada,45,57,,102,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 2019-2020 14MMS0644A BGC,87,2019-2020,14MMS0644A,BGC,Escolarizada,76,88,,164,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 2019-2020 14MMS0644A BGC,88,2019-2020,14MMS0644A,BGC,Escolarizada,22,43,,65,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 2019-2020 14MMS0645Z BGAI,89,2019-2020,14MMS0645Z,BGAI,Escolarizada,21,35,,56,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 2019-2020 14MMS0645Z BGC,90,2019-2020,14MMS0645Z,BGC,Escolarizada,208,278,,486,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91 2019-2020 14MMS0645Z BGC,91,2019-2020,14MMS0645Z,BGC,Escolarizada,132,271,,403,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 2019-2020 14MMS0646Z BGC,92,2019-2020,14MMS0646Z,BGC,Escolarizada,305,308,,613,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 2019-2020 14MMS0646Z BGC,93,2019-2020,14MMS0646Z,BGC,Escolarizada,262,298,,560,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94 2019-2020 14MMS0647Y BGAI,94,2019-2020,14MMS0647Y,BGAI,Escolarizada,15,11,,26,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 2019-2020 14MMS0647Y BGC,95,2019-2020,14MMS0647Y,BGC,Escolarizada,207,250,,457,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 2019-2020 14MMS0647Y BGC,96,2019-2020,14MMS0647Y,BGC,Escolarizada,133,257,,390,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 2019-2020 14MMS0648X BGC,97,2019-2020,14MMS0648X,BGC,Escolarizada,241,251,,492,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98 2019-2020 14MMS0648X BGC,98,2019-2020,14MMS0648X,BGC,Escolarizada,125,268,,393,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99 2019-2020 14MMS0649W BGAI,99,2019-2020,14MMS0649W,BGAI,Escolarizada,51,61,,112,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 2019-2020 14MMS0649W BGC,100,2019-2020,14MMS0649W,BGC,Escolarizada,302,356,,658,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 2019-2020 14MMS0649W BGC,101,2019-2020,14MMS0649W,BGC,Escolarizada,239,383,,622,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102 2019-2020 14MMS0650L BGAI,102,2019-2020,14MMS0650L,BGAI,Escolarizada,52,37,,89,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 2019-2020 14MMS0650L BGC,103,2019-2020,14MMS0650L,BGC,Escolarizada,246,270,,516,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104 2019-2020 14MMS0650L BGC,104,2019-2020,14MMS0650L,BGC,Escolarizada,179,274,,453,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105 2019-2020 14MMS0651K BGAI,105,2019-2020,14MMS0651K,BGAI,Escolarizada,16,17,,33,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 2019-2020 14MMS0651K BGC,106,2019-2020,14MMS0651K,BGC,Escolarizada,91,90,,181,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107 2019-2020 14MMS0651K BGC,107,2019-2020,14MMS0651K,BGC,Escolarizada,35,90,,125,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108 2019-2020 14MMS0652J BGC,108,2019-2020,14MMS0652J,BGC,Escolarizada,52,57,,109,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109 2019-2020 14MMS0652J BGC,109,2019-2020,14MMS0652J,BGC,Escolarizada,19,49,,68,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110 2019-2020 14MMS0653I BGC,110,2019-2020,14MMS0653I,BGC,Escolarizada,95,101,,196,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111 2019-2020 14MMS0653I BGC,111,2019-2020,14MMS0653I,BGC,Escolarizada,38,69,,107,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112 2019-2020 14MMS0654H BGAI,112,2019-2020,14MMS0654H,BGAI,Escolarizada,48,72,,120,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 2019-2020 14MMS0654H BGC,113,2019-2020,14MMS0654H,BGC,Escolarizada,85,161,,246,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114 2019-2020 14MMS0654H BGC,114,2019-2020,14MMS0654H,BGC,Escolarizada,78,152,,230,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115 2019-2020 14MMS0655G BGC,115,2019-2020,14MMS0655G,BGC,Escolarizada,80,114,,194,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116 2019-2020 14MMS0655G BGC,116,2019-2020,14MMS0655G,BGC,Escolarizada,46,85,,131,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117 2019-2020 14MMS0656F BGC,117,2019-2020,14MMS0656F,BGC,Escolarizada,43,37,,80,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118 2019-2020 14MMS0656F BGC,118,2019-2020,14MMS0656F,BGC,Escolarizada,13,23,,36,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119 2019-2020 14MMS0657E BGAI,119,2019-2020,14MMS0657E,BGAI,Escolarizada,68,69,,137,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120 2019-2020 14MMS0657E BGC,120,2019-2020,14MMS0657E,BGC,Escolarizada,171,199,,370,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 2019-2020 14MMS0657E BGC,121,2019-2020,14MMS0657E,BGC,Escolarizada,119,178,,297,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122 2019-2020 14MMS0658D BGC,122,2019-2020,14MMS0658D,BGC,Escolarizada,132,115,,247,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123 2019-2020 14MMS0658D BGC,123,2019-2020,14MMS0658D,BGC,Escolarizada,53,102,,155,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124 2019-2020 14MMS0659C BGC,124,2019-2020,14MMS0659C,BGC,Escolarizada,83,60,,143,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125 2019-2020 14MMS0659C BGC,125,2019-2020,14MMS0659C,BGC,Escolarizada,31,44,,75,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126 2019-2020 14MMS0660S BGC,126,2019-2020,14MMS0660S,BGC,Escolarizada,55,59,,114,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127 2019-2020 14MMS0660S BGC,127,2019-2020,14MMS0660S,BGC,Escolarizada,40,48,,88,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128 2019-2020 14MMS0661R BGC,128,2019-2020,14MMS0661R,BGC,Escolarizada,38,40,,78,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129 2019-2020 14MMS0662Q BGC,129,2019-2020,14MMS0662Q,BGC,Escolarizada,32,31,,63,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130 2019-2020 14MMS0663P BGC,130,2019-2020,14MMS0663P,BGC,Escolarizada,17,13,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131 2019-2020 14MMS0663P BGC,131,2019-2020,14MMS0663P,BGC,Escolarizada,11,15,,26,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132 2019-2020 14MMS0664O BGC,132,2019-2020,14MMS0664O,BGC,Escolarizada,23,15,,38,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133 2019-2020 14MMS0665N BGC,133,2019-2020,14MMS0665N,BGC,Escolarizada,20,22,,42,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134 2019-2020 14MMS0665N BGC,134,2019-2020,14MMS0665N,BGC,Escolarizada,17,20,,37,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135 2019-2020 14MMS0666M BGC,135,2019-2020,14MMS0666M,BGC,Escolarizada,15,25,,40,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136 2019-2020 14MMS0666M BGC,136,2019-2020,14MMS0666M,BGC,Escolarizada,6,30,,36,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137 2019-2020 14MMS0667L BGC,137,2019-2020,14MMS0667L,BGC,Escolarizada,22,36,,58,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138 2019-2020 14MMS0667L BGC,138,2019-2020,14MMS0667L,BGC,Escolarizada,6,14,,20,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139 2019-2020 14MMS0668K BGC,139,2019-2020,14MMS0668K,BGC,Escolarizada,63,63,,126,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140 2019-2020 14MMS0668K BGC,140,2019-2020,14MMS0668K,BGC,Escolarizada,16,16,,32,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141 2019-2020 14MMS0669J BGC,141,2019-2020,14MMS0669J,BGC,Escolarizada,15,25,,40,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
