name,row,anio,entidad_universitaria,pa_categoria_t,pa_categoria,pa_nivel,hombres,mujeres,personas_nb,total
712-2024-997 PA TMT Asistente C de CUCOSTA,997,2024,CUCOSTA,TMT,Asistente,C,0,0,,0
712-2024-998 PA TMT Asistente C de CUCOSTASUR,998,2024,CUCOSTASUR,TMT,Asistente,C,0,0,,0
712-2024-999 PA TMT Asistente C de CUVALLES,999,2024,CUVALLES,TMT,Asistente,C,0,0,,0
712-2024-1000 PA TMT Asistente C de CUNORTE,1000,2024,CUNORTE,TMT,Asistente,C,0,0,,0
712-2024-1001 PA TMT Asistente C de CULAGOS,1001,2024,CULAGOS,TMT,Asistente,C,1,0,,1
712-2024-1002 PA TMT Asistente C de CUTONALÁ,1002,2024,CUTONALÁ,TMT,Asistente,C,0,0,,0
712-2024-1003 PA TMT Asistente C de CUTLAJOMULCO,1003,2024,CUTLAJOMULCO,TMT,Asistente,C,0,0,,0
712-2024-1004 PA TMT Asistente C de CUGUADALAJARA,1004,2024,CUGUADALAJARA,TMT,Asistente,C,0,0,,0
712-2024-1005 PA TMT Asistente C de CUCHAPALA,1005,2024,CUCHAPALA,TMT,Asistente,C,0,0,,0
712-2024-1006 PA TMT Asistente C de CUTLAQUEPAQUE,1006,2024,CUTLAQUEPAQUE,TMT,Asistente,C,0,0,,0
712-2024-1007 PA TMT Asistente C de SEMS,1007,2024,SEMS,TMT,Asistente,C,22,20,,42
712-2024-1008 PA TMT Asistente C de AG,1008,2024,AG,TMT,Asistente,C,1,0,,1
712-2024-1009 PA TMT Asociado A de CUCEA,1009,2024,CUCEA,TMT,Asociado,A,0,0,,0
712-2024-1010 PA TMT Asociado A de CUCEI,1010,2024,CUCEI,TMT,Asociado,A,2,0,,2
712-2024-1011 PA TMT Asociado A de CUCSH,1011,2024,CUCSH,TMT,Asociado,A,0,0,,0
712-2024-1012 PA TMT Asociado A de CUCS,1012,2024,CUCS,TMT,Asociado,A,3,3,,6
712-2024-1013 PA TMT Asociado A de CUAAD,1013,2024,CUAAD,TMT,Asociado,A,1,0,,1
712-2024-1014 PA TMT Asociado A de CUCBA,1014,2024,CUCBA,TMT,Asociado,A,0,0,,0
712-2024-1015 PA TMT Asociado A de CUALTOS,1015,2024,CUALTOS,TMT,Asociado,A,0,0,,0
712-2024-1016 PA TMT Asociado A de CUCIÉNEGA,1016,2024,CUCIÉNEGA,TMT,Asociado,A,0,1,,1
712-2024-1017 PA TMT Asociado A de CUSUR,1017,2024,CUSUR,TMT,Asociado,A,0,0,,0
712-2024-1018 PA TMT Asociado A de CUCOSTA,1018,2024,CUCOSTA,TMT,Asociado,A,0,0,,0
712-2024-1019 PA TMT Asociado A de CUCOSTASUR,1019,2024,CUCOSTASUR,TMT,Asociado,A,0,0,,0
712-2024-1020 PA TMT Asociado A de CUVALLES,1020,2024,CUVALLES,TMT,Asociado,A,0,0,,0
712-2024-1021 PA TMT Asociado A de CUNORTE,1021,2024,CUNORTE,TMT,Asociado,A,0,0,,0
712-2024-1022 PA TMT Asociado A de CULAGOS,1022,2024,CULAGOS,TMT,Asociado,A,0,0,,0
712-2024-1023 PA TMT Asociado A de CUTONALÁ,1023,2024,CUTONALÁ,TMT,Asociado,A,0,0,,0
712-2024-1024 PA TMT Asociado A de CUTLAJOMULCO,1024,2024,CUTLAJOMULCO,TMT,Asociado,A,0,0,,0
712-2024-1025 PA TMT Asociado A de CUGUADALAJARA,1025,2024,CUGUADALAJARA,TMT,Asociado,A,0,0,,0
712-2024-1026 PA TMT Asociado A de CUCHAPALA,1026,2024,CUCHAPALA,TMT,Asociado,A,0,0,,0
712-2024-1027 PA TMT Asociado A de CUTLAQUEPAQUE,1027,2024,CUTLAQUEPAQUE,TMT,Asociado,A,0,0,,0
712-2024-1028 PA TMT Asociado A de SEMS,1028,2024,SEMS,TMT,Asociado,A,136,148,,284
712-2024-1029 PA TMT Asociado A de AG,1029,2024,AG,TMT,Asociado,A,0,1,,1
712-2024-1030 PA TMT Asociado B de CUCEA,1030,2024,CUCEA,TMT,Asociado,B,0,0,,0
712-2024-1031 PA TMT Asociado B de CUCEI,1031,2024,CUCEI,TMT,Asociado,B,0,1,,1
712-2024-1032 PA TMT Asociado B de CUCSH,1032,2024,CUCSH,TMT,Asociado,B,0,0,,0
712-2024-1033 PA TMT Asociado B de CUCS,1033,2024,CUCS,TMT,Asociado,B,1,4,,5
712-2024-1034 PA TMT Asociado B de CUAAD,1034,2024,CUAAD,TMT,Asociado,B,0,0,,0
712-2024-1035 PA TMT Asociado B de CUCBA,1035,2024,CUCBA,TMT,Asociado,B,4,0,,4
712-2024-1036 PA TMT Asociado B de CUALTOS,1036,2024,CUALTOS,TMT,Asociado,B,0,0,,0
712-2024-1037 PA TMT Asociado B de CUCIÉNEGA,1037,2024,CUCIÉNEGA,TMT,Asociado,B,0,0,,0
712-2024-1038 PA TMT Asociado B de CUSUR,1038,2024,CUSUR,TMT,Asociado,B,0,0,,0
712-2024-1039 PA TMT Asociado B de CUCOSTA,1039,2024,CUCOSTA,TMT,Asociado,B,0,0,,0
712-2024-1040 PA TMT Asociado B de CUCOSTASUR,1040,2024,CUCOSTASUR,TMT,Asociado,B,0,0,,0
712-2024-1041 PA TMT Asociado B de CUVALLES,1041,2024,CUVALLES,TMT,Asociado,B,0,0,,0
712-2024-1042 PA TMT Asociado B de CUNORTE,1042,2024,CUNORTE,TMT,Asociado,B,0,0,,0
712-2024-1043 PA TMT Asociado B de CULAGOS,1043,2024,CULAGOS,TMT,Asociado,B,0,0,,0
712-2024-1044 PA TMT Asociado B de CUTONALÁ,1044,2024,CUTONALÁ,TMT,Asociado,B,0,0,,0
712-2024-1045 PA TMT Asociado B de CUTLAJOMULCO,1045,2024,CUTLAJOMULCO,TMT,Asociado,B,0,0,,0
712-2024-1046 PA TMT Asociado B de CUGUADALAJARA,1046,2024,CUGUADALAJARA,TMT,Asociado,B,0,0,,0
712-2024-1047 PA TMT Asociado B de CUCHAPALA,1047,2024,CUCHAPALA,TMT,Asociado,B,0,0,,0
712-2024-1048 PA TMT Asociado B de CUTLAQUEPAQUE,1048,2024,CUTLAQUEPAQUE,TMT,Asociado,B,0,0,,0
712-2024-1049 PA TMT Asociado B de SEMS,1049,2024,SEMS,TMT,Asociado,B,27,28,,55
712-2024-1050 PA TMT Asociado B de AG,1050,2024,AG,TMT,Asociado,B,0,0,,0
712-2024-1051 PA TMT Asociado C de CUCEA,1051,2024,CUCEA,TMT,Asociado,C,0,0,,0
712-2024-1052 PA TMT Asociado C de CUCEI,1052,2024,CUCEI,TMT,Asociado,C,0,0,,0
712-2024-1053 PA TMT Asociado C de CUCSH,1053,2024,CUCSH,TMT,Asociado,C,0,0,,0
712-2024-1054 PA TMT Asociado C de CUCS,1054,2024,CUCS,TMT,Asociado,C,3,2,,5
712-2024-1055 PA TMT Asociado C de CUAAD,1055,2024,CUAAD,TMT,Asociado,C,1,0,,1
712-2024-1056 PA TMT Asociado C de CUCBA,1056,2024,CUCBA,TMT,Asociado,C,0,0,,0
712-2024-1057 PA TMT Asociado C de CUALTOS,1057,2024,CUALTOS,TMT,Asociado,C,0,0,,0
712-2024-1058 PA TMT Asociado C de CUCIÉNEGA,1058,2024,CUCIÉNEGA,TMT,Asociado,C,0,0,,0
712-2024-1059 PA TMT Asociado C de CUSUR,1059,2024,CUSUR,TMT,Asociado,C,0,0,,0
712-2024-1060 PA TMT Asociado C de CUCOSTA,1060,2024,CUCOSTA,TMT,Asociado,C,0,0,,0
712-2024-1061 PA TMT Asociado C de CUCOSTASUR,1061,2024,CUCOSTASUR,TMT,Asociado,C,0,0,,0
712-2024-1062 PA TMT Asociado C de CUVALLES,1062,2024,CUVALLES,TMT,Asociado,C,0,0,,0
712-2024-1063 PA TMT Asociado C de CUNORTE,1063,2024,CUNORTE,TMT,Asociado,C,0,0,,0
712-2024-1064 PA TMT Asociado C de CULAGOS,1064,2024,CULAGOS,TMT,Asociado,C,0,0,,0
712-2024-1065 PA TMT Asociado C de CUTONALÁ,1065,2024,CUTONALÁ,TMT,Asociado,C,1,0,,1
712-2024-1066 PA TMT Asociado C de CUTLAJOMULCO,1066,2024,CUTLAJOMULCO,TMT,Asociado,C,0,0,,0
712-2024-1067 PA TMT Asociado C de CUGUADALAJARA,1067,2024,CUGUADALAJARA,TMT,Asociado,C,0,0,,0
712-2024-1068 PA TMT Asociado C de CUCHAPALA,1068,2024,CUCHAPALA,TMT,Asociado,C,0,0,,0
712-2024-1069 PA TMT Asociado C de CUTLAQUEPAQUE,1069,2024,CUTLAQUEPAQUE,TMT,Asociado,C,0,0,,0
712-2024-1070 PA TMT Asociado C de SEMS,1070,2024,SEMS,TMT,Asociado,C,7,1,,8
712-2024-1071 PA TMT Asociado C de AG,1071,2024,AG,TMT,Asociado,C,1,0,,1
712-2024-1072 PA TMT Titular A de CUCEA,1072,2024,CUCEA,TMT,Titular,A,0,0,,0
712-2024-1073 PA TMT Titular A de CUCEI,1073,2024,CUCEI,TMT,Titular,A,0,1,,1
712-2024-1074 PA TMT Titular A de CUCSH,1074,2024,CUCSH,TMT,Titular,A,0,0,,0
712-2024-1075 PA TMT Titular A de CUCS,1075,2024,CUCS,TMT,Titular,A,3,4,,7
712-2024-1076 PA TMT Titular A de CUAAD,1076,2024,CUAAD,TMT,Titular,A,0,0,,0
712-2024-1077 PA TMT Titular A de CUCBA,1077,2024,CUCBA,TMT,Titular,A,0,0,,0
712-2024-1078 PA TMT Titular A de CUALTOS,1078,2024,CUALTOS,TMT,Titular,A,0,0,,0
712-2024-1079 PA TMT Titular A de CUCIÉNEGA,1079,2024,CUCIÉNEGA,TMT,Titular,A,0,0,,0
712-2024-1080 PA TMT Titular A de CUSUR,1080,2024,CUSUR,TMT,Titular,A,0,0,,0
712-2024-1081 PA TMT Titular A de CUCOSTA,1081,2024,CUCOSTA,TMT,Titular,A,0,0,,0
712-2024-1082 PA TMT Titular A de CUCOSTASUR,1082,2024,CUCOSTASUR,TMT,Titular,A,0,0,,0
712-2024-1083 PA TMT Titular A de CUVALLES,1083,2024,CUVALLES,TMT,Titular,A,0,0,,0
712-2024-1084 PA TMT Titular A de CUNORTE,1084,2024,CUNORTE,TMT,Titular,A,0,0,,0
712-2024-1085 PA TMT Titular A de CULAGOS,1085,2024,CULAGOS,TMT,Titular,A,0,0,,0
712-2024-1086 PA TMT Titular A de CUTONALÁ,1086,2024,CUTONALÁ,TMT,Titular,A,0,0,,0
712-2024-1087 PA TMT Titular A de CUTLAJOMULCO,1087,2024,CUTLAJOMULCO,TMT,Titular,A,0,0,,0
712-2024-1088 PA TMT Titular A de CUGUADALAJARA,1088,2024,CUGUADALAJARA,TMT,Titular,A,0,0,,0
712-2024-1089 PA TMT Titular A de CUCHAPALA,1089,2024,CUCHAPALA,TMT,Titular,A,0,0,,0
712-2024-1090 PA TMT Titular A de CUTLAQUEPAQUE,1090,2024,CUTLAQUEPAQUE,TMT,Titular,A,0,0,,0
712-2024-1091 PA TMT Titular A de SEMS,1091,2024,SEMS,TMT,Titular,A,3,3,,6
712-2024-1092 PA TMT Titular A de AG,1092,2024,AG,TMT,Titular,A,0,0,,0
712-2024-1093 PA TMT Titular B de CUCEA,1093,2024,CUCEA,TMT,Titular,B,0,0,,0
712-2024-1094 PA TMT Titular B de CUCEI,1094,2024,CUCEI,TMT,Titular,B,0,0,,0
712-2024-1095 PA TMT Titular B de CUCSH,1095,2024,CUCSH,TMT,Titular,B,0,0,,0
712-2024-1096 PA TMT Titular B de CUCS,1096,2024,CUCS,TMT,Titular,B,1,0,,1
712-2024-1097 PA TMT Titular B de CUAAD,1097,2024,CUAAD,TMT,Titular,B,0,0,,0
712-2024-1098 PA TMT Titular B de CUCBA,1098,2024,CUCBA,TMT,Titular,B,0,0,,0
712-2024-1099 PA TMT Titular B de CUALTOS,1099,2024,CUALTOS,TMT,Titular,B,0,0,,0
712-2024-1100 PA TMT Titular B de CUCIÉNEGA,1100,2024,CUCIÉNEGA,TMT,Titular,B,0,0,,0
712-2024-1101 PA TMT Titular B de CUSUR,1101,2024,CUSUR,TMT,Titular,B,0,0,,0
712-2024-1102 PA TMT Titular B de CUCOSTA,1102,2024,CUCOSTA,TMT,Titular,B,0,0,,0
712-2024-1103 PA TMT Titular B de CUCOSTASUR,1103,2024,CUCOSTASUR,TMT,Titular,B,0,0,,0
712-2024-1104 PA TMT Titular B de CUVALLES,1104,2024,CUVALLES,TMT,Titular,B,0,0,,0
712-2024-1105 PA TMT Titular B de CUNORTE,1105,2024,CUNORTE,TMT,Titular,B,0,0,,0
712-2024-1106 PA TMT Titular B de CULAGOS,1106,2024,CULAGOS,TMT,Titular,B,0,0,,0
712-2024-1107 PA TMT Titular B de CUTONALÁ,1107,2024,CUTONALÁ,TMT,Titular,B,0,0,,0
712-2024-1108 PA TMT Titular B de CUTLAJOMULCO,1108,2024,CUTLAJOMULCO,TMT,Titular,B,0,0,,0
712-2024-1109 PA TMT Titular B de CUGUADALAJARA,1109,2024,CUGUADALAJARA,TMT,Titular,B,0,0,,0
712-2024-1110 PA TMT Titular B de CUCHAPALA,1110,2024,CUCHAPALA,TMT,Titular,B,0,0,,0
712-2024-1111 PA TMT Titular B de CUTLAQUEPAQUE,1111,2024,CUTLAQUEPAQUE,TMT,Titular,B,0,0,,0
712-2024-1112 PA TMT Titular B de SEMS,1112,2024,SEMS,TMT,Titular,B,1,0,,1
712-2024-1113 PA TMT Titular B de AG,1113,2024,AG,TMT,Titular,B,0,0,,0
712-2024-1114 PA TMT Titular C de CUCEA,1114,2024,CUCEA,TMT,Titular,C,0,0,,0
712-2024-1115 PA TMT Titular C de CUCEI,1115,2024,CUCEI,TMT,Titular,C,0,0,,0
712-2024-1116 PA TMT Titular C de CUCSH,1116,2024,CUCSH,TMT,Titular,C,0,0,,0
712-2024-1117 PA TMT Titular C de CUCS,1117,2024,CUCS,TMT,Titular,C,1,2,,3
712-2024-1118 PA TMT Titular C de CUAAD,1118,2024,CUAAD,TMT,Titular,C,0,0,,0
712-2024-1119 PA TMT Titular C de CUCBA,1119,2024,CUCBA,TMT,Titular,C,0,0,,0
712-2024-1120 PA TMT Titular C de CUALTOS,1120,2024,CUALTOS,TMT,Titular,C,0,0,,0
712-2024-1121 PA TMT Titular C de CUCIÉNEGA,1121,2024,CUCIÉNEGA,TMT,Titular,C,0,0,,0
712-2024-1122 PA TMT Titular C de CUSUR,1122,2024,CUSUR,TMT,Titular,C,0,0,,0
712-2024-1123 PA TMT Titular C de CUCOSTA,1123,2024,CUCOSTA,TMT,Titular,C,0,0,,0
712-2024-1124 PA TMT Titular C de CUCOSTASUR,1124,2024,CUCOSTASUR,TMT,Titular,C,0,0,,0
712-2024-1125 PA TMT Titular C de CUVALLES,1125,2024,CUVALLES,TMT,Titular,C,0,0,,0
712-2024-1126 PA TMT Titular C de CUNORTE,1126,2024,CUNORTE,TMT,Titular,C,0,0,,0
712-2024-1127 PA TMT Titular C de CULAGOS,1127,2024,CULAGOS,TMT,Titular,C,0,0,,0
712-2024-1128 PA TMT Titular C de CUTONALÁ,1128,2024,CUTONALÁ,TMT,Titular,C,0,0,,0
712-2024-1129 PA TMT Titular C de CUTLAJOMULCO,1129,2024,CUTLAJOMULCO,TMT,Titular,C,0,0,,0
712-2024-1130 PA TMT Titular C de CUGUADALAJARA,1130,2024,CUGUADALAJARA,TMT,Titular,C,0,0,,0
712-2024-1131 PA TMT Titular C de CUCHAPALA,1131,2024,CUCHAPALA,TMT,Titular,C,0,0,,0
712-2024-1132 PA TMT Titular C de CUTLAQUEPAQUE,1132,2024,CUTLAQUEPAQUE,TMT,Titular,C,0,0,,0
712-2024-1133 PA TMT Titular C de SEMS,1133,2024,SEMS,TMT,Titular,C,0,1,,1
712-2024-1134 PA TMT Titular C de AG,1134,2024,AG,TMT,Titular,C,0,0,,0
712-2024-1135 PA PA  A de CUCEA,1135,2024,CUCEA,PA,,A,66,45,,111
712-2024-1136 PA PA  A de CUCEI,1136,2024,CUCEI,PA,,A,62,31,,93
712-2024-1137 PA PA  A de CUCSH,1137,2024,CUCSH,PA,,A,77,28,,105
712-2024-1138 PA PA  A de CUCS,1138,2024,CUCS,PA,,A,144,110,,254
712-2024-1139 PA PA  A de CUAAD,1139,2024,CUAAD,PA,,A,82,37,,119
712-2024-1140 PA PA  A de CUCBA,1140,2024,CUCBA,PA,,A,31,16,,47
712-2024-1141 PA PA  A de CUALTOS,1141,2024,CUALTOS,PA,,A,28,24,,52
712-2024-1142 PA PA  A de CUCIÉNEGA,1142,2024,CUCIÉNEGA,PA,,A,45,29,,74
712-2024-1143 PA PA  A de CUSUR,1143,2024,CUSUR,PA,,A,33,30,,63
712-2024-1144 PA PA  A de CUCOSTA,1144,2024,CUCOSTA,PA,,A,61,50,,111
712-2024-1145 PA PA  A de CUCOSTASUR,1145,2024,CUCOSTASUR,PA,,A,25,20,,45
712-2024-1146 PA PA  A de CUVALLES,1146,2024,CUVALLES,PA,,A,20,25,,45
712-2024-1147 PA PA  A de CUNORTE,1147,2024,CUNORTE,PA,,A,49,45,,94
712-2024-1148 PA PA  A de CULAGOS,1148,2024,CULAGOS,PA,,A,15,9,,24
712-2024-1149 PA PA  A de CUTONALÁ,1149,2024,CUTONALÁ,PA,,A,85,62,,147
712-2024-1150 PA PA  A de CUTLAJOMULCO,1150,2024,CUTLAJOMULCO,PA,,A,19,20,,39
712-2024-1151 PA PA  A de CUGUADALAJARA,1151,2024,CUGUADALAJARA,PA,,A,16,27,,43
712-2024-1152 PA PA  A de CUCHAPALA,1152,2024,CUCHAPALA,PA,,A,0,0,,0
712-2024-1153 PA PA  A de CUTLAQUEPAQUE,1153,2024,CUTLAQUEPAQUE,PA,,A,0,0,,0
712-2024-1154 PA PA  A de SEMS,1154,2024,SEMS,PA,,A,206,121,,327
712-2024-1155 PA PA  A de AG,1155,2024,AG,PA,,A,0,0,,0
712-2024-1156 PA PA  B de CUCEA,1156,2024,CUCEA,PA,,B,280,196,,476
712-2024-1157 PA PA  B de CUCEI,1157,2024,CUCEI,PA,,B,269,138,,407
712-2024-1158 PA PA  B de CUCSH,1158,2024,CUCSH,PA,,B,148,112,,260
712-2024-1159 PA PA  B de CUCS,1159,2024,CUCS,PA,,B,470,371,,841
712-2024-1160 PA PA  B de CUAAD,1160,2024,CUAAD,PA,,B,167,113,,280
712-2024-1161 PA PA  B de CUCBA,1161,2024,CUCBA,PA,,B,60,48,,108
712-2024-1162 PA PA  B de CUALTOS,1162,2024,CUALTOS,PA,,B,122,69,,191
712-2024-1163 PA PA  B de CUCIÉNEGA,1163,2024,CUCIÉNEGA,PA,,B,114,95,,209
712-2024-1164 PA PA  B de CUSUR,1164,2024,CUSUR,PA,,B,166,136,,302
712-2024-1165 PA PA  B de CUCOSTA,1165,2024,CUCOSTA,PA,,B,134,114,,248
712-2024-1166 PA PA  B de CUCOSTASUR,1166,2024,CUCOSTASUR,PA,,B,90,65,,155
712-2024-1167 PA PA  B de CUVALLES,1167,2024,CUVALLES,PA,,B,66,71,,137
712-2024-1168 PA PA  B de CUNORTE,1168,2024,CUNORTE,PA,,B,65,118,,183
712-2024-1169 PA PA  B de CULAGOS,1169,2024,CULAGOS,PA,,B,59,43,,102
712-2024-1170 PA PA  B de CUTONALÁ,1170,2024,CUTONALÁ,PA,,B,118,83,,201
712-2024-1171 PA PA  B de CUTLAJOMULCO,1171,2024,CUTLAJOMULCO,PA,,B,48,39,,87
712-2024-1172 PA PA  B de CUGUADALAJARA,1172,2024,CUGUADALAJARA,PA,,B,94,165,,259
712-2024-1173 PA PA  B de CUCHAPALA,1173,2024,CUCHAPALA,PA,,B,0,0,,0
712-2024-1174 PA PA  B de CUTLAQUEPAQUE,1174,2024,CUTLAQUEPAQUE,PA,,B,0,0,,0
712-2024-1175 PA PA  B de SEMS,1175,2024,SEMS,PA,,B,2245,2275,,4520
712-2024-1176 PA PA  B de AG,1176,2024,AG,PA,,B,0,0,,0
