name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
680 2021-2022 14USU0002Z 7031000052,680,2021-2022,14USU0002Z,7031000052,Escolarizada,2,2,,4,,,,1,,,,0,0,0,,0,,,,0,,,,0
681 2021-2022 14USU0002Z 7031200009,681,2021-2022,14USU0002Z,7031200009,Escolarizada,5,1,,6,,,,0,,,,1,0,0,,0,,,,0,,,,0
682 2021-2022 14USU0002Z 7033100026,682,2021-2022,14USU0002Z,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
683 2021-2022 14USU0002Z 7042100033,683,2021-2022,14USU0002Z,7042100033,Escolarizada,30,20,,50,,,,0,,,,1,3,4,,7,,,,0,,,,0
684 2021-2022 14USU0002Z 7095600030,684,2021-2022,14USU0002Z,7095600030,Escolarizada,20,16,,36,,,,1,,,,0,5,8,,13,,,,0,,,,0
685 2021-2022 14USU0003Y 7011400011,685,2021-2022,14USU0003Y,7011400011,Escolarizada,0,0,,0,,,,0,,,,0,2,3,,5,,,,0,,,,0
686 2021-2022 14USU0003Y 7012500034,686,2021-2022,14USU0003Y,7012500034,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
687 2021-2022 14USU0003Y 7031200071,687,2021-2022,14USU0003Y,7031200071,Escolarizada,0,1,,1,,,,0,,,,0,2,2,,4,,,,0,,,,0
688 2021-2022 14USU0003Y 7042100033,688,2021-2022,14USU0003Y,7042100033,Escolarizada,0,0,,0,,,,0,,,,0,2,3,,5,,,,0,,,,0
689 2021-2022 14USU0003Y 7052100021,689,2021-2022,14USU0003Y,7052100021,Escolarizada,0,0,,0,,,,0,,,,0,4,3,,7,,,,0,,,,0
690 2021-2022 14USU0003Y 7061300005,690,2021-2022,14USU0003Y,7061300005,Escolarizada,2,0,,2,,,,0,,,,0,3,1,,4,,,,0,,,,0
691 2021-2022 14USU0003Y 7071300003,691,2021-2022,14USU0003Y,7071300003,Escolarizada,1,0,,1,,,,0,,,,0,6,0,,6,,,,1,,,,0
692 2021-2022 14USU0003Y 8052100019,692,2021-2022,14USU0003Y,8052100019,Escolarizada,0,1,,1,,,,0,,,,0,3,0,,3,,,,0,,,,0
693 2021-2022 14USU0004X 7011400029,693,2021-2022,14USU0004X,7011400029,No escolarizada,10,24,,34,,,,0,,,,1,5,11,,16,,,,0,,,,0
694 2021-2022 14USU0004X 7012400001,694,2021-2022,14USU0004X,7012400001,No escolarizada,10,12,,22,,,,0,,,,0,6,4,,10,,,,0,,,,0
695 2021-2022 14USU0004X 7021000014,695,2021-2022,14USU0004X,7021000014,No escolarizada,2,7,,9,,,,0,,,,0,0,1,,1,,,,0,,,,0
696 2021-2022 14USU0004X 7031300041,696,2021-2022,14USU0004X,7031300041,No escolarizada,15,15,,30,,,,0,,,,0,4,9,,13,,,,0,,,,0
697 2021-2022 14USU0004X 7032100037,697,2021-2022,14USU0004X,7032100037,No escolarizada,5,7,,12,,,,2,,,,0,2,6,,8,,,,0,,,,0
698 2021-2022 14USU0004X 7041100029,698,2021-2022,14USU0004X,7041100029,No escolarizada,34,7,,41,,,,1,,,,0,18,10,,28,,,,2,,,,0
699 2021-2022 14USU0004X 7042100177,699,2021-2022,14USU0004X,7042100177,No escolarizada,0,0,,0,,,,0,,,,0,4,3,,7,,,,0,,,,0
700 2021-2022 14USU0004X 7042100311,700,2021-2022,14USU0004X,7042100311,No escolarizada,37,17,,54,,,,2,,,,0,2,0,,2,,,,0,,,,0
701 2021-2022 14USU0004X 7042300030,701,2021-2022,14USU0004X,7042300030,No escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
702 2021-2022 14USU0004X 7042300040,702,2021-2022,14USU0004X,7042300040,No escolarizada,11,7,,18,,,,0,,,,0,2,1,,3,,,,0,,,,0
703 2021-2022 14USU0004X 8011400005,703,2021-2022,14USU0004X,8011400005,No escolarizada,3,4,,7,,,,0,,,,0,0,4,,4,,,,0,,,,0
704 2021-2022 14USU0004X 8021000011,704,2021-2022,14USU0004X,8021000011,No escolarizada,1,6,,7,,,,1,,,,0,0,0,,0,,,,0,,,,0
705 2021-2022 14USU0005W 7012602009,705,2021-2022,14USU0005W,7012602009,Escolarizada,0,0,,0,,,,0,,,,0,3,3,,6,,,,0,,,,0
706 2021-2022 14USU0005W 7031000012,706,2021-2022,14USU0005W,7031000012,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
707 2021-2022 14USU0008T 6091323001,707,2021-2022,14USU0008T,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
708 2021-2022 14USU0008T 6091326001,708,2021-2022,14USU0008T,6091326001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
709 2021-2022 14USU0008T 7022600002,709,2021-2022,14USU0008T,7022600002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
710 2021-2022 14USU0008T 7042300011,710,2021-2022,14USU0008T,7042300011,Escolarizada,0,1,,1,,,,0,,,,0,2,0,,2,,,,0,,,,0
711 2021-2022 14USU0008T 7061100016,711,2021-2022,14USU0008T,7061100016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
712 2021-2022 14USU0008T 7071000033,712,2021-2022,14USU0008T,7071000033,Escolarizada,1,0,,1,,,,0,,,,0,3,1,,4,,,,0,,,,0
713 2021-2022 14USU0008T 7071200021,713,2021-2022,14USU0008T,7071200021,Escolarizada,1,1,,2,,,,0,,,,0,6,1,,7,,,,0,,,,0
714 2021-2022 14USU0008T 7102100006,714,2021-2022,14USU0008T,7102100006,Escolarizada,1,0,,1,,,,0,,,,0,1,4,,5,,,,0,,,,0
715 2021-2022 14USU0008T 8033100003,715,2021-2022,14USU0008T,8033100003,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
716 2021-2022 14USU0008T 8071200008,716,2021-2022,14USU0008T,8071200008,Escolarizada,1,0,,1,,,,0,,,,0,4,2,,6,,,,0,,,,0
717 2021-2022 14USU0008T 8091345016,717,2021-2022,14USU0008T,8091345016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
718 2021-2022 14USU0008T 8102100001,718,2021-2022,14USU0008T,8102100001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
719 2021-2022 14USU0008T 7031200016,719,2021-2022,14USU0008T,7031200016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
720 2021-2022 14USU0008T 7052300035,720,2021-2022,14USU0008T,7052300035,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
721 2021-2022 14USU0008T 8052300021,721,2021-2022,14USU0008T,8052300021,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
722 2021-2022 14USU0010H 7011200033,722,2021-2022,14USU0010H,7011200033,Escolarizada,0,0,,0,,,,0,,,,0,0,6,,6,,,,0,,,,0
723 2021-2022 14USU0010H 7012603017,723,2021-2022,14USU0010H,7012603017,Escolarizada,1,9,,10,,,,0,,,,0,3,8,,11,,,,0,,,,0
724 2021-2022 14USU0010H 7022200011,724,2021-2022,14USU0010H,7022200011,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
725 2021-2022 14USU0010H 7022200019,725,2021-2022,14USU0010H,7022200019,Escolarizada,2,4,,6,,,,0,,,,0,1,1,,2,,,,0,,,,0
726 2021-2022 14USU0010H 7022300005,726,2021-2022,14USU0010H,7022300005,Escolarizada,4,6,,10,,,,0,,,,0,1,4,,5,,,,0,,,,0
727 2021-2022 14USU0010H 7022300034,727,2021-2022,14USU0010H,7022300034,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
728 2021-2022 14USU0010H 7022300037,728,2021-2022,14USU0010H,7022300037,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
729 2021-2022 14USU0010H 7022400002,729,2021-2022,14USU0010H,7022400002,Escolarizada,4,10,,14,,,,0,,,,0,1,0,,1,,,,0,,,,0
730 2021-2022 14USU0010H 7022500015,730,2021-2022,14USU0010H,7022500015,Escolarizada,2,2,,4,,,,0,,,,0,4,2,,6,,,,0,,,,0
731 2021-2022 14USU0010H 7022600008,731,2021-2022,14USU0010H,7022600008,Escolarizada,8,2,,10,,,,0,,,,0,5,0,,5,,,,0,,,,0
732 2021-2022 14USU0010H 7031000001,732,2021-2022,14USU0010H,7031000001,Escolarizada,0,0,,0,,,,0,,,,0,4,4,,8,,,,0,,,,0
733 2021-2022 14USU0010H 7031200043,733,2021-2022,14USU0010H,7031200043,Escolarizada,0,0,,0,,,,0,,,,0,3,7,,10,,,,0,,,,0
734 2021-2022 14USU0010H 7031200087,734,2021-2022,14USU0010H,7031200087,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
735 2021-2022 14USU0010H 7031300005,735,2021-2022,14USU0010H,7031300005,Escolarizada,8,7,,15,,,,0,,,,0,2,0,,2,,,,0,,,,0
736 2021-2022 14USU0010H 7031300078,736,2021-2022,14USU0010H,7031300078,Escolarizada,3,4,,7,,,,0,,,,0,1,2,,3,,,,0,,,,0
737 2021-2022 14USU0010H 7032100004,737,2021-2022,14USU0010H,7032100004,Escolarizada,7,8,,15,,,,0,,,,0,6,4,,10,,,,2,,,,0
738 2021-2022 14USU0010H 7032100049,738,2021-2022,14USU0010H,7032100049,Escolarizada,4,3,,7,,,,0,,,,0,1,0,,1,,,,0,,,,0
739 2021-2022 14USU0010H 7073100005,739,2021-2022,14USU0010H,7073100005,Escolarizada,1,0,,1,,,,0,,,,0,2,1,,3,,,,0,,,,1
740 2021-2022 14USU0010H 8011000006,740,2021-2022,14USU0010H,8011000006,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
741 2021-2022 14USU0010H 8011500003,741,2021-2022,14USU0010H,8011500003,Escolarizada,4,7,,11,,,,0,,,,0,3,1,,4,,,,0,,,,0
742 2021-2022 14USU0010H 8022000001,742,2021-2022,14USU0010H,8022000001,Escolarizada,1,0,,1,,,,0,,,,0,5,2,,7,,,,0,,,,0
743 2021-2022 14USU0010H 8022500004,743,2021-2022,14USU0010H,8022500004,Escolarizada,1,1,,2,,,,0,,,,0,0,2,,2,,,,0,,,,0
744 2021-2022 14USU0010H 8031000001,744,2021-2022,14USU0010H,8031000001,Escolarizada,8,14,,22,,,,0,,,,0,7,1,,8,,,,0,,,,0
745 2021-2022 14USU0010H 8031300003,745,2021-2022,14USU0010H,8031300003,Escolarizada,4,0,,4,,,,0,,,,0,3,0,,3,,,,0,,,,0
746 2021-2022 14USU0010H 8052300012,746,2021-2022,14USU0010H,8052300012,Escolarizada,0,0,,0,,,,0,,,,0,1,4,,5,,,,0,,,,0
747 2021-2022 14USU0100Z 7022300015,747,2021-2022,14USU0100Z,7022300015,Escolarizada,0,1,,1,,,,0,,,,0,0,1,,1,,,,0,,,,0
748 2021-2022 14USU0100Z 7022600002,748,2021-2022,14USU0100Z,7022600002,Escolarizada,2,0,,2,,,,0,,,,0,1,1,,2,,,,0,,,,0
749 2021-2022 14USU0100Z 7033100026,749,2021-2022,14USU0100Z,7033100026,Escolarizada,10,8,,18,,,,0,,,,0,23,17,,40,,,,0,,,,0
750 2021-2022 14USU0100Z 8022300004,750,2021-2022,14USU0100Z,8022300004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
751 2021-2022 14USU0100Z 8022300013,751,2021-2022,14USU0100Z,8022300013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
752 2021-2022 14USU0100Z 8033100009,752,2021-2022,14USU0100Z,8033100009,Escolarizada,5,3,,8,,,,0,,,,0,2,0,,2,,,,0,,,,0
753 2021-2022 14USU0110G 6041100014,753,2021-2022,14USU0110G,6041100014,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
754 2021-2022 14USU0110G 7012604029,754,2021-2022,14USU0110G,7012604029,Escolarizada,0,0,,0,,,,0,,,,0,1,4,,5,,,,0,,,,0
755 2021-2022 14USU0110G 7041100029,755,2021-2022,14USU0110G,7041100029,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
756 2021-2022 14USU0110G 7052100009,756,2021-2022,14USU0110G,7052100009,Escolarizada,4,3,,7,,,,0,,,,0,8,0,,8,,,,0,,,,0
757 2021-2022 14USU0110G 7052200003,757,2021-2022,14USU0110G,7052200003,Escolarizada,2,3,,5,,,,0,,,,0,3,1,,4,,,,0,,,,0
758 2021-2022 14USU0110G 7052200006,758,2021-2022,14USU0110G,7052200006,Escolarizada,11,3,,14,,,,2,,,,0,4,3,,7,,,,0,,,,0
759 2021-2022 14USU0110G 7052200018,759,2021-2022,14USU0110G,7052200018,Escolarizada,11,1,,12,,,,0,,,,0,4,0,,4,,,,0,,,,0
760 2021-2022 14USU0110G 7052300003,760,2021-2022,14USU0110G,7052300003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
761 2021-2022 14USU0110G 7052300025,761,2021-2022,14USU0110G,7052300025,Escolarizada,6,1,,7,,,,0,,,,0,1,0,,1,,,,0,,,,0
762 2021-2022 14USU0110G 7053100007,762,2021-2022,14USU0110G,7053100007,Escolarizada,7,1,,8,,,,0,,,,0,3,0,,3,,,,0,,,,0
763 2021-2022 14USU0110G 7061300011,763,2021-2022,14USU0110G,7061300011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
764 2021-2022 14USU0110G 7062000007,764,2021-2022,14USU0110G,7062000007,Escolarizada,5,3,,8,,,,1,,,,0,0,1,,1,,,,0,,,,0
765 2021-2022 14USU0110G 7062200074,765,2021-2022,14USU0110G,7062200074,Escolarizada,12,1,,13,,,,0,,,,0,2,0,,2,,,,0,,,,0
766 2021-2022 14USU0110G 7071200009,766,2021-2022,14USU0110G,7071200009,Escolarizada,3,0,,3,,,,0,,,,1,3,0,,3,,,,0,,,,0
767 2021-2022 14USU0110G 7071300026,767,2021-2022,14USU0110G,7071300026,Escolarizada,15,0,,15,,,,1,,,,0,9,2,,11,,,,0,,,,0
768 2021-2022 14USU0110G 7071400012,768,2021-2022,14USU0110G,7071400012,Escolarizada,3,5,,8,,,,2,,,,0,4,2,,6,,,,0,,,,0
769 2021-2022 14USU0110G 7071500006,769,2021-2022,14USU0110G,7071500006,Escolarizada,1,0,,1,,,,0,,,,0,3,0,,3,,,,0,,,,0
770 2021-2022 14USU0110G 7071600009,770,2021-2022,14USU0110G,7071600009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
771 2021-2022 14USU0110G 7071600020,771,2021-2022,14USU0110G,7071600020,Escolarizada,5,3,,8,,,,0,,,,0,0,4,,4,,,,0,,,,0
772 2021-2022 14USU0110G 7071700001,772,2021-2022,14USU0110G,7071700001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
773 2021-2022 14USU0110G 7071700002,773,2021-2022,14USU0110G,7071700002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
774 2021-2022 14USU0110G 7071700009,774,2021-2022,14USU0110G,7071700009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
775 2021-2022 14USU0110G 7072100008,775,2021-2022,14USU0110G,7072100008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
776 2021-2022 14USU0110G 7072100012,776,2021-2022,14USU0110G,7072100012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
777 2021-2022 14USU0110G 7095300001,777,2021-2022,14USU0110G,7095300001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
778 2021-2022 14USU0110G 7101500016,778,2021-2022,14USU0110G,7101500016,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
779 2021-2022 14USU0110G 8052000007,779,2021-2022,14USU0110G,8052000007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
780 2021-2022 14USU0110G 8052100009,780,2021-2022,14USU0110G,8052100009,Escolarizada,3,0,,3,,,,0,,,,0,1,0,,1,,,,0,,,,0
781 2021-2022 14USU0110G 8052200001,781,2021-2022,14USU0110G,8052200001,Escolarizada,3,1,,4,,,,0,,,,0,2,0,,2,,,,0,,,,0
782 2021-2022 14USU0110G 8052200009,782,2021-2022,14USU0110G,8052200009,Escolarizada,2,1,,3,,,,0,,,,0,3,2,,5,,,,0,,,,0
783 2021-2022 14USU0110G 8052200018,783,2021-2022,14USU0110G,8052200018,Escolarizada,12,2,,14,,,,0,,,,0,6,2,,8,,,,0,,,,0
784 2021-2022 14USU0110G 8053100005,784,2021-2022,14USU0110G,8053100005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
785 2021-2022 14USU0110G 8071300016,785,2021-2022,14USU0110G,8071300016,Escolarizada,10,2,,12,,,,0,,,,0,4,1,,5,,,,0,,,,0
786 2021-2022 14USU0110G 8071400003,786,2021-2022,14USU0110G,8071400003,Escolarizada,0,4,,4,,,,0,,,,0,0,2,,2,,,,0,,,,0
787 2021-2022 14USU0110G 8062200001,787,2021-2022,14USU0110G,8062200001,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
788 2021-2022 14USU0110G 8052200023,788,2021-2022,14USU0110G,8052200023,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
789 2021-2022 14USU0120N 7011000042,789,2021-2022,14USU0120N,7011000042,Escolarizada,5,5,,10,,,,0,,,,0,0,0,,0,,,,0,,,,0
790 2021-2022 14USU0120N 7011200037,790,2021-2022,14USU0120N,7011200037,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
791 2021-2022 14USU0120N 7011200077,791,2021-2022,14USU0120N,7011200077,Escolarizada,0,1,,1,,,,0,,,,0,4,2,,6,,,,0,,,,0
792 2021-2022 14USU0120N 7011400011,792,2021-2022,14USU0120N,7011400011,Escolarizada,6,8,,14,,,,0,,,,0,7,6,,13,,,,0,,,,1
793 2021-2022 14USU0120N 7012000087,793,2021-2022,14USU0120N,7012000087,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
794 2021-2022 14USU0120N 7012500034,794,2021-2022,14USU0120N,7012500034,Escolarizada,2,4,,6,,,,0,,,,0,2,2,,4,,,,0,,,,0
795 2021-2022 14USU0120N 7031300023,795,2021-2022,14USU0120N,7031300023,Escolarizada,3,3,,6,,,,0,,,,0,12,3,,15,,,,2,,,,0
796 2021-2022 14USU0120N 7031400008,796,2021-2022,14USU0120N,7031400008,Escolarizada,8,1,,9,,,,0,,,,2,6,4,,10,,,,0,,,,0
797 2021-2022 14USU0120N 7031400038,797,2021-2022,14USU0120N,7031400038,Escolarizada,9,2,,11,,,,0,,,,0,4,5,,9,,,,0,,,,0
798 2021-2022 14USU0120N 7031500062,798,2021-2022,14USU0120N,7031500062,Escolarizada,8,12,,20,,,,1,,,,0,1,0,,1,,,,0,,,,0
799 2021-2022 14USU0120N 7041100018,799,2021-2022,14USU0120N,7041100018,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
800 2021-2022 14USU0120N 7041100024,800,2021-2022,14USU0120N,7041100024,Escolarizada,1,2,,3,,,,0,,,,0,1,5,,6,,,,0,,,,0
801 2021-2022 14USU0120N 7041100026,801,2021-2022,14USU0120N,7041100026,Escolarizada,8,13,,21,,,,0,,,,0,8,6,,14,,,,0,,,,0
802 2021-2022 14USU0120N 7041200034,802,2021-2022,14USU0120N,7041200034,Escolarizada,20,25,,45,,,,2,,,,0,12,17,,29,,,,0,,,,1
803 2021-2022 14USU0120N 7041200042,803,2021-2022,14USU0120N,7041200042,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
804 2021-2022 14USU0120N 7041300021,804,2021-2022,14USU0120N,7041300021,Escolarizada,17,15,,32,,,,0,,,,0,1,1,,2,,,,0,,,,0
805 2021-2022 14USU0120N 7041300024,805,2021-2022,14USU0120N,7041300024,Escolarizada,0,0,,0,,,,0,,,,0,7,3,,10,,,,0,,,,0
806 2021-2022 14USU0120N 7041400008,806,2021-2022,14USU0120N,7041400008,Escolarizada,1,0,,1,,,,0,,,,0,9,2,,11,,,,0,,,,0
807 2021-2022 14USU0120N 7041400009,807,2021-2022,14USU0120N,7041400009,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
808 2021-2022 14USU0120N 7041400028,808,2021-2022,14USU0120N,7041400028,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
809 2021-2022 14USU0120N 7041400048,809,2021-2022,14USU0120N,7041400048,Escolarizada,13,9,,22,,,,0,,,,0,0,0,,0,,,,0,,,,0
810 2021-2022 14USU0120N 7042000002,810,2021-2022,14USU0120N,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
811 2021-2022 14USU0120N 7042100033,811,2021-2022,14USU0120N,7042100033,Escolarizada,46,37,,83,,,,1,,,,0,25,19,,44,,,,1,,,,0
812 2021-2022 14USU0120N 7042100129,812,2021-2022,14USU0120N,7042100129,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
813 2021-2022 14USU0120N 7042300031,813,2021-2022,14USU0120N,7042300031,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
814 2021-2022 14USU0120N 7061000012,814,2021-2022,14USU0120N,7061000012,Escolarizada,12,9,,21,,,,2,,,,0,0,0,,0,,,,0,,,,0
815 2021-2022 14USU0120N 7062200049,815,2021-2022,14USU0120N,7062200049,Escolarizada,10,7,,17,,,,0,,,,0,11,8,,19,,,,0,,,,0
816 2021-2022 14USU0120N 7103100010,816,2021-2022,14USU0120N,7103100010,Escolarizada,9,10,,19,,,,1,,,,0,7,2,,9,,,,0,,,,0
817 2021-2022 14USU0120N 8031300020,817,2021-2022,14USU0120N,8031300020,Escolarizada,2,3,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
818 2021-2022 14USU0120N 8031400004,818,2021-2022,14USU0120N,8031400004,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
819 2021-2022 14USU0120N 8031400010,819,2021-2022,14USU0120N,8031400010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
820 2021-2022 14USU0120N 8031400014,820,2021-2022,14USU0120N,8031400014,Escolarizada,4,2,,6,,,,0,,,,0,1,4,,5,,,,0,,,,0
821 2021-2022 14USU0120N 8041400003,821,2021-2022,14USU0120N,8041400003,Escolarizada,6,6,,12,,,,0,,,,0,2,1,,3,,,,0,,,,0
822 2021-2022 14USU0120N 8042000005,822,2021-2022,14USU0120N,8042000005,Escolarizada,2,5,,7,,,,0,,,,0,6,4,,10,,,,0,,,,0
823 2021-2022 14USU0120N 8042500005,823,2021-2022,14USU0120N,8042500005,Escolarizada,1,10,,11,,,,0,,,,0,2,3,,5,,,,0,,,,0
824 2021-2022 14USU0120N 8062200005,824,2021-2022,14USU0120N,8062200005,Escolarizada,6,2,,8,,,,0,,,,0,3,2,,5,,,,0,,,,0
825 2021-2022 14USU0120N 8042100051,825,2021-2022,14USU0120N,8042100051,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
826 2021-2022 14USU0130U 6081100005,826,2021-2022,14USU0130U,6081100005,Escolarizada,6,1,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
827 2021-2022 14USU0130U 7011000002,827,2021-2022,14USU0130U,7011000002,Escolarizada,9,8,,17,,,,0,,,,0,1,1,,2,,,,0,,,,0
828 2021-2022 14USU0130U 7022600002,828,2021-2022,14USU0130U,7022600002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
829 2021-2022 14USU0130U 7031100005,829,2021-2022,14USU0130U,7031100005,Escolarizada,14,9,,23,,,,1,,,,0,8,4,,12,,,,1,,,,0
830 2021-2022 14USU0130U 7051100007,830,2021-2022,14USU0130U,7051100007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
831 2021-2022 14USU0130U 7051300013,831,2021-2022,14USU0130U,7051300013,Escolarizada,20,16,,36,,,,0,,,,0,3,9,,12,,,,0,,,,0
832 2021-2022 14USU0130U 7081000006,832,2021-2022,14USU0130U,7081000006,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
833 2021-2022 14USU0130U 7081100033,833,2021-2022,14USU0130U,7081100033,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
834 2021-2022 14USU0130U 7081100051,834,2021-2022,14USU0130U,7081100051,Escolarizada,6,3,,9,,,,0,,,,0,0,0,,0,,,,0,,,,0
835 2021-2022 14USU0130U 7081100056,835,2021-2022,14USU0130U,7081100056,Escolarizada,7,4,,11,,,,1,,,,0,4,2,,6,,,,0,,,,0
836 2021-2022 14USU0130U 7081100072,836,2021-2022,14USU0130U,7081100072,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
837 2021-2022 14USU0130U 7095600007,837,2021-2022,14USU0130U,7095600007,Escolarizada,5,8,,13,,,,0,,,,1,1,1,,2,,,,0,,,,0
838 2021-2022 14USU0130U 7101500016,838,2021-2022,14USU0130U,7101500016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
839 2021-2022 14USU0130U 8031100002,839,2021-2022,14USU0130U,8031100002,Escolarizada,6,10,,16,,,,1,,,,0,8,5,,13,,,,0,,,,0
840 2021-2022 14USU0130U 8051100004,840,2021-2022,14USU0130U,8051100004,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
841 2021-2022 14USU0130U 8051100024,841,2021-2022,14USU0130U,8051100024,Escolarizada,1,3,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
842 2021-2022 14USU0130U 8051300007,842,2021-2022,14USU0130U,8051300007,Escolarizada,11,16,,27,,,,0,,,,1,2,2,,4,,,,0,,,,0
843 2021-2022 14USU0130U 8081100028,843,2021-2022,14USU0130U,8081100028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
844 2021-2022 14USU0140A 7012602002,844,2021-2022,14USU0140A,7012602002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
845 2021-2022 14USU0140A 7012602009,845,2021-2022,14USU0140A,7012602009,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
846 2021-2022 14USU0140A 7021300007,846,2021-2022,14USU0140A,7021300007,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
847 2021-2022 14USU0140A 7021400005,847,2021-2022,14USU0140A,7021400005,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
848 2021-2022 14USU0140A 7021400038,848,2021-2022,14USU0140A,7021400038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
