name,row,anio,entidad_universitaria,categoria_academicos,antiguedad,academicos_t
714-2023-478 Técnicos académicos de CUCSH con antigüedad de 15 a 19,478,2023,CUCSH,Técnicos académicos,15 a 19,0
714-2023-479 Técnicos académicos de CUCS con antigüedad de 15 a 19,479,2023,CUCS,Técnicos académicos,15 a 19,14
714-2023-480 Técnicos académicos de CUAAD con antigüedad de 15 a 19,480,2023,CUAAD,Técnicos académicos,15 a 19,2
714-2023-481 Técnicos académicos de CUCBA con antigüedad de 15 a 19,481,2023,CUCBA,Técnicos académicos,15 a 19,9
714-2023-482 Técnicos académicos de CUALTOS con antigüedad de 15 a 19,482,2023,CUALTOS,Técnicos académicos,15 a 19,12
714-2023-483 Técnicos académicos de CUCIÉNEGA con antigüedad de 15 a 19,483,2023,CUCIÉNEGA,Técnicos académicos,15 a 19,3
714-2023-484 Técnicos académicos de CUSUR con antigüedad de 15 a 19,484,2023,CUSUR,Técnicos académicos,15 a 19,2
714-2023-485 Técnicos académicos de CUCOSTA con antigüedad de 15 a 19,485,2023,CUCOSTA,Técnicos académicos,15 a 19,4
714-2023-486 Técnicos académicos de CUCOSTASUR con antigüedad de 15 a 19,486,2023,CUCOSTASUR,Técnicos académicos,15 a 19,1
714-2023-487 Técnicos académicos de CUVALLES con antigüedad de 15 a 19,487,2023,CUVALLES,Técnicos académicos,15 a 19,2
714-2023-488 Técnicos académicos de CUNORTE con antigüedad de 15 a 19,488,2023,CUNORTE,Técnicos académicos,15 a 19,1
714-2023-489 Técnicos académicos de CULAGOS con antigüedad de 15 a 19,489,2023,CULAGOS,Técnicos académicos,15 a 19,7
714-2023-490 Técnicos académicos de CUTONALÁ con antigüedad de 15 a 19,490,2023,CUTONALÁ,Técnicos académicos,15 a 19,2
714-2023-491 Técnicos académicos de CUTLAJOMULCO con antigüedad de 15 a 19,491,2023,CUTLAJOMULCO,Técnicos académicos,15 a 19,0
714-2023-492 Técnicos académicos de SUV con antigüedad de 15 a 19,492,2023,SUV,Técnicos académicos,15 a 19,6
714-2023-493 Técnicos académicos de SEMS con antigüedad de 15 a 19,493,2023,SEMS,Técnicos académicos,15 a 19,134
714-2023-494 Técnicos académicos de AG con antigüedad de 15 a 19,494,2023,AG,Técnicos académicos,15 a 19,0
714-2023-495 Técnicos académicos de CUCEA con antigüedad de 20 a 24,495,2023,CUCEA,Técnicos académicos,20 a 24,1
714-2023-496 Técnicos académicos de CUCEI con antigüedad de 20 a 24,496,2023,CUCEI,Técnicos académicos,20 a 24,6
714-2023-497 Técnicos académicos de CUCSH con antigüedad de 20 a 24,497,2023,CUCSH,Técnicos académicos,20 a 24,4
714-2023-498 Técnicos académicos de CUCS con antigüedad de 20 a 24,498,2023,CUCS,Técnicos académicos,20 a 24,10
714-2023-499 Técnicos académicos de CUAAD con antigüedad de 20 a 24,499,2023,CUAAD,Técnicos académicos,20 a 24,1
714-2023-500 Técnicos académicos de CUCBA con antigüedad de 20 a 24,500,2023,CUCBA,Técnicos académicos,20 a 24,2
714-2023-501 Técnicos académicos de CUALTOS con antigüedad de 20 a 24,501,2023,CUALTOS,Técnicos académicos,20 a 24,5
714-2023-502 Técnicos académicos de CUCIÉNEGA con antigüedad de 20 a 24,502,2023,CUCIÉNEGA,Técnicos académicos,20 a 24,3
714-2023-503 Técnicos académicos de CUSUR con antigüedad de 20 a 24,503,2023,CUSUR,Técnicos académicos,20 a 24,3
714-2023-504 Técnicos académicos de CUCOSTA con antigüedad de 20 a 24,504,2023,CUCOSTA,Técnicos académicos,20 a 24,2
714-2023-505 Técnicos académicos de CUCOSTASUR con antigüedad de 20 a 24,505,2023,CUCOSTASUR,Técnicos académicos,20 a 24,2
714-2023-506 Técnicos académicos de CUVALLES con antigüedad de 20 a 24,506,2023,CUVALLES,Técnicos académicos,20 a 24,4
714-2023-507 Técnicos académicos de CUNORTE con antigüedad de 20 a 24,507,2023,CUNORTE,Técnicos académicos,20 a 24,0
714-2023-508 Técnicos académicos de CULAGOS con antigüedad de 20 a 24,508,2023,CULAGOS,Técnicos académicos,20 a 24,1
714-2023-509 Técnicos académicos de CUTONALÁ con antigüedad de 20 a 24,509,2023,CUTONALÁ,Técnicos académicos,20 a 24,2
714-2023-510 Técnicos académicos de CUTLAJOMULCO con antigüedad de 20 a 24,510,2023,CUTLAJOMULCO,Técnicos académicos,20 a 24,0
714-2023-511 Técnicos académicos de SUV con antigüedad de 20 a 24,511,2023,SUV,Técnicos académicos,20 a 24,2
714-2023-512 Técnicos académicos de SEMS con antigüedad de 20 a 24,512,2023,SEMS,Técnicos académicos,20 a 24,94
714-2023-513 Técnicos académicos de AG con antigüedad de 20 a 24,513,2023,AG,Técnicos académicos,20 a 24,0
714-2023-514 Técnicos académicos de CUCEA con antigüedad de 25 a 29,514,2023,CUCEA,Técnicos académicos,25 a 29,2
714-2023-515 Técnicos académicos de CUCEI con antigüedad de 25 a 29,515,2023,CUCEI,Técnicos académicos,25 a 29,10
714-2023-516 Técnicos académicos de CUCSH con antigüedad de 25 a 29,516,2023,CUCSH,Técnicos académicos,25 a 29,4
714-2023-517 Técnicos académicos de CUCS con antigüedad de 25 a 29,517,2023,CUCS,Técnicos académicos,25 a 29,19
714-2023-518 Técnicos académicos de CUAAD con antigüedad de 25 a 29,518,2023,CUAAD,Técnicos académicos,25 a 29,0
714-2023-519 Técnicos académicos de CUCBA con antigüedad de 25 a 29,519,2023,CUCBA,Técnicos académicos,25 a 29,3
714-2023-520 Técnicos académicos de CUALTOS con antigüedad de 25 a 29,520,2023,CUALTOS,Técnicos académicos,25 a 29,0
714-2023-521 Técnicos académicos de CUCIÉNEGA con antigüedad de 25 a 29,521,2023,CUCIÉNEGA,Técnicos académicos,25 a 29,5
714-2023-522 Técnicos académicos de CUSUR con antigüedad de 25 a 29,522,2023,CUSUR,Técnicos académicos,25 a 29,4
714-2023-523 Técnicos académicos de CUCOSTA con antigüedad de 25 a 29,523,2023,CUCOSTA,Técnicos académicos,25 a 29,1
714-2023-524 Técnicos académicos de CUCOSTASUR con antigüedad de 25 a 29,524,2023,CUCOSTASUR,Técnicos académicos,25 a 29,3
714-2023-525 Técnicos académicos de CUVALLES con antigüedad de 25 a 29,525,2023,CUVALLES,Técnicos académicos,25 a 29,0
714-2023-526 Técnicos académicos de CUNORTE con antigüedad de 25 a 29,526,2023,CUNORTE,Técnicos académicos,25 a 29,0
714-2023-527 Técnicos académicos de CULAGOS con antigüedad de 25 a 29,527,2023,CULAGOS,Técnicos académicos,25 a 29,3
714-2023-528 Técnicos académicos de CUTONALÁ con antigüedad de 25 a 29,528,2023,CUTONALÁ,Técnicos académicos,25 a 29,1
714-2023-529 Técnicos académicos de CUTLAJOMULCO con antigüedad de 25 a 29,529,2023,CUTLAJOMULCO,Técnicos académicos,25 a 29,0
714-2023-530 Técnicos académicos de SUV con antigüedad de 25 a 29,530,2023,SUV,Técnicos académicos,25 a 29,0
714-2023-531 Técnicos académicos de SEMS con antigüedad de 25 a 29,531,2023,SEMS,Técnicos académicos,25 a 29,91
714-2023-532 Técnicos académicos de AG con antigüedad de 25 a 29,532,2023,AG,Técnicos académicos,25 a 29,4
714-2023-533 Técnicos académicos de CUCEA con antigüedad de 30 a 34,533,2023,CUCEA,Técnicos académicos,30 a 34,1
714-2023-534 Técnicos académicos de CUCEI con antigüedad de 30 a 34,534,2023,CUCEI,Técnicos académicos,30 a 34,11
714-2023-535 Técnicos académicos de CUCSH con antigüedad de 30 a 34,535,2023,CUCSH,Técnicos académicos,30 a 34,13
714-2023-536 Técnicos académicos de CUCS con antigüedad de 30 a 34,536,2023,CUCS,Técnicos académicos,30 a 34,40
714-2023-537 Técnicos académicos de CUAAD con antigüedad de 30 a 34,537,2023,CUAAD,Técnicos académicos,30 a 34,2
714-2023-538 Técnicos académicos de CUCBA con antigüedad de 30 a 34,538,2023,CUCBA,Técnicos académicos,30 a 34,11
714-2023-539 Técnicos académicos de CUALTOS con antigüedad de 30 a 34,539,2023,CUALTOS,Técnicos académicos,30 a 34,1
714-2023-540 Técnicos académicos de CUCIÉNEGA con antigüedad de 30 a 34,540,2023,CUCIÉNEGA,Técnicos académicos,30 a 34,0
714-2023-541 Técnicos académicos de CUSUR con antigüedad de 30 a 34,541,2023,CUSUR,Técnicos académicos,30 a 34,4
714-2023-542 Técnicos académicos de CUCOSTA con antigüedad de 30 a 34,542,2023,CUCOSTA,Técnicos académicos,30 a 34,0
714-2023-543 Técnicos académicos de CUCOSTASUR con antigüedad de 30 a 34,543,2023,CUCOSTASUR,Técnicos académicos,30 a 34,2
714-2023-544 Técnicos académicos de CUVALLES con antigüedad de 30 a 34,544,2023,CUVALLES,Técnicos académicos,30 a 34,0
714-2023-545 Técnicos académicos de CUNORTE con antigüedad de 30 a 34,545,2023,CUNORTE,Técnicos académicos,30 a 34,0
714-2023-546 Técnicos académicos de CULAGOS con antigüedad de 30 a 34,546,2023,CULAGOS,Técnicos académicos,30 a 34,2
714-2023-547 Técnicos académicos de CUTONALÁ con antigüedad de 30 a 34,547,2023,CUTONALÁ,Técnicos académicos,30 a 34,3
714-2023-548 Técnicos académicos de CUTLAJOMULCO con antigüedad de 30 a 34,548,2023,CUTLAJOMULCO,Técnicos académicos,30 a 34,0
714-2023-549 Técnicos académicos de SUV con antigüedad de 30 a 34,549,2023,SUV,Técnicos académicos,30 a 34,0
714-2023-550 Técnicos académicos de SEMS con antigüedad de 30 a 34,550,2023,SEMS,Técnicos académicos,30 a 34,91
714-2023-551 Técnicos académicos de AG con antigüedad de 30 a 34,551,2023,AG,Técnicos académicos,30 a 34,11
714-2023-552 Técnicos académicos de CUCEA con antigüedad de 35 a 39,552,2023,CUCEA,Técnicos académicos,35 a 39,2
714-2023-553 Técnicos académicos de CUCEI con antigüedad de 35 a 39,553,2023,CUCEI,Técnicos académicos,35 a 39,0
714-2023-554 Técnicos académicos de CUCSH con antigüedad de 35 a 39,554,2023,CUCSH,Técnicos académicos,35 a 39,3
714-2023-555 Técnicos académicos de CUCS con antigüedad de 35 a 39,555,2023,CUCS,Técnicos académicos,35 a 39,19
714-2023-556 Técnicos académicos de CUAAD con antigüedad de 35 a 39,556,2023,CUAAD,Técnicos académicos,35 a 39,1
714-2023-557 Técnicos académicos de CUCBA con antigüedad de 35 a 39,557,2023,CUCBA,Técnicos académicos,35 a 39,4
714-2023-558 Técnicos académicos de CUALTOS con antigüedad de 35 a 39,558,2023,CUALTOS,Técnicos académicos,35 a 39,0
714-2023-559 Técnicos académicos de CUCIÉNEGA con antigüedad de 35 a 39,559,2023,CUCIÉNEGA,Técnicos académicos,35 a 39,1
714-2023-560 Técnicos académicos de CUSUR con antigüedad de 35 a 39,560,2023,CUSUR,Técnicos académicos,35 a 39,1
714-2023-561 Técnicos académicos de CUCOSTA con antigüedad de 35 a 39,561,2023,CUCOSTA,Técnicos académicos,35 a 39,0
714-2023-562 Técnicos académicos de CUCOSTASUR con antigüedad de 35 a 39,562,2023,CUCOSTASUR,Técnicos académicos,35 a 39,1
714-2023-563 Técnicos académicos de CUVALLES con antigüedad de 35 a 39,563,2023,CUVALLES,Técnicos académicos,35 a 39,0
714-2023-564 Técnicos académicos de CUNORTE con antigüedad de 35 a 39,564,2023,CUNORTE,Técnicos académicos,35 a 39,1
714-2023-565 Técnicos académicos de CULAGOS con antigüedad de 35 a 39,565,2023,CULAGOS,Técnicos académicos,35 a 39,0
714-2023-566 Técnicos académicos de CUTONALÁ con antigüedad de 35 a 39,566,2023,CUTONALÁ,Técnicos académicos,35 a 39,0
714-2023-567 Técnicos académicos de CUTLAJOMULCO con antigüedad de 35 a 39,567,2023,CUTLAJOMULCO,Técnicos académicos,35 a 39,0
714-2023-568 Técnicos académicos de SUV con antigüedad de 35 a 39,568,2023,SUV,Técnicos académicos,35 a 39,0
714-2023-569 Técnicos académicos de SEMS con antigüedad de 35 a 39,569,2023,SEMS,Técnicos académicos,35 a 39,29
714-2023-570 Técnicos académicos de AG con antigüedad de 35 a 39,570,2023,AG,Técnicos académicos,35 a 39,5
714-2023-571 Técnicos académicos de CUCEA con antigüedad de 40 a 44,571,2023,CUCEA,Técnicos académicos,40 a 44,0
714-2023-572 Técnicos académicos de CUCEI con antigüedad de 40 a 44,572,2023,CUCEI,Técnicos académicos,40 a 44,0
714-2023-573 Técnicos académicos de CUCSH con antigüedad de 40 a 44,573,2023,CUCSH,Técnicos académicos,40 a 44,1
714-2023-574 Técnicos académicos de CUCS con antigüedad de 40 a 44,574,2023,CUCS,Técnicos académicos,40 a 44,4
714-2023-575 Técnicos académicos de CUAAD con antigüedad de 40 a 44,575,2023,CUAAD,Técnicos académicos,40 a 44,0
714-2023-576 Técnicos académicos de CUCBA con antigüedad de 40 a 44,576,2023,CUCBA,Técnicos académicos,40 a 44,0
714-2023-577 Técnicos académicos de CUALTOS con antigüedad de 40 a 44,577,2023,CUALTOS,Técnicos académicos,40 a 44,0
714-2023-578 Técnicos académicos de CUCIÉNEGA con antigüedad de 40 a 44,578,2023,CUCIÉNEGA,Técnicos académicos,40 a 44,0
714-2023-579 Técnicos académicos de CUSUR con antigüedad de 40 a 44,579,2023,CUSUR,Técnicos académicos,40 a 44,0
714-2023-580 Técnicos académicos de CUCOSTA con antigüedad de 40 a 44,580,2023,CUCOSTA,Técnicos académicos,40 a 44,0
714-2023-581 Técnicos académicos de CUCOSTASUR con antigüedad de 40 a 44,581,2023,CUCOSTASUR,Técnicos académicos,40 a 44,0
714-2023-582 Técnicos académicos de CUVALLES con antigüedad de 40 a 44,582,2023,CUVALLES,Técnicos académicos,40 a 44,0
714-2023-583 Técnicos académicos de CUNORTE con antigüedad de 40 a 44,583,2023,CUNORTE,Técnicos académicos,40 a 44,0
714-2023-584 Técnicos académicos de CULAGOS con antigüedad de 40 a 44,584,2023,CULAGOS,Técnicos académicos,40 a 44,0
714-2023-585 Técnicos académicos de CUTONALÁ con antigüedad de 40 a 44,585,2023,CUTONALÁ,Técnicos académicos,40 a 44,0
714-2023-586 Técnicos académicos de CUTLAJOMULCO con antigüedad de 40 a 44,586,2023,CUTLAJOMULCO,Técnicos académicos,40 a 44,0
714-2023-587 Técnicos académicos de SUV con antigüedad de 40 a 44,587,2023,SUV,Técnicos académicos,40 a 44,0
714-2023-588 Técnicos académicos de SEMS con antigüedad de 40 a 44,588,2023,SEMS,Técnicos académicos,40 a 44,6
714-2023-589 Técnicos académicos de AG con antigüedad de 40 a 44,589,2023,AG,Técnicos académicos,40 a 44,0
714-2023-590 Técnicos académicos de CUCEA con antigüedad de 45 a 50,590,2023,CUCEA,Técnicos académicos,45 a 50,0
714-2023-591 Técnicos académicos de CUCEI con antigüedad de 45 a 50,591,2023,CUCEI,Técnicos académicos,45 a 50,0
714-2023-592 Técnicos académicos de CUCSH con antigüedad de 45 a 50,592,2023,CUCSH,Técnicos académicos,45 a 50,0
714-2023-593 Técnicos académicos de CUCS con antigüedad de 45 a 50,593,2023,CUCS,Técnicos académicos,45 a 50,1
714-2023-594 Técnicos académicos de CUAAD con antigüedad de 45 a 50,594,2023,CUAAD,Técnicos académicos,45 a 50,0
714-2023-595 Técnicos académicos de CUCBA con antigüedad de 45 a 50,595,2023,CUCBA,Técnicos académicos,45 a 50,0
714-2023-596 Técnicos académicos de CUALTOS con antigüedad de 45 a 50,596,2023,CUALTOS,Técnicos académicos,45 a 50,0
714-2023-597 Técnicos académicos de CUCIÉNEGA con antigüedad de 45 a 50,597,2023,CUCIÉNEGA,Técnicos académicos,45 a 50,0
714-2023-598 Técnicos académicos de CUSUR con antigüedad de 45 a 50,598,2023,CUSUR,Técnicos académicos,45 a 50,0
714-2023-599 Técnicos académicos de CUCOSTA con antigüedad de 45 a 50,599,2023,CUCOSTA,Técnicos académicos,45 a 50,0
714-2023-600 Técnicos académicos de CUCOSTASUR con antigüedad de 45 a 50,600,2023,CUCOSTASUR,Técnicos académicos,45 a 50,0
714-2023-601 Técnicos académicos de CUVALLES con antigüedad de 45 a 50,601,2023,CUVALLES,Técnicos académicos,45 a 50,0
714-2023-602 Técnicos académicos de CUNORTE con antigüedad de 45 a 50,602,2023,CUNORTE,Técnicos académicos,45 a 50,0
714-2023-603 Técnicos académicos de CULAGOS con antigüedad de 45 a 50,603,2023,CULAGOS,Técnicos académicos,45 a 50,0
714-2023-604 Técnicos académicos de CUTONALÁ con antigüedad de 45 a 50,604,2023,CUTONALÁ,Técnicos académicos,45 a 50,0
714-2023-605 Técnicos académicos de CUTLAJOMULCO con antigüedad de 45 a 50,605,2023,CUTLAJOMULCO,Técnicos académicos,45 a 50,0
714-2023-606 Técnicos académicos de SUV con antigüedad de 45 a 50,606,2023,SUV,Técnicos académicos,45 a 50,0
714-2023-607 Técnicos académicos de SEMS con antigüedad de 45 a 50,607,2023,SEMS,Técnicos académicos,45 a 50,0
714-2023-608 Técnicos académicos de AG con antigüedad de 45 a 50,608,2023,AG,Técnicos académicos,45 a 50,0
714-2023-609 Técnicos académicos de CUCEA con antigüedad de 51 o más,609,2023,CUCEA,Técnicos académicos,51 o más,0
714-2023-610 Técnicos académicos de CUCEI con antigüedad de 51 o más,610,2023,CUCEI,Técnicos académicos,51 o más,0
714-2023-611 Técnicos académicos de CUCSH con antigüedad de 51 o más,611,2023,CUCSH,Técnicos académicos,51 o más,0
714-2023-612 Técnicos académicos de CUCS con antigüedad de 51 o más,612,2023,CUCS,Técnicos académicos,51 o más,0
714-2023-613 Técnicos académicos de CUAAD con antigüedad de 51 o más,613,2023,CUAAD,Técnicos académicos,51 o más,0
714-2023-614 Técnicos académicos de CUCBA con antigüedad de 51 o más,614,2023,CUCBA,Técnicos académicos,51 o más,0
714-2023-615 Técnicos académicos de CUALTOS con antigüedad de 51 o más,615,2023,CUALTOS,Técnicos académicos,51 o más,0
714-2023-616 Técnicos académicos de CUCIÉNEGA con antigüedad de 51 o más,616,2023,CUCIÉNEGA,Técnicos académicos,51 o más,0
714-2023-617 Técnicos académicos de CUSUR con antigüedad de 51 o más,617,2023,CUSUR,Técnicos académicos,51 o más,0
714-2023-618 Técnicos académicos de CUCOSTA con antigüedad de 51 o más,618,2023,CUCOSTA,Técnicos académicos,51 o más,0
714-2023-619 Técnicos académicos de CUCOSTASUR con antigüedad de 51 o más,619,2023,CUCOSTASUR,Técnicos académicos,51 o más,0
714-2023-620 Técnicos académicos de CUVALLES con antigüedad de 51 o más,620,2023,CUVALLES,Técnicos académicos,51 o más,0
714-2023-621 Técnicos académicos de CUNORTE con antigüedad de 51 o más,621,2023,CUNORTE,Técnicos académicos,51 o más,0
714-2023-622 Técnicos académicos de CULAGOS con antigüedad de 51 o más,622,2023,CULAGOS,Técnicos académicos,51 o más,0
714-2023-623 Técnicos académicos de CUTONALÁ con antigüedad de 51 o más,623,2023,CUTONALÁ,Técnicos académicos,51 o más,0
