name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
183 2017-2018 14MMS0644A BGC,183,2017-2018,14MMS0644A,BGC,Escolarizada,41,49,,90,,,,0,,,,0,,,,,,,,,,,,
184 2017-2018 14MMS0741C BGC,184,2017-2018,14MMS0741C,BGC,Escolarizada,11,19,,30,,,,0,,,,0,,,,,,,,,,,,
185 2017-2018 14MMS0718B BGC,185,2017-2018,14MMS0718B,BGC,Escolarizada,49,81,,130,,,,2,,,,0,,,,,,,,,,,,
186 2017-2018 14MMS0718B BGC,186,2017-2018,14MMS0718B,BGC,Escolarizada,39,47,,86,,,,1,,,,0,,,,,,,,,,,,
187 2017-2018 14MMS0717C BGC,187,2017-2018,14MMS0717C,BGC,Escolarizada,23,41,,64,,,,0,,,,0,,,,,,,,,,,,
188 2017-2018 14MMS0717C BGC,188,2017-2018,14MMS0717C,BGC,Escolarizada,13,17,,30,,,,0,,,,0,,,,,,,,,,,,
189 2017-2018 14MMS0714F BGC,189,2017-2018,14MMS0714F,BGC,Escolarizada,18,41,,59,,,,1,,,,0,,,,,,,,,,,,
190 2017-2018 14MMS0714F BGC,190,2017-2018,14MMS0714F,BGC,Escolarizada,13,26,,39,,,,2,,,,0,,,,,,,,,,,,
191 2017-2018 14MMS0706X BGC,191,2017-2018,14MMS0706X,BGC,Escolarizada,72,95,,167,,,,8,,,,1,,,,,,,,,,,,
192 2017-2018 14MMS0706X BGC,192,2017-2018,14MMS0706X,BGC,Escolarizada,47,64,,111,,,,0,,,,0,,,,,,,,,,,,
193 2017-2018 14MMS0748W BGC,193,2017-2018,14MMS0748W,BGC,Escolarizada,10,15,,25,,,,0,,,,0,,,,,,,,,,,,
194 2017-2018 14MMS0748W BGC,194,2017-2018,14MMS0748W,BGC,Escolarizada,8,8,,16,,,,0,,,,0,,,,,,,,,,,,
195 2017-2018 14MMS0639P BGC,195,2017-2018,14MMS0639P,BGC,Escolarizada,26,46,,72,,,,2,,,,0,,,,,,,,,,,,
196 2017-2018 14MMS0639P BGC,196,2017-2018,14MMS0639P,BGC,Escolarizada,20,28,,48,,,,1,,,,0,,,,,,,,,,,,
197 2017-2018 14MMS0616E BGC,197,2017-2018,14MMS0616E,BGC,Escolarizada,60,110,,170,,,,4,,,,0,,,,,,,,,,,,
198 2017-2018 14MMS0616E BGC,198,2017-2018,14MMS0616E,BGC,Escolarizada,45,68,,113,,,,1,,,,0,,,,,,,,,,,,
199 2017-2018 14MMS0827I BGC,199,2017-2018,14MMS0827I,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
200 2017-2018 14MMS0699D BGC,200,2017-2018,14MMS0699D,BGC,Escolarizada,32,39,,71,,,,1,,,,0,,,,,,,,,,,,
201 2017-2018 14MMS0699D BGC,201,2017-2018,14MMS0699D,BGC,Escolarizada,15,33,,48,,,,0,,,,0,,,,,,,,,,,,
202 2017-2018 14MMS0707W BGC,202,2017-2018,14MMS0707W,BGC,Escolarizada,39,47,,86,,,,1,,,,0,,,,,,,,,,,,
203 2017-2018 14MMS0707W BGC,203,2017-2018,14MMS0707W,BGC,Escolarizada,29,29,,58,,,,0,,,,0,,,,,,,,,,,,
204 2017-2018 14MMS0701B BGC,204,2017-2018,14MMS0701B,BGC,Escolarizada,30,55,,85,,,,1,,,,0,,,,,,,,,,,,
205 2017-2018 14MMS0701B BGC,205,2017-2018,14MMS0701B,BGC,Escolarizada,17,40,,57,,,,0,,,,0,,,,,,,,,,,,
206 2017-2018 14MMS0702A BGC,206,2017-2018,14MMS0702A,BGC,Escolarizada,21,28,,49,,,,0,,,,0,,,,,,,,,,,,
207 2017-2018 14MMS0703Z BGC,207,2017-2018,14MMS0703Z,BGC,Escolarizada,29,37,,66,,,,0,,,,0,,,,,,,,,,,,
208 2017-2018 14MMS0703Z BGC,208,2017-2018,14MMS0703Z,BGC,Escolarizada,12,18,,30,,,,0,,,,0,,,,,,,,,,,,
209 2017-2018 14MMS0634U BGC,209,2017-2018,14MMS0634U,BGC,Escolarizada,159,235,,394,,,,4,,,,2,,,,,,,,,,,,
210 2017-2018 14MMS0634U BGC,210,2017-2018,14MMS0634U,BGC,Escolarizada,76,110,,186,,,,5,,,,0,,,,,,,,,,,,
211 2017-2018 14MMS0704Z BGC,211,2017-2018,14MMS0704Z,BGC,Escolarizada,14,13,,27,,,,0,,,,0,,,,,,,,,,,,
212 2017-2018 14MMS0700C BGC,212,2017-2018,14MMS0700C,BGC,Escolarizada,19,27,,46,,,,0,,,,0,,,,,,,,,,,,
213 2017-2018 14MMS0654H BGAI,213,2017-2018,14MMS0654H,BGAI,Escolarizada,87,86,,173,,,,0,,,,0,,,,,,,,,,,,
214 2017-2018 14MMS0654H BGC,214,2017-2018,14MMS0654H,BGC,Escolarizada,128,147,,275,,,,4,,,,0,,,,,,,,,,,,
215 2017-2018 14MMS0654H BGC,215,2017-2018,14MMS0654H,BGC,Escolarizada,84,99,,183,,,,3,,,,0,,,,,,,,,,,,
216 2017-2018 14MMS0754G BGC,216,2017-2018,14MMS0754G,BGC,Escolarizada,15,17,,32,,,,4,,,,0,,,,,,,,,,,,
217 2017-2018 14MMS0754G BGC,217,2017-2018,14MMS0754G,BGC,Escolarizada,10,11,,21,,,,0,,,,0,,,,,,,,,,,,
218 2017-2018 14MMS0709U BGC,218,2017-2018,14MMS0709U,BGC,Escolarizada,30,37,,67,,,,0,,,,0,,,,,,,,,,,,
219 2017-2018 14MMS0709U BGC,219,2017-2018,14MMS0709U,BGC,Escolarizada,14,18,,32,,,,0,,,,0,,,,,,,,,,,,
220 2017-2018 14MMS0627K BGAI,220,2017-2018,14MMS0627K,BGAI,Escolarizada,20,16,,36,,,,0,,,,0,,,,,,,,,,,,
221 2017-2018 14MMS0627K BGC,221,2017-2018,14MMS0627K,BGC,Escolarizada,36,67,,103,,,,0,,,,0,,,,,,,,,,,,
222 2017-2018 14MMS0627K BGC,222,2017-2018,14MMS0627K,BGC,Escolarizada,11,38,,49,,,,0,,,,0,,,,,,,,,,,,
223 2017-2018 14MMS0710J BGC,223,2017-2018,14MMS0710J,BGC,Escolarizada,24,38,,62,,,,0,,,,0,,,,,,,,,,,,
224 2017-2018 14MMS0710J BGC,224,2017-2018,14MMS0710J,BGC,Escolarizada,23,18,,41,,,,1,,,,0,,,,,,,,,,,,
225 2017-2018 14MMS0832U BGC,225,2017-2018,14MMS0832U,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
226 2017-2018 14MMS0832U BGC,226,2017-2018,14MMS0832U,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
227 2017-2018 14MMS0629I BGAI,227,2017-2018,14MMS0629I,BGAI,Escolarizada,18,16,,34,,,,0,,,,0,,,,,,,,,,,,
228 2017-2018 14MMS0629I BGC,228,2017-2018,14MMS0629I,BGC,Escolarizada,81,143,,224,,,,6,,,,0,,,,,,,,,,,,
229 2017-2018 14MMS0629I BGC,229,2017-2018,14MMS0629I,BGC,Escolarizada,59,91,,150,,,,1,,,,0,,,,,,,,,,,,
230 2017-2018 14MMS0769I BGC,230,2017-2018,14MMS0769I,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
231 2017-2018 14MMS0769I BGC,231,2017-2018,14MMS0769I,BGC,Escolarizada,33,26,,59,,,,0,,,,0,,,,,,,,,,,,
232 2017-2018 14MMS0759B BGC,232,2017-2018,14MMS0759B,BGC,Escolarizada,146,194,,340,,,,2,,,,0,,,,,,,,,,,,
233 2017-2018 14MMS0759B BGC,233,2017-2018,14MMS0759B,BGC,Escolarizada,87,139,,226,,,,0,,,,1,,,,,,,,,,,,
234 2017-2018 14MMS0771X BGC,234,2017-2018,14MMS0771X,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
235 2017-2018 14MMS0771X BGC,235,2017-2018,14MMS0771X,BGC,Escolarizada,15,41,,56,,,,0,,,,0,,,,,,,,,,,,
236 2017-2018 14MMS0655G BGAI,236,2017-2018,14MMS0655G,BGAI,Escolarizada,1,0,,1,,,,0,,,,0,,,,,,,,,,,,
237 2017-2018 14MMS0655G BGC,237,2017-2018,14MMS0655G,BGC,Escolarizada,94,106,,200,,,,3,,,,0,,,,,,,,,,,,
238 2017-2018 14MMS0655G BGC,238,2017-2018,14MMS0655G,BGC,Escolarizada,62,72,,134,,,,3,,,,0,,,,,,,,,,,,
239 2017-2018 14MMS0690M BGC,239,2017-2018,14MMS0690M,BGC,Escolarizada,6,16,,22,,,,0,,,,0,,,,,,,,,,,,
240 2017-2018 14MMS0740D BGC,240,2017-2018,14MMS0740D,BGC,Escolarizada,15,18,,33,,,,0,,,,0,,,,,,,,,,,,
241 2017-2018 14MMS0766L BGC,241,2017-2018,14MMS0766L,BGC,Escolarizada,7,12,,19,,,,0,,,,0,,,,,,,,,,,,
242 2017-2018 14MMS0722O BGC,242,2017-2018,14MMS0722O,BGC,Escolarizada,38,51,,89,,,,0,,,,0,,,,,,,,,,,,
243 2017-2018 14MMS0722O BGC,243,2017-2018,14MMS0722O,BGC,Escolarizada,29,31,,60,,,,1,,,,0,,,,,,,,,,,,
244 2017-2018 14MMS0689X BGC,244,2017-2018,14MMS0689X,BGC,Escolarizada,18,19,,37,,,,1,,,,0,,,,,,,,,,,,
245 2017-2018 14MMS0620R BGAI,245,2017-2018,14MMS0620R,BGAI,Escolarizada,6,23,,29,,,,0,,,,0,,,,,,,,,,,,
246 2017-2018 14MMS0620R BGC,246,2017-2018,14MMS0620R,BGC,Escolarizada,42,60,,102,,,,0,,,,0,,,,,,,,,,,,
247 2017-2018 14MMS0620R BGC,247,2017-2018,14MMS0620R,BGC,Escolarizada,24,44,,68,,,,1,,,,0,,,,,,,,,,,,
248 2017-2018 14MMS0770Y BGC,248,2017-2018,14MMS0770Y,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
249 2017-2018 14MMS0770Y BGC,249,2017-2018,14MMS0770Y,BGC,Escolarizada,10,9,,19,,,,0,,,,0,,,,,,,,,,,,
250 2017-2018 14MMS0768J BGC,250,2017-2018,14MMS0768J,BGC,Escolarizada,35,24,,59,,,,0,,,,0,,,,,,,,,,,,
251 2017-2018 14MMS0711I BGC,251,2017-2018,14MMS0711I,BGC,Escolarizada,32,22,,54,,,,0,,,,0,,,,,,,,,,,,
252 2017-2018 14MMS0730X BGC,252,2017-2018,14MMS0730X,BGC,Escolarizada,25,25,,50,,,,0,,,,0,,,,,,,,,,,,
253 2017-2018 14MMS0656F BGC,253,2017-2018,14MMS0656F,BGC,Escolarizada,45,31,,76,,,,1,,,,0,,,,,,,,,,,,
254 2017-2018 14MMS0656F BGC,254,2017-2018,14MMS0656F,BGC,Escolarizada,19,32,,51,,,,0,,,,0,,,,,,,,,,,,
255 2017-2018 14MMS0670Z BGC,255,2017-2018,14MMS0670Z,BGC,Escolarizada,26,35,,61,,,,0,,,,0,,,,,,,,,,,,
256 2017-2018 14MMS0713G BGC,256,2017-2018,14MMS0713G,BGC,Escolarizada,49,37,,86,,,,1,,,,0,,,,,,,,,,,,
257 2017-2018 14MMS0713G BGC,257,2017-2018,14MMS0713G,BGC,Escolarizada,23,34,,57,,,,1,,,,0,,,,,,,,,,,,
258 2017-2018 14MMS0763O BGC,258,2017-2018,14MMS0763O,BGC,Escolarizada,16,17,,33,,,,0,,,,0,,,,,,,,,,,,
259 2017-2018 14MMS0632W BGAI,259,2017-2018,14MMS0632W,BGAI,Escolarizada,6,9,,15,,,,0,,,,0,,,,,,,,,,,,
260 2017-2018 14MMS0632W BGC,260,2017-2018,14MMS0632W,BGC,Escolarizada,204,247,,451,,,,8,,,,0,,,,,,,,,,,,
261 2017-2018 14MMS0632W BGC,261,2017-2018,14MMS0632W,BGC,Escolarizada,85,128,,213,,,,2,,,,0,,,,,,,,,,,,
262 2017-2018 14MMS0715E BGC,262,2017-2018,14MMS0715E,BGC,Escolarizada,24,29,,53,,,,0,,,,0,,,,,,,,,,,,
263 2017-2018 14MMS0716D BGC,263,2017-2018,14MMS0716D,BGC,Escolarizada,21,22,,43,,,,0,,,,0,,,,,,,,,,,,
264 2017-2018 14MMS0743A BGC,264,2017-2018,14MMS0743A,BGC,Escolarizada,13,17,,30,,,,0,,,,0,,,,,,,,,,,,
265 2017-2018 14MMS0719A BGC,265,2017-2018,14MMS0719A,BGC,Escolarizada,51,37,,88,,,,0,,,,0,,,,,,,,,,,,
266 2017-2018 14MMS0719A BGC,266,2017-2018,14MMS0719A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
267 2017-2018 14MMS0720Q BGC,267,2017-2018,14MMS0720Q,BGC,Escolarizada,24,42,,66,,,,0,,,,0,,,,,,,,,,,,
268 2017-2018 14MMS0720Q BGC,268,2017-2018,14MMS0720Q,BGC,Escolarizada,18,26,,44,,,,0,,,,0,,,,,,,,,,,,
269 2017-2018 14MMS0660S BGC,269,2017-2018,14MMS0660S,BGC,Escolarizada,52,54,,106,,,,0,,,,0,,,,,,,,,,,,
270 2017-2018 14MMS0660S BGC,270,2017-2018,14MMS0660S,BGC,Escolarizada,27,43,,70,,,,0,,,,0,,,,,,,,,,,,
271 2017-2018 14MMS0742B BGC,271,2017-2018,14MMS0742B,BGC,Escolarizada,17,16,,33,,,,0,,,,0,,,,,,,,,,,,
272 2017-2018 14MMS0744Z BGC,272,2017-2018,14MMS0744Z,BGC,Escolarizada,40,41,,81,,,,2,,,,0,,,,,,,,,,,,
273 2017-2018 14MMS0744Z BGC,273,2017-2018,14MMS0744Z,BGC,Escolarizada,26,28,,54,,,,0,,,,0,,,,,,,,,,,,
274 2017-2018 14MMS0721P BGC,274,2017-2018,14MMS0721P,BGC,Escolarizada,36,56,,92,,,,0,,,,0,,,,,,,,,,,,
275 2017-2018 14MMS0721P BGC,275,2017-2018,14MMS0721P,BGC,Escolarizada,15,28,,43,,,,0,,,,0,,,,,,,,,,,,
276 2017-2018 14MMS0657E BGAI,276,2017-2018,14MMS0657E,BGAI,Escolarizada,111,140,,251,,,,0,,,,0,,,,,,,,,,,,
277 2017-2018 14MMS0657E BGC,277,2017-2018,14MMS0657E,BGC,Escolarizada,147,230,,377,,,,5,,,,0,,,,,,,,,,,,
278 2017-2018 14MMS0657E BGC,278,2017-2018,14MMS0657E,BGC,Escolarizada,106,146,,252,,,,1,,,,0,,,,,,,,,,,,
279 2017-2018 14MMS0817B BGC,279,2017-2018,14MMS0817B,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
280 2017-2018 14MMS0817B BGC,280,2017-2018,14MMS0817B,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
281 2017-2018 14MMS0773V BGC,281,2017-2018,14MMS0773V,BGC,Escolarizada,70,58,,128,,,,2,,,,0,,,,,,,,,,,,
282 2017-2018 14MMS0773V BGC,282,2017-2018,14MMS0773V,BGC,Escolarizada,37,49,,86,,,,0,,,,0,,,,,,,,,,,,
283 2017-2018 14MMS0772W BGC,283,2017-2018,14MMS0772W,BGC,Escolarizada,10,13,,23,,,,0,,,,0,,,,,,,,,,,,
284 2017-2018 14MMS0679Q BGC,284,2017-2018,14MMS0679Q,BGC,Escolarizada,43,58,,101,,,,1,,,,0,,,,,,,,,,,,
285 2017-2018 14MMS0723N BGC,285,2017-2018,14MMS0723N,BGC,Escolarizada,7,15,,22,,,,0,,,,0,,,,,,,,,,,,
286 2017-2018 14MMS0633V BGAI,286,2017-2018,14MMS0633V,BGAI,Escolarizada,7,11,,18,,,,0,,,,0,,,,,,,,,,,,
287 2017-2018 14MMS0633V BGC,287,2017-2018,14MMS0633V,BGC,Escolarizada,14,50,,64,,,,3,,,,0,,,,,,,,,,,,
288 2017-2018 14MMS0633V BGC,288,2017-2018,14MMS0633V,BGC,Escolarizada,15,28,,43,,,,0,,,,0,,,,,,,,,,,,
289 2017-2018 14MMS0669J BGC,289,2017-2018,14MMS0669J,BGC,Escolarizada,17,27,,44,,,,0,,,,0,,,,,,,,,,,,
290 2017-2018 14MMS0669J BGC,290,2017-2018,14MMS0669J,BGC,Escolarizada,13,16,,29,,,,0,,,,0,,,,,,,,,,,,
291 2017-2018 14MMS0672X BGC,291,2017-2018,14MMS0672X,BGC,Escolarizada,6,10,,16,,,,0,,,,0,,,,,,,,,,,,
292 2017-2018 14MMS0712H BGC,292,2017-2018,14MMS0712H,BGC,Escolarizada,45,49,,94,,,,0,,,,0,,,,,,,,,,,,
293 2017-2018 14MMS0712H BGC,293,2017-2018,14MMS0712H,BGC,Escolarizada,32,31,,63,,,,0,,,,0,,,,,,,,,,,,
294 2017-2018 14MMS0767K BGC,294,2017-2018,14MMS0767K,BGC,Escolarizada,38,54,,92,,,,0,,,,0,,,,,,,,,,,,
295 2017-2018 14MMS0767K BGC,295,2017-2018,14MMS0767K,BGC,Escolarizada,23,38,,61,,,,1,,,,0,,,,,,,,,,,,
296 2017-2018 14MMS0708V BGC,296,2017-2018,14MMS0708V,BGC,Escolarizada,42,43,,85,,,,1,,,,0,,,,,,,,,,,,
297 2017-2018 14MMS0708V BGC,297,2017-2018,14MMS0708V,BGC,Escolarizada,30,27,,57,,,,1,,,,0,,,,,,,,,,,,
298 2017-2018 14MMS0751J BGC,298,2017-2018,14MMS0751J,BGC,Escolarizada,7,8,,15,,,,0,,,,15,,,,,,,,,,,,
299 2017-2018 14MMS0745Z BGC,299,2017-2018,14MMS0745Z,BGC,Escolarizada,15,21,,36,,,,0,,,,0,,,,,,,,,,,,
300 2017-2018 14MMS0746Y BGC,300,2017-2018,14MMS0746Y,BGC,Escolarizada,23,44,,67,,,,0,,,,0,,,,,,,,,,,,
301 2017-2018 14MMS0724M BGC,301,2017-2018,14MMS0724M,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
302 2017-2018 14MMS0724M BGC,302,2017-2018,14MMS0724M,BGC,Escolarizada,32,46,,78,,,,0,,,,0,,,,,,,,,,,,
303 2017-2018 14MMS0755F BGC,303,2017-2018,14MMS0755F,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
304 2017-2018 14MMS0755F BGC,304,2017-2018,14MMS0755F,BGC,Escolarizada,30,22,,52,,,,2,,,,0,,,,,,,,,,,,
305 2017-2018 14MMS0659C BGC,305,2017-2018,14MMS0659C,BGC,Escolarizada,66,66,,132,,,,3,,,,0,,,,,,,,,,,,
306 2017-2018 14MMS0659C BGC,306,2017-2018,14MMS0659C,BGC,Escolarizada,43,45,,88,,,,0,,,,0,,,,,,,,,,,,
307 2017-2018 14MMS0725L BGC,307,2017-2018,14MMS0725L,BGC,Escolarizada,8,16,,24,,,,1,,,,0,,,,,,,,,,,,
308 2017-2018 14MMS0725L BGC,308,2017-2018,14MMS0725L,BGC,Escolarizada,4,8,,12,,,,0,,,,0,,,,,,,,,,,,
309 2017-2018 14MMS0658D BGC,309,2017-2018,14MMS0658D,BGC,Escolarizada,92,111,,203,,,,6,,,,0,,,,,,,,,,,,
310 2017-2018 14MMS0658D BGC,310,2017-2018,14MMS0658D,BGC,Escolarizada,55,80,,135,,,,4,,,,0,,,,,,,,,,,,
311 2017-2018 14MMS0638Q BGAI,311,2017-2018,14MMS0638Q,BGAI,Escolarizada,2,0,,2,,,,0,,,,0,,,,,,,,,,,,
312 2017-2018 14MMS0638Q BGC,312,2017-2018,14MMS0638Q,BGC,Escolarizada,34,82,,116,,,,1,,,,0,,,,,,,,,,,,
313 2017-2018 14MMS0638Q BGC,313,2017-2018,14MMS0638Q,BGC,Escolarizada,33,44,,77,,,,3,,,,0,,,,,,,,,,,,
314 2017-2018 14MMS0749V BGAI,314,2017-2018,14MMS0749V,BGAI,No escolarizada,34,35,,69,,,,2,,,,1,,,,,,,,,,,,
315 2017-2018 14MMS0775T 2021300033,315,2017-2018,14MMS0775T,2021300033,Escolarizada,54,25,,79,,,,0,,,,0,6,1,,7,,,,0,,,,0
316 2017-2018 14MMS0774U 2092100004,316,2017-2018,14MMS0774U,2092100004,Escolarizada,119,430,,549,,,,1,,,,2,69,219,,288,,,,0,,,,0
317 2017-2018 14MMS0777R 2092100004,317,2017-2018,14MMS0777R,2092100004,Escolarizada,2,0,,2,,,,0,,,,0,23,120,,143,,,,0,,,,0
318 2017-2018 14MMS0650L 3095300007,318,2017-2018,14MMS0650L,3095300007,Escolarizada,24,70,,94,,,,0,,,,0,5,7,,12,,,,1,,,,0
319 2017-2018 14MMS0650L 3095300007,319,2017-2018,14MMS0650L,3095300007,Escolarizada,21,42,,63,,,,0,,,,0,2,6,,8,,,,0,,,,0
320 2017-2018 14MMS0650L 3093100005,320,2017-2018,14MMS0650L,3093100005,Escolarizada,24,54,,78,,,,2,,,,0,1,1,,2,,,,0,,,,0
321 2017-2018 14MMS0650L 3093100005,321,2017-2018,14MMS0650L,3093100005,Escolarizada,28,24,,52,,,,1,,,,0,1,0,,1,,,,0,,,,0
322 2017-2018 14MMS0646Z 3073200001,322,2017-2018,14MMS0646Z,3073200001,Escolarizada,49,27,,76,,,,0,,,,1,0,1,,1,,,,0,,,,0
323 2017-2018 14MMS0646Z 3073200001,323,2017-2018,14MMS0646Z,3073200001,Escolarizada,35,16,,51,,,,1,,,,1,0,0,,0,,,,0,,,,0
324 2017-2018 14MMS0646Z 3071700002,324,2017-2018,14MMS0646Z,3071700002,Escolarizada,21,28,,49,,,,0,,,,0,1,0,,1,,,,0,,,,0
325 2017-2018 14MMS0752I 3073200001,325,2017-2018,14MMS0752I,3073200001,Escolarizada,32,37,,69,,,,0,,,,0,0,0,,0,,,,0,,,,0
326 2017-2018 14MMS0752I 3073200001,326,2017-2018,14MMS0752I,3073200001,Escolarizada,18,28,,46,,,,1,,,,0,0,0,,0,,,,0,,,,0
327 2017-2018 14MMS0752I 3061300004,327,2017-2018,14MMS0752I,3061300004,Escolarizada,42,29,,71,,,,1,,,,0,1,0,,1,,,,0,,,,0
328 2017-2018 14MMS0752I 3061300004,328,2017-2018,14MMS0752I,3061300004,Escolarizada,28,19,,47,,,,0,,,,0,0,0,,0,,,,0,,,,0
329 2017-2018 14MMS0776S 2072100002,329,2017-2018,14MMS0776S,2072100002,Escolarizada,34,60,,94,,,,0,,,,0,1,1,,2,,,,0,,,,0
330 2017-2018 14MMS0776S 2072100002,330,2017-2018,14MMS0776S,2072100002,Escolarizada,21,42,,63,,,,0,,,,0,0,1,,1,,,,0,,,,0
331 2017-2018 14MMS0776S 2071200002,331,2017-2018,14MMS0776S,2071200002,Escolarizada,59,1,,60,,,,0,,,,0,0,0,,0,,,,0,,,,0
332 2017-2018 14MMS0776S 2071200002,332,2017-2018,14MMS0776S,2071200002,Escolarizada,37,3,,40,,,,0,,,,0,0,0,,0,,,,0,,,,0
333 2017-2018 14MMS0776S 2072400003,333,2017-2018,14MMS0776S,2072400003,Escolarizada,22,6,,28,,,,0,,,,0,0,0,,0,,,,0,,,,0
334 2017-2018 14MMS0776S 2072400003,334,2017-2018,14MMS0776S,2072400003,Escolarizada,11,7,,18,,,,0,,,,0,0,0,,0,,,,0,,,,0
335 2017-2018 14MMS0776S 2071100002,335,2017-2018,14MMS0776S,2071100002,Escolarizada,90,0,,90,,,,1,,,,0,0,0,,0,,,,0,,,,0
336 2017-2018 14MMS0776S 2071100002,336,2017-2018,14MMS0776S,2071100002,Escolarizada,58,2,,60,,,,1,,,,0,0,0,,0,,,,0,,,,0
337 2017-2018 14MMS0776S 2072300001,337,2017-2018,14MMS0776S,2072300001,Escolarizada,19,14,,33,,,,0,,,,0,0,0,,0,,,,0,,,,0
338 2017-2018 14MMS0776S 2072300001,338,2017-2018,14MMS0776S,2072300001,Escolarizada,12,10,,22,,,,0,,,,0,0,0,,0,,,,0,,,,0
339 2017-2018 14MMS0776S 2071400003,339,2017-2018,14MMS0776S,2071400003,Escolarizada,27,26,,53,,,,0,,,,0,2,3,,5,,,,0,,,,0
340 2017-2018 14MMS0776S 2071400003,340,2017-2018,14MMS0776S,2071400003,Escolarizada,12,23,,35,,,,0,,,,0,2,1,,3,,,,0,,,,0
341 2017-2018 14MMS0776S 2062200013,341,2017-2018,14MMS0776S,2062200013,Escolarizada,85,25,,110,,,,3,,,,0,0,0,,0,,,,0,,,,0
342 2017-2018 14MMS0776S 2062200013,342,2017-2018,14MMS0776S,2062200013,Escolarizada,51,22,,73,,,,0,,,,0,0,0,,0,,,,0,,,,0
343 2017-2018 14MMS0799C 3042000001,343,2017-2018,14MMS0799C,3042000001,Escolarizada,59,96,,155,,,,1,,,,0,0,0,,0,,,,0,,,,0
344 2017-2018 14MMS0799C 3042000001,344,2017-2018,14MMS0799C,3042000001,Escolarizada,32,72,,104,,,,0,,,,0,0,0,,0,,,,0,,,,0
345 2017-2018 14MMS0799C 3041100005,345,2017-2018,14MMS0799C,3041100005,Escolarizada,36,37,,73,,,,1,,,,0,0,0,,0,,,,0,,,,0
346 2017-2018 14MMS0799C 3041100005,346,2017-2018,14MMS0799C,3041100005,Escolarizada,19,29,,48,,,,0,,,,0,0,0,,0,,,,0,,,,0
347 2017-2018 14MMS0799C 2051200001,347,2017-2018,14MMS0799C,2051200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
348 2017-2018 14MMS0799C 2051200001,348,2017-2018,14MMS0799C,2051200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
349 2017-2018 14MMS0799C 2071200011,349,2017-2018,14MMS0799C,2071200011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
350 2017-2018 14MMS0799C 2071200011,350,2017-2018,14MMS0799C,2071200011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
351 2017-2018 14MMS0799C 2071200002,351,2017-2018,14MMS0799C,2071200002,Escolarizada,36,2,,38,,,,0,,,,0,1,0,,1,,,,0,,,,0
352 2017-2018 14MMS0799C 2071200002,352,2017-2018,14MMS0799C,2071200002,Escolarizada,24,1,,25,,,,0,,,,0,0,0,,0,,,,0,,,,0
353 2017-2018 14MMS0799C 2062200007,353,2017-2018,14MMS0799C,2062200007,Escolarizada,65,40,,105,,,,0,,,,0,0,2,,2,,,,0,,,,0
354 2017-2018 14MMS0799C 2062200007,354,2017-2018,14MMS0799C,2062200007,Escolarizada,48,22,,70,,,,1,,,,0,0,1,,1,,,,0,,,,0
355 2017-2018 14MMS0799C 2072000001,355,2017-2018,14MMS0799C,2072000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
356 2017-2018 14MMS0799C 2072000001,356,2017-2018,14MMS0799C,2072000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
357 2017-2018 14MMS0799C 2071100002,357,2017-2018,14MMS0799C,2071100002,Escolarizada,68,3,,71,,,,1,,,,0,1,0,,1,,,,0,,,,0
358 2017-2018 14MMS0799C 2071100002,358,2017-2018,14MMS0799C,2071100002,Escolarizada,46,1,,47,,,,0,,,,0,1,0,,1,,,,0,,,,0
359 2017-2018 14MMS0799C 2062100003,359,2017-2018,14MMS0799C,2062100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
