name,row,anio,cve_sems,pa_categoria_t,hombres,mujeres,personas_nb,total
713-2024-545 PA de SEMS IMT de 14MMS0646Z,545,2024,14MMS0646Z,IMT,0,0,,0
713-2024-546 PA de SEMS IMT de 14MMS0640E,546,2024,14MMS0640E,IMT,0,0,,0
713-2024-547 PA de SEMS IMT de 14MMS0615F,547,2024,14MMS0615F,IMT,0,0,,0
713-2024-548 PA de SEMS IMT de 14MMS0630Y,548,2024,14MMS0630Y,IMT,0,0,,0
713-2024-549 PA de SEMS IMT de 14MMS0641D,549,2024,14MMS0641D,IMT,0,0,,0
713-2024-550 PA de SEMS IMT de 14MMS0631X,550,2024,14MMS0631X,IMT,0,0,,0
713-2024-551 PA de SEMS IMT de 14MMS0636S,551,2024,14MMS0636S,IMT,0,0,,0
713-2024-552 PA de SEMS IMT de 14MMS0752I,552,2024,14MMS0752I,IMT,0,0,,0
713-2024-553 PA de SEMS IMT de 14MMS0753H,553,2024,14MMS0753H,IMT,0,0,,0
713-2024-554 PA de SEMS IMT de 14MMS0757D,554,2024,14MMS0757D,IMT,0,0,,0
713-2024-555 PA de SEMS IMT de 14MMS0756E,555,2024,14MMS0756E,IMT,0,0,,0
713-2024-556 PA de SEMS IMT de 14MMS0614G,556,2024,14MMS0614G,IMT,0,0,,0
713-2024-557 PA de SEMS IMT de 14MMS0645Z,557,2024,14MMS0645Z,IMT,0,0,,0
713-2024-558 PA de SEMS IMT de 14MMS0623O,558,2024,14MMS0623O,IMT,0,0,,0
713-2024-559 PA de SEMS IMT de 14MMS0776S,559,2024,14MMS0776S,IMT,0,0,,0
713-2024-560 PA de SEMS IMT de 14MMS0799C,560,2024,14MMS0799C,IMT,0,0,,0
713-2024-561 PA de SEMS IMT de 14MMS0878P,561,2024,14MMS0878P,IMT,0,0,,0
713-2024-562 PA de SEMS IMT de 14MMS0844Z,562,2024,14MMS0844Z,IMT,0,0,,0
713-2024-563 PA de SEMS IMT de 14MMS0643B,563,2024,14MMS0643B,IMT,0,0,,0
713-2024-564 PA de SEMS IMT de 14MMS0727J,564,2024,14MMS0727J,IMT,0,0,,0
713-2024-565 PA de SEMS IMT de 14MMS0717C,565,2024,14MMS0717C,IMT,0,0,,0
713-2024-566 PA de SEMS IMT de 14MMS0741C,566,2024,14MMS0741C,IMT,0,0,,0
713-2024-567 PA de SEMS IMT de 14MMS0617D,567,2024,14MMS0617D,IMT,0,0,,0
713-2024-568 PA de SEMS IMT de 14MMS0662Q,568,2024,14MMS0662Q,IMT,0,0,,0
713-2024-569 PA de SEMS IMT de 14MMS0663P,569,2024,14MMS0663P,IMT,0,0,,0
713-2024-570 PA de SEMS IMT de 14MMS0664O,570,2024,14MMS0664O,IMT,0,0,,0
713-2024-571 PA de SEMS IMT de 14MMS0665N,571,2024,14MMS0665N,IMT,0,0,,0
713-2024-572 PA de SEMS IMT de 14MMS0619B,572,2024,14MMS0619B,IMT,0,0,,0
713-2024-573 PA de SEMS IMT de 14MMS0666M,573,2024,14MMS0666M,IMT,0,0,,0
713-2024-574 PA de SEMS IMT de 14MMS0667L,574,2024,14MMS0667L,IMT,0,0,,0
713-2024-575 PA de SEMS IMT de 14MMS0728I,575,2024,14MMS0728I,IMT,0,0,,0
713-2024-576 PA de SEMS IMT de 14MMS0618C,576,2024,14MMS0618C,IMT,0,0,,0
713-2024-577 PA de SEMS IMT de 14MMS0668K,577,2024,14MMS0668K,IMT,0,0,,0
713-2024-578 PA de SEMS IMT de 14MMS0747X,578,2024,14MMS0747X,IMT,0,0,,0
713-2024-579 PA de SEMS IMT de 14MMS0750K,579,2024,14MMS0750K,IMT,0,0,,0
713-2024-580 PA de SEMS IMT de 14MMS0621Q,580,2024,14MMS0621Q,IMT,0,0,,0
713-2024-581 PA de SEMS IMT de 14MMS0622P,581,2024,14MMS0622P,IMT,0,0,,0
713-2024-582 PA de SEMS IMT de 14MMS0732V,582,2024,14MMS0732V,IMT,0,0,,0
713-2024-583 PA de SEMS IMT de 14MMS0733U,583,2024,14MMS0733U,IMT,0,0,,0
713-2024-584 PA de SEMS IMT de 14MMS0674V,584,2024,14MMS0674V,IMT,0,0,,0
713-2024-585 PA de SEMS IMT de 14MMS0675U,585,2024,14MMS0675U,IMT,0,0,,0
713-2024-586 PA de SEMS IMT de 14MMS0676T,586,2024,14MMS0676T,IMT,0,0,,0
713-2024-587 PA de SEMS IMT de 14MMS0736R,587,2024,14MMS0736R,IMT,0,0,,0
713-2024-588 PA de SEMS IMT de 14MMS0677S,588,2024,14MMS0677S,IMT,0,0,,0
713-2024-589 PA de SEMS IMT de 14MMS0734T,589,2024,14MMS0734T,IMT,0,0,,0
713-2024-590 PA de SEMS IMT de 14MMS0735S,590,2024,14MMS0735S,IMT,0,0,,0
713-2024-591 PA de SEMS IMT de 14MMS0737Q,591,2024,14MMS0737Q,IMT,0,0,,0
713-2024-592 PA de SEMS IMT de 14MMS0651K,592,2024,14MMS0651K,IMT,0,0,,0
713-2024-593 PA de SEMS IMT de 14MMS0698E,593,2024,14MMS0698E,IMT,0,0,,0
713-2024-594 PA de SEMS IMT de 14MMS0624N,594,2024,14MMS0624N,IMT,0,0,,0
713-2024-595 PA de SEMS IMT de 14MMS0682D,595,2024,14MMS0682D,IMT,0,0,,0
713-2024-596 PA de SEMS IMT de 14MMS0683C,596,2024,14MMS0683C,IMT,0,0,,0
713-2024-597 PA de SEMS IMT de 14MMS0626L,597,2024,14MMS0626L,IMT,0,0,,0
713-2024-598 PA de SEMS IMT de 14MMS0758C,598,2024,14MMS0758C,IMT,0,0,,0
713-2024-599 PA de SEMS IMT de 14MMS0680F,599,2024,14MMS0680F,IMT,0,0,,0
713-2024-600 PA de SEMS IMT de 14MMS0681E,600,2024,14MMS0681E,IMT,0,0,,0
713-2024-601 PA de SEMS IMT de 14MMS0707W,601,2024,14MMS0707W,IMT,0,0,,0
713-2024-602 PA de SEMS IMT de 14MMS0625M,602,2024,14MMS0625M,IMT,0,0,,0
713-2024-603 PA de SEMS IMT de 14MMS0738P,603,2024,14MMS0738P,IMT,0,0,,0
713-2024-604 PA de SEMS IMT de 14MMS0684B,604,2024,14MMS0684B,IMT,0,0,,0
713-2024-605 PA de SEMS IMT de 14MMS0687Z,605,2024,14MMS0687Z,IMT,0,0,,0
713-2024-606 PA de SEMS IMT de 14MMS0688Y,606,2024,14MMS0688Y,IMT,0,0,,0
713-2024-607 PA de SEMS IMT de 14MMS0652J,607,2024,14MMS0652J,IMT,0,0,,0
713-2024-608 PA de SEMS IMT de 14MMS0718B,608,2024,14MMS0718B,IMT,0,0,,0
713-2024-609 PA de SEMS IMT de 14MMS0637R,609,2024,14MMS0637R,IMT,0,0,,0
713-2024-610 PA de SEMS IMT de 14MMS0760R,610,2024,14MMS0760R,IMT,0,0,,0
713-2024-611 PA de SEMS IMT de 14MMS0671Y,611,2024,14MMS0671Y,IMT,0,0,,0
713-2024-612 PA de SEMS IMT de 14MMS0673W,612,2024,14MMS0673W,IMT,0,0,,0
713-2024-613 PA de SEMS IMT de 14MMS0731W,613,2024,14MMS0731W,IMT,0,0,,0
713-2024-614 PA de SEMS IMT de 14MMS0654H,614,2024,14MMS0654H,IMT,0,0,,0
713-2024-615 PA de SEMS IMT de 14MMS0879O,615,2024,14MMS0879O,IMT,0,0,,0
713-2024-616 PA de SEMS IMT de 14MMS0642C,616,2024,14MMS0642C,IMT,0,0,,0
713-2024-617 PA de SEMS IMT de 14MMS0726K,617,2024,14MMS0726K,IMT,0,0,,0
713-2024-618 PA de SEMS IMT de 14MMS0661R,618,2024,14MMS0661R,IMT,0,0,,0
713-2024-619 PA de SEMS IMT de 14MMS0685A,619,2024,14MMS0685A,IMT,0,0,,0
713-2024-620 PA de SEMS IMT de 14MMS0686Z,620,2024,14MMS0686Z,IMT,0,0,,0
713-2024-621 PA de SEMS IMT de 14MMS0798D,621,2024,14MMS0798D,IMT,0,0,,0
713-2024-622 PA de SEMS IMT de 14MMS0705Y,622,2024,14MMS0705Y,IMT,0,0,,0
713-2024-623 PA de SEMS IMT de 14MMS0693J,623,2024,14MMS0693J,IMT,0,0,,0
713-2024-624 PA de SEMS IMT de 14MMS0653I,624,2024,14MMS0653I,IMT,0,0,,0
713-2024-625 PA de SEMS IMT de 14MMS0678R,625,2024,14MMS0678R,IMT,0,0,,0
713-2024-626 PA de SEMS IMT de 14MMS0691L,626,2024,14MMS0691L,IMT,0,0,,0
713-2024-627 PA de SEMS IMT de 14MMS0692K,627,2024,14MMS0692K,IMT,0,0,,0
713-2024-628 PA de SEMS IMT de 14MMS0635T,628,2024,14MMS0635T,IMT,0,0,,0
713-2024-629 PA de SEMS IMT de 14MMS0628J,629,2024,14MMS0628J,IMT,0,0,,0
713-2024-630 PA de SEMS IMT de 14MMS0764N,630,2024,14MMS0764N,IMT,0,0,,0
713-2024-631 PA de SEMS IMT de 14MMS0697F,631,2024,14MMS0697F,IMT,0,0,,0
713-2024-632 PA de SEMS IMT de 14MMS0694I,632,2024,14MMS0694I,IMT,0,0,,0
713-2024-633 PA de SEMS IMT de 14MMS0695H,633,2024,14MMS0695H,IMT,0,0,,0
713-2024-634 PA de SEMS IMT de 14MMS0696G,634,2024,14MMS0696G,IMT,0,0,,0
713-2024-635 PA de SEMS IMT de 14MMS0722O,635,2024,14MMS0722O,IMT,0,0,,0
713-2024-636 PA de SEMS IMT de 14MMS0634U,636,2024,14MMS0634U,IMT,0,0,,0
713-2024-637 PA de SEMS IMT de 14MMS0700C,637,2024,14MMS0700C,IMT,0,0,,0
713-2024-638 PA de SEMS IMT de 14MMS0701B,638,2024,14MMS0701B,IMT,0,0,,0
713-2024-639 PA de SEMS IMT de 14MMS0702A,639,2024,14MMS0702A,IMT,0,0,,0
713-2024-640 PA de SEMS IMT de 14MMS0703Z,640,2024,14MMS0703Z,IMT,0,0,,0
713-2024-641 PA de SEMS IMT de 14MMS0704Z,641,2024,14MMS0704Z,IMT,0,0,,0
713-2024-642 PA de SEMS IMT de 14MMS0629I,642,2024,14MMS0629I,IMT,0,0,,0
713-2024-643 PA de SEMS IMT de 14MMS0769I,643,2024,14MMS0769I,IMT,0,0,,0
713-2024-644 PA de SEMS IMT de 14MMS0644A,644,2024,14MMS0644A,IMT,0,0,,0
713-2024-645 PA de SEMS IMT de 14MMS0739O,645,2024,14MMS0739O,IMT,0,0,,0
713-2024-646 PA de SEMS IMT de 14MMS0706X,646,2024,14MMS0706X,IMT,0,0,,0
713-2024-647 PA de SEMS IMT de 14MMS0714F,647,2024,14MMS0714F,IMT,0,0,,0
713-2024-648 PA de SEMS IMT de 14MMS0759B,648,2024,14MMS0759B,IMT,0,0,,0
713-2024-649 PA de SEMS IMT de 14MMS0627K,649,2024,14MMS0627K,IMT,0,0,,0
713-2024-650 PA de SEMS IMT de 14MMS0754G,650,2024,14MMS0754G,IMT,0,0,,0
713-2024-651 PA de SEMS IMT de 14MMS0709U,651,2024,14MMS0709U,IMT,0,0,,0
713-2024-652 PA de SEMS IMT de 14MMS0710J,652,2024,14MMS0710J,IMT,0,0,,0
713-2024-653 PA de SEMS IMT de 14MMS0832U,653,2024,14MMS0832U,IMT,0,0,,0
713-2024-654 PA de SEMS IMT de 14MMS0655G,654,2024,14MMS0655G,IMT,0,0,,0
713-2024-655 PA de SEMS IMT de 14MMS0771X,655,2024,14MMS0771X,IMT,0,0,,0
713-2024-656 PA de SEMS IMT de 14MMS0620R,656,2024,14MMS0620R,IMT,0,0,,0
713-2024-657 PA de SEMS IMT de 14MMS0766L,657,2024,14MMS0766L,IMT,0,0,,0
713-2024-658 PA de SEMS IMT de 14MMS0689X,658,2024,14MMS0689X,IMT,0,0,,0
713-2024-659 PA de SEMS IMT de 14MMS0770Y,659,2024,14MMS0770Y,IMT,0,0,,0
713-2024-660 PA de SEMS IMT de 14MMS0690M,660,2024,14MMS0690M,IMT,0,0,,0
713-2024-661 PA de SEMS IMT de 14MMS0740D,661,2024,14MMS0740D,IMT,0,0,,0
713-2024-662 PA de SEMS IMT de 14MMS0656F,662,2024,14MMS0656F,IMT,0,0,,0
713-2024-663 PA de SEMS IMT de 14MMS0768J,663,2024,14MMS0768J,IMT,0,0,,0
713-2024-664 PA de SEMS IMT de 14MMS0711I,664,2024,14MMS0711I,IMT,0,0,,0
713-2024-665 PA de SEMS IMT de 14MMS0730X,665,2024,14MMS0730X,IMT,0,0,,0
713-2024-666 PA de SEMS IMT de 14MMS0670Z,666,2024,14MMS0670Z,IMT,0,0,,0
713-2024-667 PA de SEMS IMT de 14MMS0632W,667,2024,14MMS0632W,IMT,0,0,,0
713-2024-668 PA de SEMS IMT de 14MMS0713G,668,2024,14MMS0713G,IMT,0,0,,0
713-2024-669 PA de SEMS IMT de 14MMS0763O,669,2024,14MMS0763O,IMT,0,0,,0
713-2024-670 PA de SEMS IMT de 14MMS0715E,670,2024,14MMS0715E,IMT,0,0,,0
713-2024-671 PA de SEMS IMT de 14MMS0716D,671,2024,14MMS0716D,IMT,0,0,,0
713-2024-672 PA de SEMS IMT de 14MMS0660S,672,2024,14MMS0660S,IMT,0,0,,0
713-2024-673 PA de SEMS IMT de 14MMS0719A,673,2024,14MMS0719A,IMT,0,0,,0
713-2024-674 PA de SEMS IMT de 14MMS0720Q,674,2024,14MMS0720Q,IMT,0,0,,0
713-2024-675 PA de SEMS IMT de 14MMS0742B,675,2024,14MMS0742B,IMT,0,0,,0
713-2024-676 PA de SEMS IMT de 14MMS0743A,676,2024,14MMS0743A,IMT,0,0,,0
713-2024-677 PA de SEMS IMT de 14MMS0657E,677,2024,14MMS0657E,IMT,0,0,,0
713-2024-678 PA de SEMS IMT de 14MMS0721P,678,2024,14MMS0721P,IMT,0,0,,0
713-2024-679 PA de SEMS IMT de 14MMS0744Z,679,2024,14MMS0744Z,IMT,0,0,,0
713-2024-680 PA de SEMS IMT de 14MMS0817B,680,2024,14MMS0817B,IMT,0,0,,0
713-2024-681 PA de SEMS IMT de 14MMS0773V,681,2024,14MMS0773V,IMT,0,0,,0
713-2024-682 PA de SEMS IMT de 14MMS0633V,682,2024,14MMS0633V,IMT,0,0,,0
713-2024-683 PA de SEMS IMT de 14MMS0772W,683,2024,14MMS0772W,IMT,0,0,,0
713-2024-684 PA de SEMS IMT de 14MMS0679Q,684,2024,14MMS0679Q,IMT,0,0,,0
713-2024-685 PA de SEMS IMT de 14MMS0723N,685,2024,14MMS0723N,IMT,0,0,,0
713-2024-686 PA de SEMS IMT de 14MMS0712H,686,2024,14MMS0712H,IMT,0,0,,0
713-2024-687 PA de SEMS IMT de 14MMS0669J,687,2024,14MMS0669J,IMT,0,0,,0
713-2024-688 PA de SEMS IMT de 14MMS0672X,688,2024,14MMS0672X,IMT,0,0,,0
713-2024-689 PA de SEMS IMT de 14MMS0708V,689,2024,14MMS0708V,IMT,0,0,,0
713-2024-690 PA de SEMS IMT de 14MMS0767K,690,2024,14MMS0767K,IMT,0,0,,0
713-2024-691 PA de SEMS IMT de 14MMS0659C,691,2024,14MMS0659C,IMT,0,0,,0
713-2024-692 PA de SEMS IMT de 14MMS0755F,692,2024,14MMS0755F,IMT,0,0,,0
713-2024-693 PA de SEMS IMT de 14MMS0746Y,693,2024,14MMS0746Y,IMT,0,0,,0
713-2024-694 PA de SEMS IMT de 14MMS0724M,694,2024,14MMS0724M,IMT,0,0,,0
713-2024-695 PA de SEMS IMT de 14MMS0745Z,695,2024,14MMS0745Z,IMT,0,0,,0
713-2024-696 PA de SEMS IMT de 14MMS0638Q,696,2024,14MMS0638Q,IMT,0,0,,0
713-2024-697 PA de SEMS IMT de 14MMS0658D,697,2024,14MMS0658D,IMT,0,0,,0
713-2024-698 PA de SEMS IMT de 14MMS0725L,698,2024,14MMS0725L,IMT,0,0,,0
713-2024-699 PA de SEMS IMT de 14MMS0616E,699,2024,14MMS0616E,IMT,0,0,,0
713-2024-700 PA de SEMS IMT de 14MMS0639P,700,2024,14MMS0639P,IMT,0,0,,0
713-2024-701 PA de SEMS IMT de 14MMS0699D,701,2024,14MMS0699D,IMT,0,0,,0
713-2024-702 PA de SEMS IMT de 14MMS0748W,702,2024,14MMS0748W,IMT,0,0,,0
713-2024-703 PA de SEMS IMT de 14MMS0827I,703,2024,14MMS0827I,IMT,0,0,,0
713-2024-704 PA de SEMS IMT de 14MMS0751J,704,2024,14MMS0751J,IMT,0,0,,0
713-2024-705 PA de SEMS IMT de 14MMS0830W,705,2024,14MMS0830W,IMT,0,0,,0
713-2024-706 PA de SEMS IMT de 14MMS0818A,706,2024,14MMS0818A,IMT,0,0,,0
713-2024-707 PA de SEMS IMT de 14MMS0912F,707,2024,14MMS0912F,IMT,0,0,,0
713-2024-708 PA de SEMS IMT de DGSEMS,708,2024,DGSEMS,IMT,0,0,,0
713-2024-709 PA de SEMS TTC de 14MMS0607X,709,2024,14MMS0607X,TTC,6,3,,9
713-2024-710 PA de SEMS TTC de 14MMS0608W,710,2024,14MMS0608W,TTC,5,4,,9
713-2024-711 PA de SEMS TTC de 14MMS0609V,711,2024,14MMS0609V,TTC,2,4,,6
713-2024-712 PA de SEMS TTC de 14MMS0610K,712,2024,14MMS0610K,TTC,2,11,,13
713-2024-713 PA de SEMS TTC de 14MMS0611J,713,2024,14MMS0611J,TTC,4,9,,13
713-2024-714 PA de SEMS TTC de 14MMS0612I,714,2024,14MMS0612I,TTC,4,4,,8
713-2024-715 PA de SEMS TTC de 14MMS0613H,715,2024,14MMS0613H,TTC,18,11,,29
713-2024-716 PA de SEMS TTC de 14MMS0647Y,716,2024,14MMS0647Y,TTC,2,1,,3
713-2024-717 PA de SEMS TTC de 14MMS0762P,717,2024,14MMS0762P,TTC,1,1,,2
713-2024-718 PA de SEMS TTC de 14MMS0761Q,718,2024,14MMS0761Q,TTC,8,5,,13
713-2024-719 PA de SEMS TTC de 14MMS0648X,719,2024,14MMS0648X,TTC,3,5,,8
713-2024-720 PA de SEMS TTC de 14MMS0649W,720,2024,14MMS0649W,TTC,7,11,,18
713-2024-721 PA de SEMS TTC de 14MMS0650L,721,2024,14MMS0650L,TTC,0,4,,4
713-2024-722 PA de SEMS TTC de 14MMS0646Z,722,2024,14MMS0646Z,TTC,13,5,,18
713-2024-723 PA de SEMS TTC de 14MMS0640E,723,2024,14MMS0640E,TTC,0,0,,0
713-2024-724 PA de SEMS TTC de 14MMS0615F,724,2024,14MMS0615F,TTC,5,4,,9
713-2024-725 PA de SEMS TTC de 14MMS0630Y,725,2024,14MMS0630Y,TTC,8,8,,16
713-2024-726 PA de SEMS TTC de 14MMS0641D,726,2024,14MMS0641D,TTC,0,1,,1
713-2024-727 PA de SEMS TTC de 14MMS0631X,727,2024,14MMS0631X,TTC,2,10,,12
713-2024-728 PA de SEMS TTC de 14MMS0636S,728,2024,14MMS0636S,TTC,6,3,,9
713-2024-729 PA de SEMS TTC de 14MMS0752I,729,2024,14MMS0752I,TTC,5,4,,9
713-2024-730 PA de SEMS TTC de 14MMS0753H,730,2024,14MMS0753H,TTC,8,6,,14
713-2024-731 PA de SEMS TTC de 14MMS0757D,731,2024,14MMS0757D,TTC,3,7,,10
713-2024-732 PA de SEMS TTC de 14MMS0756E,732,2024,14MMS0756E,TTC,3,6,,9
713-2024-733 PA de SEMS TTC de 14MMS0614G,733,2024,14MMS0614G,TTC,6,4,,10
713-2024-734 PA de SEMS TTC de 14MMS0645Z,734,2024,14MMS0645Z,TTC,5,2,,7
713-2024-735 PA de SEMS TTC de 14MMS0623O,735,2024,14MMS0623O,TTC,6,10,,16
713-2024-736 PA de SEMS TTC de 14MMS0776S,736,2024,14MMS0776S,TTC,13,13,,26
713-2024-737 PA de SEMS TTC de 14MMS0799C,737,2024,14MMS0799C,TTC,9,12,,21
713-2024-738 PA de SEMS TTC de 14MMS0878P,738,2024,14MMS0878P,TTC,4,1,,5
713-2024-739 PA de SEMS TTC de 14MMS0844Z,739,2024,14MMS0844Z,TTC,3,2,,5
713-2024-740 PA de SEMS TTC de 14MMS0643B,740,2024,14MMS0643B,TTC,2,1,,3
713-2024-741 PA de SEMS TTC de 14MMS0727J,741,2024,14MMS0727J,TTC,0,0,,0
713-2024-742 PA de SEMS TTC de 14MMS0717C,742,2024,14MMS0717C,TTC,0,1,,1
713-2024-743 PA de SEMS TTC de 14MMS0741C,743,2024,14MMS0741C,TTC,0,0,,0
713-2024-744 PA de SEMS TTC de 14MMS0617D,744,2024,14MMS0617D,TTC,0,0,,0
713-2024-745 PA de SEMS TTC de 14MMS0662Q,745,2024,14MMS0662Q,TTC,0,1,,1
713-2024-746 PA de SEMS TTC de 14MMS0663P,746,2024,14MMS0663P,TTC,0,0,,0
713-2024-747 PA de SEMS TTC de 14MMS0664O,747,2024,14MMS0664O,TTC,0,0,,0
713-2024-748 PA de SEMS TTC de 14MMS0665N,748,2024,14MMS0665N,TTC,0,0,,0
713-2024-749 PA de SEMS TTC de 14MMS0619B,749,2024,14MMS0619B,TTC,4,4,,8
713-2024-750 PA de SEMS TTC de 14MMS0666M,750,2024,14MMS0666M,TTC,0,0,,0
713-2024-751 PA de SEMS TTC de 14MMS0667L,751,2024,14MMS0667L,TTC,0,0,,0
713-2024-752 PA de SEMS TTC de 14MMS0728I,752,2024,14MMS0728I,TTC,2,1,,3
713-2024-753 PA de SEMS TTC de 14MMS0618C,753,2024,14MMS0618C,TTC,4,3,,7
713-2024-754 PA de SEMS TTC de 14MMS0668K,754,2024,14MMS0668K,TTC,0,0,,0
713-2024-755 PA de SEMS TTC de 14MMS0747X,755,2024,14MMS0747X,TTC,0,0,,0
713-2024-756 PA de SEMS TTC de 14MMS0750K,756,2024,14MMS0750K,TTC,0,0,,0
713-2024-757 PA de SEMS TTC de 14MMS0621Q,757,2024,14MMS0621Q,TTC,5,3,,8
713-2024-758 PA de SEMS TTC de 14MMS0622P,758,2024,14MMS0622P,TTC,2,3,,5
713-2024-759 PA de SEMS TTC de 14MMS0732V,759,2024,14MMS0732V,TTC,1,0,,1
713-2024-760 PA de SEMS TTC de 14MMS0733U,760,2024,14MMS0733U,TTC,0,1,,1
713-2024-761 PA de SEMS TTC de 14MMS0674V,761,2024,14MMS0674V,TTC,1,0,,1
713-2024-762 PA de SEMS TTC de 14MMS0675U,762,2024,14MMS0675U,TTC,1,0,,1
713-2024-763 PA de SEMS TTC de 14MMS0676T,763,2024,14MMS0676T,TTC,0,2,,2
713-2024-764 PA de SEMS TTC de 14MMS0736R,764,2024,14MMS0736R,TTC,1,0,,1
713-2024-765 PA de SEMS TTC de 14MMS0677S,765,2024,14MMS0677S,TTC,0,0,,0
713-2024-766 PA de SEMS TTC de 14MMS0734T,766,2024,14MMS0734T,TTC,0,0,,0
713-2024-767 PA de SEMS TTC de 14MMS0735S,767,2024,14MMS0735S,TTC,0,0,,0
713-2024-768 PA de SEMS TTC de 14MMS0737Q,768,2024,14MMS0737Q,TTC,0,0,,0
713-2024-769 PA de SEMS TTC de 14MMS0651K,769,2024,14MMS0651K,TTC,1,0,,1
713-2024-770 PA de SEMS TTC de 14MMS0698E,770,2024,14MMS0698E,TTC,1,0,,1
713-2024-771 PA de SEMS TTC de 14MMS0624N,771,2024,14MMS0624N,TTC,1,1,,2
713-2024-772 PA de SEMS TTC de 14MMS0682D,772,2024,14MMS0682D,TTC,0,0,,0
713-2024-773 PA de SEMS TTC de 14MMS0683C,773,2024,14MMS0683C,TTC,0,1,,1
713-2024-774 PA de SEMS TTC de 14MMS0626L,774,2024,14MMS0626L,TTC,4,5,,9
713-2024-775 PA de SEMS TTC de 14MMS0758C,775,2024,14MMS0758C,TTC,0,1,,1
713-2024-776 PA de SEMS TTC de 14MMS0680F,776,2024,14MMS0680F,TTC,1,0,,1
713-2024-777 PA de SEMS TTC de 14MMS0681E,777,2024,14MMS0681E,TTC,2,0,,2
713-2024-778 PA de SEMS TTC de 14MMS0707W,778,2024,14MMS0707W,TTC,1,0,,1
713-2024-779 PA de SEMS TTC de 14MMS0625M,779,2024,14MMS0625M,TTC,1,0,,1
713-2024-780 PA de SEMS TTC de 14MMS0738P,780,2024,14MMS0738P,TTC,0,0,,0
713-2024-781 PA de SEMS TTC de 14MMS0684B,781,2024,14MMS0684B,TTC,0,1,,1
713-2024-782 PA de SEMS TTC de 14MMS0687Z,782,2024,14MMS0687Z,TTC,1,0,,1
713-2024-783 PA de SEMS TTC de 14MMS0688Y,783,2024,14MMS0688Y,TTC,0,0,,0
713-2024-784 PA de SEMS TTC de 14MMS0652J,784,2024,14MMS0652J,TTC,2,0,,2
713-2024-785 PA de SEMS TTC de 14MMS0718B,785,2024,14MMS0718B,TTC,0,0,,0
713-2024-786 PA de SEMS TTC de 14MMS0637R,786,2024,14MMS0637R,TTC,7,4,,11
713-2024-787 PA de SEMS TTC de 14MMS0760R,787,2024,14MMS0760R,TTC,1,1,,2
713-2024-788 PA de SEMS TTC de 14MMS0671Y,788,2024,14MMS0671Y,TTC,0,0,,0
713-2024-789 PA de SEMS TTC de 14MMS0673W,789,2024,14MMS0673W,TTC,1,0,,1
713-2024-790 PA de SEMS TTC de 14MMS0731W,790,2024,14MMS0731W,TTC,0,0,,0
713-2024-791 PA de SEMS TTC de 14MMS0654H,791,2024,14MMS0654H,TTC,1,4,,5
713-2024-792 PA de SEMS TTC de 14MMS0879O,792,2024,14MMS0879O,TTC,1,0,,1
713-2024-793 PA de SEMS TTC de 14MMS0642C,793,2024,14MMS0642C,TTC,1,1,,2
713-2024-794 PA de SEMS TTC de 14MMS0726K,794,2024,14MMS0726K,TTC,0,0,,0
713-2024-795 PA de SEMS TTC de 14MMS0661R,795,2024,14MMS0661R,TTC,0,1,,1
713-2024-796 PA de SEMS TTC de 14MMS0685A,796,2024,14MMS0685A,TTC,0,0,,0
713-2024-797 PA de SEMS TTC de 14MMS0686Z,797,2024,14MMS0686Z,TTC,0,1,,1
713-2024-798 PA de SEMS TTC de 14MMS0798D,798,2024,14MMS0798D,TTC,1,0,,1
713-2024-799 PA de SEMS TTC de 14MMS0705Y,799,2024,14MMS0705Y,TTC,1,0,,1
713-2024-800 PA de SEMS TTC de 14MMS0693J,800,2024,14MMS0693J,TTC,0,2,,2
713-2024-801 PA de SEMS TTC de 14MMS0653I,801,2024,14MMS0653I,TTC,2,0,,2
713-2024-802 PA de SEMS TTC de 14MMS0678R,802,2024,14MMS0678R,TTC,3,0,,3
713-2024-803 PA de SEMS TTC de 14MMS0691L,803,2024,14MMS0691L,TTC,1,0,,1
713-2024-804 PA de SEMS TTC de 14MMS0692K,804,2024,14MMS0692K,TTC,0,0,,0
713-2024-805 PA de SEMS TTC de 14MMS0635T,805,2024,14MMS0635T,TTC,2,2,,4
713-2024-806 PA de SEMS TTC de 14MMS0628J,806,2024,14MMS0628J,TTC,0,1,,1
713-2024-807 PA de SEMS TTC de 14MMS0764N,807,2024,14MMS0764N,TTC,2,1,,3
713-2024-808 PA de SEMS TTC de 14MMS0697F,808,2024,14MMS0697F,TTC,0,1,,1
713-2024-809 PA de SEMS TTC de 14MMS0694I,809,2024,14MMS0694I,TTC,0,0,,0
713-2024-810 PA de SEMS TTC de 14MMS0695H,810,2024,14MMS0695H,TTC,1,0,,1
713-2024-811 PA de SEMS TTC de 14MMS0696G,811,2024,14MMS0696G,TTC,0,0,,0
713-2024-812 PA de SEMS TTC de 14MMS0722O,812,2024,14MMS0722O,TTC,0,0,,0
713-2024-813 PA de SEMS TTC de 14MMS0634U,813,2024,14MMS0634U,TTC,1,0,,1
713-2024-814 PA de SEMS TTC de 14MMS0700C,814,2024,14MMS0700C,TTC,0,0,,0
713-2024-815 PA de SEMS TTC de 14MMS0701B,815,2024,14MMS0701B,TTC,0,0,,0
713-2024-816 PA de SEMS TTC de 14MMS0702A,816,2024,14MMS0702A,TTC,0,1,,1
