name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
1008 2023-2024 14USU0230T 6091336013,1008,2023-2024,14USU0230T,6091336013,Escolarizada,1,1,,2,,,,0,,,,0,3,1,,4,,,,0,,,,0
1009 2023-2024 14USU0230T 6091337005,1009,2023-2024,14USU0230T,6091337005,Escolarizada,33,2,,35,,,,0,,,,0,37,2,,39,,,,0,,,,0
1010 2023-2024 14USU0230T 6091338002,1010,2023-2024,14USU0230T,6091338002,Escolarizada,0,1,,1,,,,0,,,,0,0,1,,1,,,,0,,,,0
1011 2023-2024 14USU0230T 6091338003,1011,2023-2024,14USU0230T,6091338003,Escolarizada,4,12,,16,,,,1,,,,0,7,9,,16,,,,0,,,,0
1012 2023-2024 14USU0230T 6091339001,1012,2023-2024,14USU0230T,6091339001,Escolarizada,2,3,,5,,,,0,,,,0,0,2,,2,,,,0,,,,0
1013 2023-2024 14USU0230T 6091340001,1013,2023-2024,14USU0230T,6091340001,Escolarizada,13,53,,66,,,,0,,,,0,21,53,,74,,,,0,,,,0
1014 2023-2024 14USU0230T 6091340004,1014,2023-2024,14USU0230T,6091340004,Escolarizada,7,12,,19,,,,0,,,,0,5,9,,14,,,,0,,,,0
1015 2023-2024 14USU0230T 6091341001,1015,2023-2024,14USU0230T,6091341001,Escolarizada,2,0,,2,,,,0,,,,0,4,5,,9,,,,0,,,,0
1016 2023-2024 14USU0230T 6091342012,1016,2023-2024,14USU0230T,6091342012,Escolarizada,18,7,,25,,,,0,,,,1,14,15,,29,,,,0,,,,0
1017 2023-2024 14USU0230T 6091343001,1017,2023-2024,14USU0230T,6091343001,Escolarizada,4,10,,14,,,,0,,,,0,10,7,,17,,,,0,,,,0
1018 2023-2024 14USU0230T 6091344001,1018,2023-2024,14USU0230T,6091344001,Escolarizada,12,0,,12,,,,0,,,,0,23,3,,26,,,,0,,,,0
1019 2023-2024 14USU0230T 6091344002,1019,2023-2024,14USU0230T,6091344002,Escolarizada,3,5,,8,,,,0,,,,0,3,6,,9,,,,0,,,,0
1020 2023-2024 14USU0230T 6091345005,1020,2023-2024,14USU0230T,6091345005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1021 2023-2024 14USU0230T 6091345008,1021,2023-2024,14USU0230T,6091345008,Escolarizada,4,1,,5,,,,0,,,,0,4,0,,4,,,,0,,,,0
1022 2023-2024 14USU0230T 6091345011,1022,2023-2024,14USU0230T,6091345011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1023 2023-2024 14USU0230T 6092202002,1023,2023-2024,14USU0230T,6092202002,Escolarizada,0,0,,0,,,,0,,,,0,0,6,,6,,,,0,,,,0
1024 2023-2024 14USU0230T 6092203006,1024,2023-2024,14USU0230T,6092203006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1025 2023-2024 14USU0230T 6092204007,1025,2023-2024,14USU0230T,6092204007,Escolarizada,1,6,,7,,,,0,,,,0,0,1,,1,,,,0,,,,0
1026 2023-2024 14USU0230T 6092206002,1026,2023-2024,14USU0230T,6092206002,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1027 2023-2024 14USU0230T 6092206010,1027,2023-2024,14USU0230T,6092206010,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
1028 2023-2024 14USU0230T 6092207003,1028,2023-2024,14USU0230T,6092207003,Escolarizada,0,0,,0,,,,0,,,,0,0,5,,5,,,,0,,,,0
1029 2023-2024 14USU0230T 6092208015,1029,2023-2024,14USU0230T,6092208015,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1030 2023-2024 14USU0230T 6093201002,1030,2023-2024,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0,4,1,,5,,,,0,,,,0
1031 2023-2024 14USU0230T 6093201005,1031,2023-2024,14USU0230T,6093201005,Escolarizada,2,0,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
1032 2023-2024 14USU0230T 6093202001,1032,2023-2024,14USU0230T,6093202001,Escolarizada,0,0,,0,,,,0,,,,0,3,3,,6,,,,0,,,,0
1033 2023-2024 14USU0230T 6093203005,1033,2023-2024,14USU0230T,6093203005,Escolarizada,1,13,,14,,,,0,,,,0,1,10,,11,,,,0,,,,0
1034 2023-2024 14USU0230T 6093204001,1034,2023-2024,14USU0230T,6093204001,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
1035 2023-2024 14USU0230T 6093205004,1035,2023-2024,14USU0230T,6093205004,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
1036 2023-2024 14USU0230T 6093206003,1036,2023-2024,14USU0230T,6093206003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1037 2023-2024 14USU0230T 6095600002,1037,2023-2024,14USU0230T,6095600002,Escolarizada,15,12,,27,,,,0,,,,0,8,3,,11,,,,0,,,,0
1038 2023-2024 14USU0230T 7011000094,1038,2023-2024,14USU0230T,7011000094,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1039 2023-2024 14USU0230T 7012601008,1039,2023-2024,14USU0230T,7012601008,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
1040 2023-2024 14USU0230T 7012601010,1040,2023-2024,14USU0230T,7012601010,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
1041 2023-2024 14USU0230T 7031100001,1041,2023-2024,14USU0230T,7031100001,Escolarizada,0,0,,0,,,,0,,,,0,2,9,,11,,,,0,,,,0
1042 2023-2024 14USU0230T 7031100028,1042,2023-2024,14USU0230T,7031100028,Escolarizada,0,0,,0,,,,0,,,,0,1,4,,5,,,,0,,,,0
1043 2023-2024 14USU0230T 7031100030,1043,2023-2024,14USU0230T,7031100030,Escolarizada,3,1,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
1044 2023-2024 14USU0230T 7031100043,1044,2023-2024,14USU0230T,7031100043,Escolarizada,2,5,,7,,,,0,,,,0,4,6,,10,,,,0,,,,0
1045 2023-2024 14USU0230T 7031100103,1045,2023-2024,14USU0230T,7031100103,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
1046 2023-2024 14USU0230T 7031100188,1046,2023-2024,14USU0230T,7031100188,Escolarizada,0,0,,0,,,,0,,,,0,2,6,,8,,,,0,,,,0
1047 2023-2024 14USU0230T 7031500022,1047,2023-2024,14USU0230T,7031500022,Escolarizada,2,5,,7,,,,0,,,,0,2,4,,6,,,,0,,,,0
1048 2023-2024 14USU0230T 7031500078,1048,2023-2024,14USU0230T,7031500078,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1049 2023-2024 14USU0230T 7033200077,1049,2023-2024,14USU0230T,7033200077,Escolarizada,0,0,,0,,,,0,,,,0,1,3,,4,,,,1,,,,0
1050 2023-2024 14USU0230T 7042500034,1050,2023-2024,14USU0230T,7042500034,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
1051 2023-2024 14USU0230T 7051200018,1051,2023-2024,14USU0230T,7051200018,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1052 2023-2024 14USU0230T 7051200022,1052,2023-2024,14USU0230T,7051200022,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1053 2023-2024 14USU0230T 7091316004,1053,2023-2024,14USU0230T,7091316004,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
1054 2023-2024 14USU0230T 7091325001,1054,2023-2024,14USU0230T,7091325001,Escolarizada,6,3,,9,,,,0,,,,0,4,6,,10,,,,0,,,,0
1055 2023-2024 14USU0230T 7091345002,1055,2023-2024,14USU0230T,7091345002,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
1056 2023-2024 14USU0230T 7091345005,1056,2023-2024,14USU0230T,7091345005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1057 2023-2024 14USU0230T 7092208001,1057,2023-2024,14USU0230T,7092208001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1058 2023-2024 14USU0230T 7093207003,1058,2023-2024,14USU0230T,7093207003,Escolarizada,2,1,,3,,,,0,,,,0,1,0,,1,,,,0,,,,0
1059 2023-2024 14USU0230T 7095000011,1059,2023-2024,14USU0230T,7095000011,Escolarizada,1,8,,9,,,,0,,,,0,2,1,,3,,,,0,,,,0
1060 2023-2024 14USU0230T 7095200012,1060,2023-2024,14USU0230T,7095200012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1061 2023-2024 14USU0230T 7095600015,1061,2023-2024,14USU0230T,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1062 2023-2024 14USU0230T 7095600030,1062,2023-2024,14USU0230T,7095600030,Escolarizada,2,10,,12,,,,1,,,,0,8,7,,15,,,,0,,,,1
1063 2023-2024 14USU0230T 7095600046,1063,2023-2024,14USU0230T,7095600046,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
1064 2023-2024 14USU0230T 7095600068,1064,2023-2024,14USU0230T,7095600068,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1065 2023-2024 14USU0230T 7101000006,1065,2023-2024,14USU0230T,7101000006,Escolarizada,0,0,,0,,,,0,,,,0,3,3,,6,,,,0,,,,0
1066 2023-2024 14USU0230T 8031100011,1066,2023-2024,14USU0230T,8031100011,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
1067 2023-2024 14USU0230T 8031100040,1067,2023-2024,14USU0230T,8031100040,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
1068 2023-2024 14USU0230T 8051100012,1068,2023-2024,14USU0230T,8051100012,Escolarizada,2,10,,12,,,,1,,,,0,2,18,,20,,,,0,,,,0
1069 2023-2024 14USU0230T 8051200017,1069,2023-2024,14USU0230T,8051200017,Escolarizada,10,4,,14,,,,0,,,,0,5,6,,11,,,,0,,,,0
1070 2023-2024 14USU0230T 8051200020,1070,2023-2024,14USU0230T,8051200020,Escolarizada,4,6,,10,,,,0,,,,0,8,4,,12,,,,0,,,,0
1071 2023-2024 14USU0230T 8072100013,1071,2023-2024,14USU0230T,8072100013,Escolarizada,4,7,,11,,,,0,,,,0,2,2,,4,,,,0,,,,0
1072 2023-2024 14USU0230T 8091100003,1072,2023-2024,14USU0230T,8091100003,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
1073 2023-2024 14USU0230T 8091325001,1073,2023-2024,14USU0230T,8091325001,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1074 2023-2024 14USU0230T 8091345005,1074,2023-2024,14USU0230T,8091345005,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
1075 2023-2024 14USU0230T 8095000001,1075,2023-2024,14USU0230T,8095000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1076 2023-2024 14USU0230T 8095000003,1076,2023-2024,14USU0230T,8095000003,Escolarizada,2,0,,2,,,,0,,,,0,2,0,,2,,,,0,,,,0
1077 2023-2024 14USU0230T 8095200003,1077,2023-2024,14USU0230T,8095200003,Escolarizada,4,10,,14,,,,1,,,,0,8,12,,20,,,,0,,,,0
1078 2023-2024 14USU0230T 8095600001,1078,2023-2024,14USU0230T,8095600001,Escolarizada,0,1,,1,,,,0,,,,0,1,1,,2,,,,0,,,,0
1079 2023-2024 14USU0230T 6092205001,1079,2023-2024,14USU0230T,6092205001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
