name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
523 2018-2019 14USU0160O 5041400032,523,2018-2019,14USU0160O,5041400032,Escolarizada,4,8,,12,,,,0,,,,0,0,0,,0,,,,0,,,,0
524 2018-2019 14USU0160O 5041200028,524,2018-2019,14USU0160O,5041200028,Escolarizada,10,13,,23,,,,0,,,,0,8,3,,11,,,,0,,,,0
525 2018-2019 14USU0160O 5041100056,525,2018-2019,14USU0160O,5041100056,Escolarizada,10,21,,31,,,,0,,,,0,5,10,,15,,,,0,,,,0
526 2018-2019 14USU0160O 5032100038,526,2018-2019,14USU0160O,5032100038,Escolarizada,3,7,,10,,,,0,,,,0,7,8,,15,,,,0,,,,0
527 2018-2019 14USU0160O 5031100007,527,2018-2019,14USU0160O,5031100007,Escolarizada,8,28,,36,,,,0,,,,0,9,34,,43,,,,0,,,,0
528 2018-2019 14USU0160O 5095400006,528,2018-2019,14USU0160O,5095400006,Escolarizada,10,14,,24,,,,0,,,,0,16,24,,40,,,,1,,,,0
529 2018-2019 14USU0160O 5042100117,529,2018-2019,14USU0160O,5042100117,Escolarizada,6,15,,21,,,,2,,,,0,3,10,,13,,,,1,,,,0
530 2018-2019 14USU0190I 5033100003,530,2018-2019,14USU0190I,5033100003,Escolarizada,50,67,,117,,,,0,,,,0,40,47,,87,,,,0,,,,0
531 2018-2019 14USU0190I 5073200005,531,2018-2019,14USU0190I,5073200005,Escolarizada,71,14,,85,,,,0,,,,0,30,5,,35,,,,0,,,,0
532 2018-2019 14USU0190I 5061000002,532,2018-2019,14USU0190I,5061000002,Escolarizada,19,2,,21,,,,0,,,,0,13,2,,15,,,,0,,,,0
533 2018-2019 14USU0190I 5021500002,533,2018-2019,14USU0190I,5021500002,Escolarizada,27,16,,43,,,,0,,,,0,8,6,,14,,,,0,,,,0
534 2018-2019 14USU0190I 5062100034,534,2018-2019,14USU0190I,5062100034,Escolarizada,38,13,,51,,,,0,,,,0,11,1,,12,,,,0,,,,0
535 2018-2019 14USU0190I 5071000047,535,2018-2019,14USU0190I,5071000047,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
536 2018-2019 14USU0190I 5042000002,536,2018-2019,14USU0190I,5042000002,Escolarizada,67,138,,205,,,,0,,,,2,29,38,,67,,,,1,,,,0
537 2018-2019 14USU0190I 5073100009,537,2018-2019,14USU0190I,5073100009,Escolarizada,89,34,,123,,,,0,,,,0,23,6,,29,,,,1,,,,0
538 2018-2019 14USU0190I 5021000114,538,2018-2019,14USU0190I,5021000114,Escolarizada,5,26,,31,,,,0,,,,0,1,3,,4,,,,0,,,,0
539 2018-2019 14USU0190I 5021700002,539,2018-2019,14USU0190I,5021700002,Escolarizada,6,11,,17,,,,0,,,,0,0,1,,1,,,,0,,,,0
540 2018-2019 14USU0190I 5051100003,540,2018-2019,14USU0190I,5051100003,Escolarizada,24,32,,56,,,,1,,,,0,4,10,,14,,,,0,,,,0
541 2018-2019 14USU0190I 5072100049,541,2018-2019,14USU0190I,5072100049,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
542 2018-2019 14USU0190I 5041400032,542,2018-2019,14USU0190I,5041400032,Escolarizada,96,104,,200,,,,0,,,,2,19,44,,63,,,,0,,,,1
543 2018-2019 14USU0190I 5101100015,543,2018-2019,14USU0190I,5101100015,Escolarizada,61,17,,78,,,,0,,,,0,5,3,,8,,,,0,,,,0
544 2018-2019 14USU0190I 5021500044,544,2018-2019,14USU0190I,5021500044,Escolarizada,16,35,,51,,,,0,,,,0,7,7,,14,,,,0,,,,0
545 2018-2019 14USU0190I 5092100006,545,2018-2019,14USU0190I,5092100006,Escolarizada,14,70,,84,,,,0,,,,0,8,32,,40,,,,0,,,,0
546 2018-2019 14USU0190I 5094200006,546,2018-2019,14USU0190I,5094200006,Escolarizada,7,20,,27,,,,0,,,,0,0,0,,0,,,,0,,,,0
547 2018-2019 14USU0190I 5031100007,547,2018-2019,14USU0190I,5031100007,Escolarizada,32,143,,175,,,,0,,,,0,7,45,,52,,,,1,,,,0
548 2018-2019 14USU0190I 5101600013,548,2018-2019,14USU0190I,5101600013,Escolarizada,17,68,,85,,,,0,,,,0,11,20,,31,,,,0,,,,0
549 2018-2019 14USU0190I 5091100011,549,2018-2019,14USU0190I,5091100011,Escolarizada,30,31,,61,,,,0,,,,0,22,24,,46,,,,0,,,,0
550 2018-2019 14USU0006V 5021300063,550,2018-2019,14USU0006V,5021300063,Escolarizada,32,11,,43,,,,0,,,,0,8,2,,10,,,,0,,,,0
551 2018-2019 14USU0222K 5033100003,551,2018-2019,14USU0222K,5033100003,Escolarizada,16,14,,30,,,,0,,,,0,0,0,,0,,,,0,,,,0
552 2018-2019 14USU0222K 5071000047,552,2018-2019,14USU0222K,5071000047,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
553 2018-2019 14USU0222K 5071700019,553,2018-2019,14USU0222K,5071700019,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
554 2018-2019 14USU0222K 5042000002,554,2018-2019,14USU0222K,5042000002,Escolarizada,11,21,,32,,,,0,,,,0,0,0,,0,,,,0,,,,0
555 2018-2019 14USU0222K 5022200040,555,2018-2019,14USU0222K,5022200040,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
556 2018-2019 14USU0222K 5032100038,556,2018-2019,14USU0222K,5032100038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
557 2018-2019 14USU0222K 5031100007,557,2018-2019,14USU0222K,5031100007,Escolarizada,6,14,,20,,,,0,,,,0,0,0,,0,,,,0,,,,0
558 2018-2019 14USU0222K 5062200082,558,2018-2019,14USU0222K,5062200082,Escolarizada,8,2,,10,,,,0,,,,0,3,2,,5,,,,0,,,,0
559 2018-2019 14USU0005W 5021400012,559,2018-2019,14USU0005W,5021400012,Escolarizada,9,5,,14,,,,0,,,,0,4,2,,6,,,,0,,,,0
560 2018-2019 14USU0005W 5021200054,560,2018-2019,14USU0005W,5021200054,Escolarizada,7,24,,31,,,,0,,,,0,6,12,,18,,,,0,,,,1
561 2018-2019 14USU0005W 5021200055,561,2018-2019,14USU0005W,5021200055,Escolarizada,20,15,,35,,,,0,,,,0,7,8,,15,,,,0,,,,0
562 2018-2019 14USU0005W 5021000114,562,2018-2019,14USU0005W,5021000114,Escolarizada,17,35,,52,,,,0,,,,0,3,10,,13,,,,0,,,,0
563 2018-2019 14USU0005W 5021700002,563,2018-2019,14USU0005W,5021700002,Escolarizada,37,32,,69,,,,0,,,,0,5,14,,19,,,,0,,,,0
564 2018-2019 14USU0110G 5071000020,564,2018-2019,14USU0110G,5071000020,Escolarizada,44,37,,81,,,,1,,,,0,21,17,,38,,,,0,,,,0
565 2018-2019 14USU0110G 5073200005,565,2018-2019,14USU0110G,5073200005,Escolarizada,144,24,,168,,,,1,,,,0,116,23,,139,,,,0,,,,0
566 2018-2019 14USU0110G 5072100033,566,2018-2019,14USU0110G,5072100033,Escolarizada,29,43,,72,,,,1,,,,0,10,29,,39,,,,0,,,,0
567 2018-2019 14USU0110G 5061000002,567,2018-2019,14USU0110G,5061000002,Escolarizada,142,25,,167,,,,1,,,,0,78,13,,91,,,,0,,,,0
568 2018-2019 14USU0110G 5062100009,568,2018-2019,14USU0110G,5062100009,Escolarizada,239,29,,268,,,,0,,,,0,124,12,,136,,,,1,,,,0
569 2018-2019 14USU0110G 5102100004,569,2018-2019,14USU0110G,5102100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
570 2018-2019 14USU0110G 5073200035,570,2018-2019,14USU0110G,5073200035,Escolarizada,19,1,,20,,,,0,,,,0,10,3,,13,,,,0,,,,0
571 2018-2019 14USU0110G 5071200034,571,2018-2019,14USU0110G,5071200034,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
572 2018-2019 14USU0110G 5071700019,572,2018-2019,14USU0110G,5071700019,Escolarizada,129,45,,174,,,,0,,,,1,83,36,,119,,,,0,,,,0
573 2018-2019 14USU0110G 5062200055,573,2018-2019,14USU0110G,5062200055,Escolarizada,86,23,,109,,,,0,,,,0,47,11,,58,,,,1,,,,0
574 2018-2019 14USU0110G 5071300009,574,2018-2019,14USU0110G,5071300009,Escolarizada,221,4,,225,,,,0,,,,0,112,3,,115,,,,1,,,,0
575 2018-2019 14USU0110G 5071400015,575,2018-2019,14USU0110G,5071400015,Escolarizada,90,71,,161,,,,0,,,,0,64,26,,90,,,,0,,,,0
576 2018-2019 14USU0110G 5071300082,576,2018-2019,14USU0110G,5071300082,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
577 2018-2019 14USU0110G 5052200017,577,2018-2019,14USU0110G,5052200017,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
578 2018-2019 14USU0110G 5052100005,578,2018-2019,14USU0110G,5052100005,Escolarizada,15,4,,19,,,,0,,,,0,8,2,,10,,,,0,,,,0
579 2018-2019 14USU0110G 5053100004,579,2018-2019,14USU0110G,5053100004,Escolarizada,10,9,,19,,,,0,,,,0,9,8,,17,,,,0,,,,0
580 2018-2019 14USU0110G 5052200007,580,2018-2019,14USU0110G,5052200007,Escolarizada,19,25,,44,,,,0,,,,0,12,16,,28,,,,0,,,,0
581 2018-2019 14USU0110G 5095400006,581,2018-2019,14USU0110G,5095400006,Escolarizada,76,115,,191,,,,0,,,,0,53,80,,133,,,,0,,,,0
582 2018-2019 14USU0110G 4071300015,582,2018-2019,14USU0110G,4071300015,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
583 2018-2019 14USU0110G 4062100003,583,2018-2019,14USU0110G,4062100003,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
584 2018-2019 14USU0220M 5033100003,584,2018-2019,14USU0220M,5033100003,Escolarizada,11,23,,34,,,,0,,,,0,12,17,,29,,,,0,,,,0
585 2018-2019 14USU0220M 5072100002,585,2018-2019,14USU0220M,5072100002,Escolarizada,27,30,,57,,,,0,,,,0,8,5,,13,,,,0,,,,0
586 2018-2019 14USU0220M 5061000002,586,2018-2019,14USU0220M,5061000002,Escolarizada,39,8,,47,,,,0,,,,0,3,0,,3,,,,0,,,,0
587 2018-2019 14USU0220M 5081100050,587,2018-2019,14USU0220M,5081100050,Escolarizada,39,23,,62,,,,0,,,,0,14,1,,15,,,,0,,,,0
588 2018-2019 14USU0220M 5062200055,588,2018-2019,14USU0220M,5062200055,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
589 2018-2019 14USU0220M 5042000002,589,2018-2019,14USU0220M,5042000002,Escolarizada,31,57,,88,,,,0,,,,0,10,25,,35,,,,0,,,,0
590 2018-2019 14USU0220M 5093100002,590,2018-2019,14USU0220M,5093100002,Escolarizada,40,77,,117,,,,0,,,,0,11,25,,36,,,,0,,,,0
591 2018-2019 14USU0220M 5041400032,591,2018-2019,14USU0220M,5041400032,Escolarizada,39,66,,105,,,,0,,,,0,11,30,,41,,,,0,,,,0
592 2018-2019 14USU0220M 5011500002,592,2018-2019,14USU0220M,5011500002,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
593 2018-2019 14USU0220M 5092100006,593,2018-2019,14USU0220M,5092100006,Escolarizada,27,90,,117,,,,0,,,,0,12,43,,55,,,,1,,,,0
594 2018-2019 14USU0220M 5082100001,594,2018-2019,14USU0220M,5082100001,Escolarizada,61,27,,88,,,,0,,,,0,21,11,,32,,,,1,,,,0
595 2018-2019 14USU0220M 5041100056,595,2018-2019,14USU0220M,5041100056,Escolarizada,24,42,,66,,,,0,,,,0,6,7,,13,,,,0,,,,0
596 2018-2019 14USU0220M 5094200006,596,2018-2019,14USU0220M,5094200006,Escolarizada,23,122,,145,,,,0,,,,0,7,30,,37,,,,1,,,,0
597 2018-2019 14USU0220M 5031100007,597,2018-2019,14USU0220M,5031100007,Escolarizada,16,73,,89,,,,0,,,,0,9,42,,51,,,,0,,,,0
598 2018-2019 14USU0220M 5091100011,598,2018-2019,14USU0220M,5091100011,Escolarizada,22,23,,45,,,,0,,,,0,25,28,,53,,,,1,,,,0
599 2018-2019 14USU0009S 5033100003,599,2018-2019,14USU0009S,5033100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
600 2018-2019 14USU0009S 5042000002,600,2018-2019,14USU0009S,5042000002,Escolarizada,3,26,,29,,,,0,,,,0,0,0,,0,,,,0,,,,0
601 2018-2019 14USU0009S 5101600013,601,2018-2019,14USU0009S,5101600013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
602 2018-2019 14USU0008T 5033100003,602,2018-2019,14USU0008T,5033100003,Escolarizada,83,75,,158,,,,0,,,,0,41,43,,84,,,,0,,,,0
603 2018-2019 14USU0008T 5061100001,603,2018-2019,14USU0008T,5061100001,Escolarizada,81,15,,96,,,,0,,,,0,15,1,,16,,,,0,,,,0
604 2018-2019 14USU0008T 5071200009,604,2018-2019,14USU0008T,5071200009,Escolarizada,29,5,,34,,,,0,,,,0,8,2,,10,,,,0,,,,0
605 2018-2019 14USU0008T 5052200002,605,2018-2019,14USU0008T,5052200002,Escolarizada,72,27,,99,,,,0,,,,0,3,2,,5,,,,0,,,,0
606 2018-2019 14USU0008T 5042100012,606,2018-2019,14USU0008T,5042100012,Escolarizada,35,32,,67,,,,0,,,,2,5,16,,21,,,,0,,,,0
607 2018-2019 14USU0008T 5033200024,607,2018-2019,14USU0008T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
608 2018-2019 14USU0008T 5041400032,608,2018-2019,14USU0008T,5041400032,Escolarizada,40,47,,87,,,,0,,,,0,9,19,,28,,,,0,,,,0
609 2018-2019 14USU0008T 5021600062,609,2018-2019,14USU0008T,5021600062,Escolarizada,9,7,,16,,,,0,,,,0,2,2,,4,,,,0,,,,0
610 2018-2019 14USU0008T 5022500001,610,2018-2019,14USU0008T,5022500001,Escolarizada,5,4,,9,,,,0,,,,0,1,0,,1,,,,0,,,,0
611 2018-2019 14USU0008T 5031500008,611,2018-2019,14USU0008T,5031500008,Escolarizada,17,58,,75,,,,0,,,,0,3,8,,11,,,,0,,,,0
612 2018-2019 14USU0008T 5021000010,612,2018-2019,14USU0008T,5021000010,Escolarizada,3,10,,13,,,,0,,,,0,1,0,,1,,,,0,,,,0
613 2018-2019 14USU0008T 5094200006,613,2018-2019,14USU0008T,5094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
614 2018-2019 14USU0008T 5095600005,614,2018-2019,14USU0008T,5095600005,Escolarizada,3,43,,46,,,,0,,,,0,6,10,,16,,,,1,,,,0
615 2018-2019 14USU0008T 5091100011,615,2018-2019,14USU0008T,5091100011,Escolarizada,43,47,,90,,,,0,,,,0,0,0,,0,,,,0,,,,0
616 2018-2019 14USU0004X 5042100065,616,2018-2019,14USU0004X,5042100065,No escolarizada,62,111,,173,,,,0,,,,0,21,36,,57,,,,0,,,,0
617 2018-2019 14USU0004X 5032200003,617,2018-2019,14USU0004X,5032200003,No escolarizada,0,0,,0,,,,0,,,,0,6,7,,13,,,,0,,,,0
618 2018-2019 14USU0004X 5032200012,618,2018-2019,14USU0004X,5032200012,No escolarizada,1,12,,13,,,,0,,,,0,1,2,,3,,,,0,,,,0
619 2018-2019 14USU0004X 5061000015,619,2018-2019,14USU0004X,5061000015,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
620 2018-2019 14USU0004X 5011200004,620,2018-2019,14USU0004X,5011200004,No escolarizada,9,63,,72,,,,0,,,,0,2,14,,16,,,,0,,,,0
621 2018-2019 14USU0004X 5011500002,621,2018-2019,14USU0004X,5011500002,No escolarizada,6,26,,32,,,,0,,,,0,25,80,,105,,,,0,,,,0
622 2018-2019 14USU0004X 5021000007,622,2018-2019,14USU0004X,5021000007,No escolarizada,15,25,,40,,,,0,,,,0,7,13,,20,,,,0,,,,0
623 2018-2019 14USU0004X 5041200075,623,2018-2019,14USU0004X,5041200075,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
624 2018-2019 14USU0004X 5032100001,624,2018-2019,14USU0004X,5032100001,No escolarizada,2,2,,4,,,,0,,,,0,2,0,,2,,,,0,,,,0
625 2018-2019 14USU0004X 5104100015,625,2018-2019,14USU0004X,5104100015,No escolarizada,13,6,,19,,,,0,,,,0,0,4,,4,,,,0,,,,0
626 2018-2019 14USU0004X 5062200105,626,2018-2019,14USU0004X,5062200105,No escolarizada,51,12,,63,,,,0,,,,0,21,7,,28,,,,0,,,,1
627 2018-2019 14USU0180B 5033100003,627,2018-2019,14USU0180B,5033100003,Escolarizada,41,37,,78,,,,0,,,,0,0,0,,0,,,,0,,,,0
628 2018-2019 14USU0180B 5042000002,628,2018-2019,14USU0180B,5042000002,Escolarizada,25,27,,52,,,,0,,,,0,0,0,,0,,,,0,,,,0
629 2018-2019 14USU0010H 5032100027,629,2018-2019,14USU0010H,5032100027,Escolarizada,11,35,,46,,,,0,,,,0,2,13,,15,,,,0,,,,0
630 2018-2019 14USU0010H 5033200006,630,2018-2019,14USU0010H,5033200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
631 2018-2019 14USU0010H 5021500119,631,2018-2019,14USU0010H,5021500119,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
632 2018-2019 14USU0010H 5031300010,632,2018-2019,14USU0010H,5031300010,Escolarizada,42,47,,89,,,,0,,,,0,16,9,,25,,,,0,,,,0
633 2018-2019 14USU0010H 5031300014,633,2018-2019,14USU0010H,5031300014,Escolarizada,35,70,,105,,,,0,,,,0,16,31,,47,,,,0,,,,0
634 2018-2019 14USU0010H 5031200031,634,2018-2019,14USU0010H,5031200031,Escolarizada,13,18,,31,,,,0,,,,0,9,5,,14,,,,0,,,,0
635 2018-2019 14USU0010H 5031500010,635,2018-2019,14USU0010H,5031500010,Escolarizada,30,337,,367,,,,0,,,,0,3,159,,162,,,,0,,,,0
636 2018-2019 14USU0007U 5051100006,636,2018-2019,14USU0007U,5051100006,Escolarizada,11,8,,19,,,,0,,,,0,2,3,,5,,,,0,,,,0
637 2018-2019 14USU0230T 8095200003,637,2018-2019,14USU0230T,8095200003,Escolarizada,3,9,,12,,,,0,,,,0,4,8,,12,,,,0,,,,0
638 2018-2019 14USU0230T 8072100013,638,2018-2019,14USU0230T,8072100013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
639 2018-2019 14USU0230T 8091325001,639,2018-2019,14USU0230T,8091325001,Escolarizada,0,0,,0,,,,0,,,,0,2,7,,9,,,,0,,,,0
640 2018-2019 14USU0230T 8091100003,640,2018-2019,14USU0230T,8091100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
641 2018-2019 14USU0230T 8091345002,641,2018-2019,14USU0230T,8091345002,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
642 2018-2019 14USU0230T 8095600001,642,2018-2019,14USU0230T,8095600001,Escolarizada,2,11,,13,,,,0,,,,1,1,10,,11,,,,0,,,,0
643 2018-2019 14USU0230T 8051200020,643,2018-2019,14USU0230T,8051200020,Escolarizada,5,5,,10,,,,0,,,,0,2,8,,10,,,,0,,,,0
644 2018-2019 14USU0230T 8095000001,644,2018-2019,14USU0230T,8095000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
645 2018-2019 14USU0230T 8051200017,645,2018-2019,14USU0230T,8051200017,Escolarizada,6,10,,16,,,,0,,,,0,6,4,,10,,,,0,,,,0
646 2018-2019 14USU0230T 8051100012,646,2018-2019,14USU0230T,8051100012,Escolarizada,1,3,,4,,,,0,,,,0,2,7,,9,,,,0,,,,0
647 2018-2019 14USU0230T 8091345005,647,2018-2019,14USU0230T,8091345005,Escolarizada,0,0,,0,,,,0,,,,0,4,0,,4,,,,0,,,,0
648 2018-2019 14USU0230T 8031100011,648,2018-2019,14USU0230T,8031100011,Escolarizada,9,2,,11,,,,0,,,,0,0,0,,0,,,,0,,,,0
649 2018-2019 14USU0230T 6092204007,649,2018-2019,14USU0230T,6092204007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
650 2018-2019 14USU0230T 6091319001,650,2018-2019,14USU0230T,6091319001,Escolarizada,4,7,,11,,,,0,,,,0,1,3,,4,,,,0,,,,0
651 2018-2019 14USU0230T 6091319004,651,2018-2019,14USU0230T,6091319004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
652 2018-2019 14USU0230T 6091329001,652,2018-2019,14USU0230T,6091329001,Escolarizada,3,4,,7,,,,0,,,,0,5,2,,7,,,,0,,,,0
653 2018-2019 14USU0230T 6091301004,653,2018-2019,14USU0230T,6091301004,Escolarizada,23,46,,69,,,,0,,,,0,24,34,,58,,,,0,,,,0
654 2018-2019 14USU0230T 6091301005,654,2018-2019,14USU0230T,6091301005,Escolarizada,0,2,,2,,,,0,,,,0,0,2,,2,,,,0,,,,0
655 2018-2019 14USU0230T 6091302001,655,2018-2019,14USU0230T,6091302001,Escolarizada,4,5,,9,,,,0,,,,0,4,0,,4,,,,0,,,,0
656 2018-2019 14USU0230T 6051100001,656,2018-2019,14USU0230T,6051100001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
657 2018-2019 14USU0230T 6091345005,657,2018-2019,14USU0230T,6091345005,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
658 2018-2019 14USU0230T 6091304001,658,2018-2019,14USU0230T,6091304001,Escolarizada,9,2,,11,,,,0,,,,0,6,3,,9,,,,0,,,,0
659 2018-2019 14USU0230T 6091306001,659,2018-2019,14USU0230T,6091306001,Escolarizada,3,1,,4,,,,0,,,,0,2,1,,3,,,,0,,,,0
660 2018-2019 14USU0230T 6091337008,660,2018-2019,14USU0230T,6091337008,Escolarizada,0,0,,0,,,,0,,,,0,3,0,,3,,,,0,,,,0
661 2018-2019 14USU0230T 6091305002,661,2018-2019,14USU0230T,6091305002,Escolarizada,29,8,,37,,,,1,,,,0,17,7,,24,,,,0,,,,0
662 2018-2019 14USU0230T 6091345008,662,2018-2019,14USU0230T,6091345008,Escolarizada,3,1,,4,,,,0,,,,0,2,0,,2,,,,0,,,,0
663 2018-2019 14USU0230T 6093201002,663,2018-2019,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0,3,0,,3,,,,0,,,,0
664 2018-2019 14USU0230T 6091336001,664,2018-2019,14USU0230T,6091336001,Escolarizada,4,1,,5,,,,0,,,,0,5,1,,6,,,,0,,,,0
665 2018-2019 14USU0230T 6091345011,665,2018-2019,14USU0230T,6091345011,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
666 2018-2019 14USU0230T 6091308001,666,2018-2019,14USU0230T,6091308001,Escolarizada,0,2,,2,,,,0,,,,0,4,2,,6,,,,0,,,,0
667 2018-2019 14USU0230T 6091309002,667,2018-2019,14USU0230T,6091309002,Escolarizada,18,1,,19,,,,0,,,,0,16,0,,16,,,,0,,,,0
668 2018-2019 14USU0230T 6091312001,668,2018-2019,14USU0230T,6091312001,Escolarizada,6,2,,8,,,,0,,,,0,5,0,,5,,,,0,,,,0
669 2018-2019 14USU0230T 6091310001,669,2018-2019,14USU0230T,6091310001,Escolarizada,4,17,,21,,,,0,,,,0,5,10,,15,,,,1,,,,0
670 2018-2019 14USU0230T 6091310002,670,2018-2019,14USU0230T,6091310002,Escolarizada,1,3,,4,,,,0,,,,0,0,4,,4,,,,0,,,,0
671 2018-2019 14USU0230T 6091311001,671,2018-2019,14USU0230T,6091311001,Escolarizada,3,3,,6,,,,0,,,,0,2,1,,3,,,,0,,,,0
672 2018-2019 14USU0230T 6093202001,672,2018-2019,14USU0230T,6093202001,Escolarizada,5,4,,9,,,,0,,,,0,3,1,,4,,,,0,,,,0
673 2018-2019 14USU0230T 6092202002,673,2018-2019,14USU0230T,6092202002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
674 2018-2019 14USU0230T 6092208015,674,2018-2019,14USU0230T,6092208015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
675 2018-2019 14USU0230T 6092203006,675,2018-2019,14USU0230T,6092203006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
676 2018-2019 14USU0230T 6092206010,676,2018-2019,14USU0230T,6092206010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
677 2018-2019 14USU0230T 6092206002,677,2018-2019,14USU0230T,6092206002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
678 2018-2019 14USU0230T 6092207003,678,2018-2019,14USU0230T,6092207003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
679 2018-2019 14USU0230T 6095600002,679,2018-2019,14USU0230T,6095600002,Escolarizada,3,2,,5,,,,0,,,,0,5,4,,9,,,,0,,,,0
680 2018-2019 14USU0230T 6091313004,680,2018-2019,14USU0230T,6091313004,Escolarizada,4,3,,7,,,,0,,,,0,7,1,,8,,,,0,,,,0
681 2018-2019 14USU0230T 6091313008,681,2018-2019,14USU0230T,6091313008,Escolarizada,2,1,,3,,,,0,,,,0,0,3,,3,,,,0,,,,0
682 2018-2019 14USU0230T 6091314001,682,2018-2019,14USU0230T,6091314001,Escolarizada,0,2,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
683 2018-2019 14USU0230T 6091315001,683,2018-2019,14USU0230T,6091315001,Escolarizada,6,5,,11,,,,0,,,,0,8,7,,15,,,,0,,,,0
684 2018-2019 14USU0230T 6091316007,684,2018-2019,14USU0230T,6091316007,Escolarizada,3,2,,5,,,,0,,,,0,5,0,,5,,,,0,,,,0
685 2018-2019 14USU0230T 6091316002,685,2018-2019,14USU0230T,6091316002,Escolarizada,18,35,,53,,,,0,,,,0,15,34,,49,,,,1,,,,0
686 2018-2019 14USU0230T 6091317001,686,2018-2019,14USU0230T,6091317001,Escolarizada,1,5,,6,,,,0,,,,0,6,3,,9,,,,0,,,,0
687 2018-2019 14USU0230T 6091304018,687,2018-2019,14USU0230T,6091304018,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
688 2018-2019 14USU0230T 6091342012,688,2018-2019,14USU0230T,6091342012,Escolarizada,2,2,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
689 2018-2019 14USU0230T 6091318001,689,2018-2019,14USU0230T,6091318001,Escolarizada,0,1,,1,,,,0,,,,0,4,1,,5,,,,1,,,,0
690 2018-2019 14USU0230T 6091318002,690,2018-2019,14USU0230T,6091318002,Escolarizada,1,4,,5,,,,0,,,,0,2,2,,4,,,,1,,,,0
691 2018-2019 14USU0230T 6091322003,691,2018-2019,14USU0230T,6091322003,Escolarizada,2,5,,7,,,,0,,,,0,0,1,,1,,,,0,,,,0
