name,row,anio,entidad_universitaria,pa_categoria_t,pa_categoria,pa_nivel,academicos_h,academicos_m,academicos_nb,academicos_t
712-2023-1025 PA TMT Titular C de SEMS,1025,2023,SEMS,TMT,Titular,C,0,1,,1
712-2023-1026 PA TMT Titular C de AG,1026,2023,AG,TMT,Titular,C,0,0,,0
712-2023-1027 PA PA  A de CUCEA,1027,2023,CUCEA,PA,,A,86,61,,147
712-2023-1028 PA PA  A de CUCEI,1028,2023,CUCEI,PA,,A,77,40,,117
712-2023-1029 PA PA  A de CUCSH,1029,2023,CUCSH,PA,,A,86,31,,117
712-2023-1030 PA PA  A de CUCS,1030,2023,CUCS,PA,,A,178,146,,324
712-2023-1031 PA PA  A de CUAAD,1031,2023,CUAAD,PA,,A,92,43,,135
712-2023-1032 PA PA  A de CUCBA,1032,2023,CUCBA,PA,,A,41,20,,61
712-2023-1033 PA PA  A de CUALTOS,1033,2023,CUALTOS,PA,,A,34,34,,68
712-2023-1034 PA PA  A de CUCIÉNEGA,1034,2023,CUCIÉNEGA,PA,,A,44,35,,79
712-2023-1035 PA PA  A de CUSUR,1035,2023,CUSUR,PA,,A,47,41,,88
712-2023-1036 PA PA  A de CUCOSTA,1036,2023,CUCOSTA,PA,,A,68,52,,120
712-2023-1037 PA PA  A de CUCOSTASUR,1037,2023,CUCOSTASUR,PA,,A,36,28,,64
712-2023-1038 PA PA  A de CUVALLES,1038,2023,CUVALLES,PA,,A,20,31,,51
712-2023-1039 PA PA  A de CUNORTE,1039,2023,CUNORTE,PA,,A,65,73,,138
712-2023-1040 PA PA  A de CULAGOS,1040,2023,CULAGOS,PA,,A,18,8,,26
712-2023-1041 PA PA  A de CUTONALÁ,1041,2023,CUTONALÁ,PA,,A,88,69,,157
712-2023-1042 PA PA  A de CUTLAJOMULCO,1042,2023,CUTLAJOMULCO,PA,,A,19,20,,39
712-2023-1043 PA PA  A de SUV,1043,2023,SUV,PA,,A,16,34,,50
712-2023-1044 PA PA  A de SEMS,1044,2023,SEMS,PA,,A,307,182,,489
712-2023-1045 PA PA  A de AG,1045,2023,AG,PA,,A,0,1,,1
712-2023-1046 PA PA  B de CUCEA,1046,2023,CUCEA,PA,,B,258,183,,441
712-2023-1047 PA PA  B de CUCEI,1047,2023,CUCEI,PA,,B,252,130,,382
712-2023-1048 PA PA  B de CUCSH,1048,2023,CUCSH,PA,,B,145,114,,259
712-2023-1049 PA PA  B de CUCS,1049,2023,CUCS,PA,,B,450,345,,795
712-2023-1050 PA PA  B de CUAAD,1050,2023,CUAAD,PA,,B,156,114,,270
712-2023-1051 PA PA  B de CUCBA,1051,2023,CUCBA,PA,,B,50,45,,95
712-2023-1052 PA PA  B de CUALTOS,1052,2023,CUALTOS,PA,,B,118,55,,173
712-2023-1053 PA PA  B de CUCIÉNEGA,1053,2023,CUCIÉNEGA,PA,,B,104,85,,189
712-2023-1054 PA PA  B de CUSUR,1054,2023,CUSUR,PA,,B,172,122,,294
712-2023-1055 PA PA  B de CUCOSTA,1055,2023,CUCOSTA,PA,,B,134,105,,239
712-2023-1056 PA PA  B de CUCOSTASUR,1056,2023,CUCOSTASUR,PA,,B,81,55,,136
712-2023-1057 PA PA  B de CUVALLES,1057,2023,CUVALLES,PA,,B,63,58,,121
712-2023-1058 PA PA  B de CUNORTE,1058,2023,CUNORTE,PA,,B,56,90,,146
712-2023-1059 PA PA  B de CULAGOS,1059,2023,CULAGOS,PA,,B,59,48,,107
712-2023-1060 PA PA  B de CUTONALÁ,1060,2023,CUTONALÁ,PA,,B,114,77,,191
712-2023-1061 PA PA  B de CUTLAJOMULCO,1061,2023,CUTLAJOMULCO,PA,,B,32,27,,59
712-2023-1062 PA PA  B de SUV,1062,2023,SUV,PA,,B,85,163,,248
712-2023-1063 PA PA  B de SEMS,1063,2023,SEMS,PA,,B,2206,2185,,4391
712-2023-1064 PA PA  B de AG,1064,2023,AG,PA,,B,0,0,,0
