name,orden,anio,entidad_universitaria,plantel_adscripcion,clave_plantel,nombre_plantel,nombre_plantel_corto,tipo_plantel,conteo,clasificacion_plantel,region_jalisco,municipio,localidad,domicilio,num_ext,num_int,codigo_postal,enlace_plantel,nombre_portal,notas,
811 Planteles -1025 - 2019 - SEMS - 14MMS0647Y,1025,2019,SEMS,,14MMS0647Y,Escuela Preparatoria Núm. 8,Prepa 8,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Periférico Norte,1900,N/A,45180,http://prepa8.sems.udg.mx,prepa8.sems.udg.mx,,
811 Planteles -1026 - 2019 - SEMS - 14MMS0762P,1026,2019,SEMS,14MMS0647Y,14MMS0762P,Módulo Cuquío,Módulo Cuquío,Módulo,1,Regional,Región Centro,Cuquío,Cuquío,Calle Avenal,54,N/A,45480,http://prepa8.sems.udg.mx,prepa8.sems.udg.mx,,
811 Planteles -1027 - 2019 - SEMS - 14MMS0761Q,1027,2019,SEMS,14MMS0647Y,14MMS0761Q,Módulo Ixtlahuacán del Río,Módulo Ixtlahuacán del Río,Módulo,1,Regional,Región Centro,Ixtlahuacán del Río,Ixtlahuacán del Río,Calle Mariano Matamoros,1,N/A,45260,http://prepa8.sems.udg.mx,prepa8.sems.udg.mx,,
811 Planteles -1028 - 2019 - SEMS - 14MMS0648X,1028,2019,SEMS,,14MMS0648X,Escuela Preparatoria Núm. 9,Prepa 9,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Avenida Dr. Mateo del Regil,S/N,N/A,45236,http://prepa9.sems.udg.mx,prepa9.sems.udg.mx,,
811 Planteles -1029 - 2019 - SEMS - 14MMS0649W,1029,2019,SEMS,,14MMS0649W,Escuela Preparatoria Núm. 10,Prepa 10,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Calle La Grana,430,2,45132,http://prepa10.sems.udg.mx,prepa10.sems.udg.mx,,
811 Planteles -1030 - 2019 - SEMS - 14MMS0650L,1030,2019,SEMS,,14MMS0650L,Escuela Preparatoria Núm. 11,Prepa 11,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Sierra Nevada,990,N/A,44290,http://prepa11.sems.udg.mx,prepa11.sems.udg.mx,,
811 Planteles -1031 - 2019 - SEMS - 14MMS0646Z,1031,2019,SEMS,,14MMS0646Z,Escuela Preparatoria Núm. 12,Prepa 12,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Corregidora (calle 40),500,N/A,44420,http://prepa12.sems.udg.mx,prepa12.sems.udg.mx,,
811 Planteles -1032 - 2019 - SEMS - 14MMS0640E,1032,2019,SEMS,14MMS0646Z,14MMS0640E,Módulo Tlaquepaque,Módulo Tlaquepaque,Módulo,1,Metropolitano,Región Centro,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Calle Francisco de Miranda,75,N/A,44500,http://prepa12.sems.udg.mx,prepa12.sems.udg.mx,,
811 Planteles -1033 - 2019 - SEMS - 14MMS0615F,1033,2019,SEMS,,14MMS0615F,Escuela Preparatoria Núm. 13,Prepa 13,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Isla Pianosa,4575,N/A,45589,http://prepa13.sems.udg.mx,prepa13.sems.udg.mx,,
811 Planteles -1034 - 2019 - SEMS - 14MMS0630Y,1034,2019,SEMS,,14MMS0630Y,Escuela Preparatoria Núm. 14,Prepa 14,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Volcán Miño,185,N/A,44250,http://prepa14.sems.udg.mx,prepa14.sems.udg.mx,,
811 Planteles -1035 - 2019 - SEMS - 14MMS0641D,1035,2019,SEMS,14MMS0630Y,14MMS0641D,Módulo La Experiencia,Módulo La Experiencia,Módulo,1,Metropolitano,Región Centro,Zapopan,Zapopan,Calle Hidalgo ,2,N/A,45198,http://prepa14.sems.udg.mx,prepa14.sems.udg.mx,,
811 Planteles -1036 - 2019 - SEMS - 14MMS0631X,1036,2019,SEMS,,14MMS0631X,Escuela Preparatoria Núm. 15,Prepa 15,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Calle 5 de Mayo,S/N,N/A,45019,http://prepa15.sems.udg.mx,prepa15.sems.udg.mx,,
811 Planteles -1037 - 2019 - SEMS - 14MMS0636S,1037,2019,SEMS,,14MMS0636S,Escuela Preparatoria Núm. 16,Prepa 16,Escuela,1,Metropolitano,Región Centro,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Calle Santa Cruz,33,N/A,45000,http://prepa16.sems.udg.mx,prepa16.sems.udg.mx,,
811 Planteles -1038 - 2019 - SEMS - 14MMS0752I,1038,2019,SEMS,,14MMS0752I,Escuela Preparatoria Núm. 17,Prepa 17,Escuela,1,Metropolitano,Región Centro,El Salto,El Salto,Avenida Emiliano Zapata,2568,F - 2,45690,http://prepa17.sems.udg.mx,prepa17.sems.udg.mx,,
811 Planteles -1039 - 2019 - SEMS - 14MMS0753H,1039,2019,SEMS,,14MMS0753H,Escuela Preparatoria Núm. 18,Prepa 18,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Hacienda Cedros,1950,N/A,44700,http://prepa18.sems.udg.mx,prepa18.sems.udg.mx,,
811 Planteles -1040 - 2019 - SEMS - 14MMS0757D,1040,2019,SEMS,,14MMS0757D,Escuela Preparatoria Núm. 19,Prepa 19,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Calle Paseo del Almendro,S/N,N/A,45200,http://prepa19.sems.udg.mx,prepa19.sems.udg.mx,,
811 Planteles -1041 - 2019 - SEMS - 14MMS0756E,1041,2019,SEMS,,14MMS0756E,Escuela Preparatoria Núm. 20,Prepa 20,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Calle Paseos del bosque,S/N,N/A,45066,http://prepa20.sems.udg.mx,prepa20.sems.udg.mx,,
811 Planteles -1042 - 2019 - SEMS - 14MMS0614G,1042,2019,SEMS,,14MMS0614G,Escuela Vocacional,Escuela Vocacional,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Boulevard Gral. Marcelino García Barragán,32,N/A,44430,http://voca.sems.udg.mx,voca.sems.udg.mx,,
811 Planteles -1043 - 2019 - SEMS - 14MMS0645Z,1043,2019,SEMS,,14MMS0645Z,Escuela Preparatoria de Tonalá,Prepa Tonalá,Escuela,1,Metropolitano,Región Centro,Tonalá,Tonalá,Calle Independencia,232,N/A,45400,http://prepatonala.sems.udg.mx,prepatonala.sems.udg.mx,,
811 Planteles -1044 - 2019 - SEMS - 14MMS0623O,1044,2019,SEMS,,14MMS0623O,Escuela Preparatoria de Tonalá Norte,Prepa Tonalá Norte,Escuela,1,Metropolitano,Región Centro,Tonalá,Tonalá,Avenida Juan Gil Preciado,S/N,N/A,45409,http://prepatonalanorte.sems.udg.mx,prepatonalanorte.sems.udg.mx,,
811 Planteles -1045 - 2019 - SEMS - 14MMS0776S,1045,2019,SEMS,,14MMS0776S,Escuela Politécnica de Guadalajara,Poli de Guadalajara,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Avenida Revolución,1500,N/A,44420,http://politecnica.sems.udg.mx,politecnica.sems.udg.mx,,
811 Planteles -1046 - 2019 - SEMS - 14MMS0799C,1046,2019,SEMS,,14MMS0799C,Escuela Politécnica Ing. Jorge Matute Remus,Poli Ing. Jorge Matute Remus,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Calle La Grana,430,1,45132,http://www.politecnicamatute.sems.udg.mx,www.politecnicamatute.sems.udg.mx,,
811 Planteles -1047 - 2019 - SEMS - 14MMS0844Z,1047,2019,SEMS,,14MMS0844Z,Escuela Preparatoria Núm. 22,Prepa 22,Escuela,1,Metropolitano,Región Centro,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Calle Pedro Coronel,S/N,N/A,45559,http://prepa22.sems.udg.mx,prepa22.sems.udg.mx,,
811 Planteles -1048 - 2019 - SEMS - 14MMS0643B,1048,2019,SEMS,,14MMS0643B,Escuela Preparatoria Regional de Ahualulco de Mercado,EPR de Ahualulco de Mercado,Escuela,1,Regional,Región Valles,Ahualulco de Mercado,Ahualulco de Mercado,Calle 20 de Noviembre,110,N/A,46730,http://prepaahualulco.sems.udg.mx,prepaahualulco.sems.udg.mx,,
811 Planteles -1049 - 2019 - SEMS - 14MMS0727J,1049,2019,SEMS,14MMS0643B,14MMS0727J,Extensión Teuchitlán ,Módulo Teuchitlán,Extensión,1,Regional,Región Valles,Teuchitlán,Teuchitlán,Calle 16 de Septiembre,16 de Septiembre,N/A,46760,http://prepaahualulco.sems.udg.mx,prepaahualulco.sems.udg.mx,,
811 Planteles -1050 - 2019 - SEMS - 14MMS0717C,1050,2019,SEMS,,14MMS0717C,Escuela Preparatoria Regional de Amatitán,EPR de Amatitán,Escuela,1,Regional,Región Valles,Amatitán,Amatitán,Calle López Mateos,165,N/A,45380,http://prepaamatitan.sems.udg.mx,prepaamatitan.sems.udg.mx,,
811 Planteles -1051 - 2019 - SEMS - 14MMS0741C,1051,2019,SEMS,14MMS0717C,14MMS0741C,Extensión El Salvador,Módulo El Salvador,Extensión,1,Regional,Región Valles,Tequila,Tequila,Calle Iturbide,S/N,N/A,46408,http://prepaamatitan.sems.udg.mx,prepaamatitan.sems.udg.mx,,
811 Planteles -1052 - 2019 - SEMS - 14MMS0617D,1052,2019,SEMS,,14MMS0617D,Escuela Preparatoria Regional de Ameca,EPR de Ameca,Escuela,1,Regional,Región Valles,Ameca,Ameca,Calle Lic. Enrique Díaz de León,205,N/A,46600,http://prepaameca.sems.udg.mx,prepaameca.sems.udg.mx,,
811 Planteles -1053 - 2019 - SEMS - 14MMS0662Q,1053,2019,SEMS,14MMS0617D,14MMS0662Q,Módulo Atenguillo,Módulo Atenguillo,Módulo,1,Regional,Región Costa-Sierra Occidental,Atenguillo,Atenguillo,Avenida Ameca,1000,N/A,48100,http://prepaameca.sems.udg.mx,prepaameca.sems.udg.mx,,
811 Planteles -1054 - 2019 - SEMS - 14MMS0663P,1054,2019,SEMS,14MMS0617D,14MMS0663P,Módulo Mascota,Módulo Mascota,Módulo,1,Regional,Región Costa-Sierra Occidental,Mascota,Mascota,Calle Salvador Chávez Magaña,68,N/A,46900,http://prepaameca.sems.udg.mx,prepaameca.sems.udg.mx,,
811 Planteles -1055 - 2019 - SEMS - 14MMS0664O,1055,2019,SEMS,14MMS0617D,14MMS0664O,Módulo San Antonio Matute,Módulo San Antonio Matute,Módulo,1,Regional,Región Valles,Ameca,Ameca,Avenida Ameca,S/N,N/A,46700,http://prepaameca.sems.udg.mx,prepaameca.sems.udg.mx,,
811 Planteles -1056 - 2019 - SEMS - 14MMS0665N,1056,2019,SEMS,14MMS0617D,14MMS0665N,Módulo Talpa de Allende,Módulo Talpa de Allende,Módulo,1,Regional,Región Costa-Sierra Occidental,Talpa de Allende,Talpa de Allende,Calle Manuela Navarro Alatorre,1,N/A,48200,http://prepaameca.sems.udg.mx,prepaameca.sems.udg.mx,,
811 Planteles -1057 - 2019 - SEMS - 14MMS0619B,1057,2019,SEMS,,14MMS0619B,Escuela Preparatoria Regional de Arandas,EPR de Arandas,Escuela,1,Regional,Región Altos Sur,Arandas,Arandas,Calle General Arteaga,345,N/A,47180,http://prepaarandas.sems.udg.mx,prepaarandas.sems.udg.mx,,
811 Planteles -1058 - 2019 - SEMS - 14MMS0666M,1058,2019,SEMS,14MMS0619B,14MMS0666M,Módulo Jesús María,Módulo Jesús María,Módulo,1,Regional,Región Altos Sur,Jesús María,Jesús María,Avenida Prolongación Jalisco,4,N/A,47950,http://prepaarandas.sems.udg.mx,prepaarandas.sems.udg.mx,,
811 Planteles -1059 - 2019 - SEMS - 14MMS0667L,1059,2019,SEMS,14MMS0619B,14MMS0667L,Módulo San Ignacio Cerro Gordo,Módulo San Ignacio Cerro Gordo,Módulo,1,Regional,Región Altos Sur,San Ignacio Cerro Gordo,San Ignacio Cerro Gordo,Calle Niños Héroes,120,N/A,47190,http://prepaarandas.sems.udg.mx,prepaarandas.sems.udg.mx,,
811 Planteles -1060 - 2019 - SEMS - 14MMS0728I,1060,2019,SEMS,14MMS0619B,14MMS0728I,Módulo Santa María del Valle,Módulo Santa María del Valle,Módulo,1,Regional,Región Altos Sur,Arandas,Arandas,Calle Jesús Campos,S/N,N/A,47196,http://prepaarandas.sems.udg.mx,prepaarandas.sems.udg.mx,,
811 Planteles -1061 - 2019 - SEMS - 14MMS0618C,1061,2019,SEMS,,14MMS0618C,Escuela Preparatoria Regional de Atotonilco,EPR de Atotonilco,Escuela,1,Regional,Región Ciénega,Atotonilco el Alto,Atotonilco el Alto,Carretera Guadalajara - México,Km 84,N/A,47750,http://prepaatotonilco.sems.udg.mx,prepaatotonilco.sems.udg.mx,,
811 Planteles -1062 - 2019 - SEMS - 14MMS0668K,1062,2019,SEMS,14MMS0618C,14MMS0668K,Módulo Ayotlán,Módulo Ayotlán,Módulo,1,Regional,Región Ciénega,Ayotlán,Ayotlan,Carretera Ayotlan - La Piedad,Km 0.5,N/A,47930,http://prepaatotonilco.sems.udg.mx,prepaatotonilco.sems.udg.mx,,
811 Planteles -1063 - 2019 - SEMS - 14MMS0747X,1063,2019,SEMS,14MMS0618C,14MMS0747X,Módulo La Ribera,Módulo La Ribera,Módulo,1,Regional,Región Ciénega,Ayotlán,Ayotlan,Calle Benito Juárez,S/N,N/A,47930,http://prepaatotonilco.sems.udg.mx,prepaatotonilco.sems.udg.mx,,
811 Planteles -1064 - 2019 - SEMS - 14MMS0750K,1064,2019,SEMS,14MMS0618C,14MMS0750K,Módulo San Francisco de Asís,Módulo San Francisco de Asís,Módulo,1,Regional,Región Ciénega,Atotonilco el Alto,Atotonilco el Alto,Calle Orozco ,S/N,N/A,47755,http://prepaatotonilco.sems.udg.mx,prepaatotonilco.sems.udg.mx,,
811 Planteles -1065 - 2019 - SEMS - 14MMS0621Q,1065,2019,SEMS,,14MMS0621Q,Escuela Preparatoria Regional de Autlán de Navarro,EPR de Autlán de Navarro,Escuela,1,Regional,Región Sierra de Amula,Autlán de Navarro,Autlán de Navarro,Avenida Universidad ,407,N/A,48900,http://prepaautlan.sems.udg.mx,prepaautlan.sems.udg.mx,,
811 Planteles -1066 - 2019 - SEMS - 14MMS0622P,1066,2019,SEMS,,14MMS0622P,Escuela Preparatoria Regional de Casimiro Castillo,EPR de Casimiro Castillo,Escuela,1,Regional,Región Costa Sur,Casimiro Castillo,Casimiro Castillo,Carretera Guadalajara - Barra de Navidad,Km 1.5,N/A,48930,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1067 - 2019 - SEMS - 14MMS0732V,1067,2019,SEMS,14MMS0622P,14MMS0732V,Módulo Ayotitlán,Módulo Ayotitlán,Módulo,1,Regional,Región Costa Sur,Cuautitlán de García Barragán,Cuautitlán de García Barragán,Carretera El Rincón de Ayotitlán,Km 1,N/A,48962,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1068 - 2019 - SEMS - 14MMS0733U,1068,2019,SEMS,14MMS0622P,14MMS0733U,Módulo Chacala,Módulo Chacala,Módulo,1,Regional,Región Costa Sur,Cuautitlán de García Barragán,Cuautitlán de García Barragán,Calle Independencia,S/N,N/A,48967,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1069 - 2019 - SEMS - 14MMS0674V,1069,2019,SEMS,14MMS0622P,14MMS0674V,Módulo Cuautitlán,Módulo Cuautitlán,Módulo,1,Regional,Región Costa Sur,Cuautitlán de García Barragán,Cuautitlán de García Barragán,Avenida Prolongación Hidalgo,150,N/A,48950,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1070 - 2019 - SEMS - 14MMS0675U,1070,2019,SEMS,14MMS0622P,14MMS0675U,Módulo Hermenegildo Galeana ,Módulo Hermenegildo Galeana,Módulo,1,Regional,Región Costa Sur,Casimiro Castillo,Casimiro Castillo,Calle Juan De Dios Peza,1,N/A,48940,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1071 - 2019 - SEMS - 14MMS0676T,1071,2019,SEMS,14MMS0622P,14MMS0676T,Módulo La Huerta,Módulo La Huerta,Módulo,1,Regional,Región Costa Sur,La Huerta,La Huerta,Calle Lic. Luis Echeverría Álvarez,S/N,N/A,48850,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1072 - 2019 - SEMS - 14MMS0736R,1072,2019,SEMS,14MMS0622P,14MMS0736R,Módulo Telcruz,Módulo Telcruz,Módulo,1,Regional,Región Costa Sur,Cuautitlán de García Barragán,Cuautitlán de García Barragán,Camino Al campo de fútbol,S/N,N/A,48963,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1073 - 2019 - SEMS - 14MMS0677S,1073,2019,SEMS,14MMS0622P,14MMS0677S,Módulo Villa Purificación,Módulo Villa Purificación,Módulo,1,Regional,Región Costa Sur,Villa Purificación,Villa Purificación,Calle Marcelino García Barragán ,51,N/A,48800,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1074 - 2019 - SEMS - 14MMS0734T,1074,2019,SEMS,14MMS0622P,14MMS0734T,Módulo Cuzalapa,Módulo Cuzalapa,Módulo,1,Regional,Región Costa Sur,Cuautitlán de García Barragán,Cuautitlán de García Barragán,Camino Al Basurero,S/N,N/A,48954,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1075 - 2019 - SEMS - 14MMS0735S,1075,2019,SEMS,14MMS0622P,14MMS0735S,Módulo Tecomates,Módulo Tecomates,Módulo,1,Regional,Región Costa Sur,Casimiro Castillo,Casimiro Castillo,Avenida Independencia,S/N,N/A,48946,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1076 - 2019 - SEMS - 14MMS0737Q,1076,2019,SEMS,14MMS0622P,14MMS0737Q,Extensión Tequesquitlán,Módulo Tequesquitlán,Extensión,1,Regional,Región Costa Sur,Cuautitlán de García Barragán,Cuautitlán de García Barragán,Calle Zaragoza ,S/N,N/A,48965,http://prepacasimiro.sems.udg.mx,prepacasimiro.sems.udg.mx,,
811 Planteles -1077 - 2019 - SEMS - 14MMS0651K,1077,2019,SEMS,,14MMS0651K,Escuela Preparatoria Regional de Chapala,EPR de Chapala,Escuela,1,Regional,Región Sureste,Chapala,Chapala,Avenida Teófilo Silva,1,N/A,45900,http://prepachapala.sems.udg.mx,prepachapala.sems.udg.mx,,
811 Planteles -1078 - 2019 - SEMS - 14MMS0698E,1078,2019,SEMS,14MMS0651K,14MMS0698E,Módulo Mezcala de la Asunción,Módulo Mezcala de la Asunción,Módulo,1,Regional,Región Ciénega,Poncitlán,Poncitlán,Calle Encarnación Rosas ,206,N/A,45970,http://prepachapala.sems.udg.mx,prepachapala.sems.udg.mx,,
811 Planteles -1079 - 2019 - SEMS - 14MMS0624N,1079,2019,SEMS,,14MMS0624N,Escuela Preparatoria Regional de Cihuatlán,EPR de Cihuatlán,Escuela,1,Regional,Región Costa Sur,Cihuatlán,Cihuatlán,Calle Bachilleres ,S/N,N/A,48970,http://prepacihuatlan.sems.udg.mx,prepacihuatlan.sems.udg.mx,,
811 Planteles -1080 - 2019 - SEMS - 14MMS0682D,1080,2019,SEMS,14MMS0624N,14MMS0682D,Módulo Miguel Hidalgo,Módulo Miguel Hidalgo,Módulo,1,Regional,Región Costa Sur,La Huerta,La Huerta,Avenida Preparatoria ,S/N,N/A,48893,http://prepacihuatlan.sems.udg.mx,prepacihuatlan.sems.udg.mx,,
811 Planteles -1081 - 2019 - SEMS - 14MMS0683C,1081,2019,SEMS,14MMS0624N,14MMS0683C,Módulo San Patricio Melaque,Módulo San Patricio Melaque,Módulo,1,Regional,Región Costa Sur,Cihuatlán,Cihuatlán,Prolongación Hidalgo  ,1080,N/A,48980,http://prepacihuatlan.sems.udg.mx,prepacihuatlan.sems.udg.mx,,
811 Planteles -1082 - 2019 - SEMS - 14MMS0626L,1082,2019,SEMS,,14MMS0626L,Escuela Preparatoria Regional de Ciudad Guzmán,EPR de Ciudad Guzmán,Escuela,1,Regional,Región Sur,Zapotlán el Grande,Zapotlán el Grande,Avenida Juan José Arreola,850,N/A,49026,http://prepaciudadguzman.sems.udg.mx,prepaciudadguzman.sems.udg.mx,,
811 Planteles -1083 - 2019 - SEMS - 14MMS0758C,1083,2019,SEMS,14MMS0626L,14MMS0758C,Módulo Copala,Módulo Copala,Módulo,1,Regional,Región Sur,Tolimán,Tolimán,Calle Libertad ,S/N,N/A,49760,http://prepaciudadguzman.sems.udg.mx,prepaciudadguzman.sems.udg.mx,,
811 Planteles -1084 - 2019 - SEMS - 14MMS0680F,1084,2019,SEMS,14MMS0626L,14MMS0680F,Módulo Tolimán,Módulo Tolimán,Módulo,1,Regional,Región Sur,Tolimán,Tolimán,Prolongación Aldama ,S/N,N/A,49750,http://prepaciudadguzman.sems.udg.mx,prepaciudadguzman.sems.udg.mx,,
811 Planteles -1085 - 2019 - SEMS - 14MMS0681E,1085,2019,SEMS,14MMS0626L,14MMS0681E,Módulo Zapotitlán de Vadillo,Módulo Zapotitlán de Vadillo,Módulo,1,Regional,Región Sur,Zapotitlán de Vadillo,Zapotitlán de Vadillo,Calle Pedro de Gante,123,N/A,49770,http://prepaciudadguzman.sems.udg.mx,prepaciudadguzman.sems.udg.mx,,
811 Planteles -1086 - 2019 - SEMS - 14MMS0707W,1086,2019,SEMS,,14MMS0707W,Escuela Preparatoria Regional de Cocula,EPR de Cocula,Escuela,1,Regional,Región Lagunas,Cocula,Cocula,Calle Ángulo ,90,N/A,48500,http://prepacocula.sems.udg.mx,prepacocula.sems.udg.mx,,
811 Planteles -1087 - 2019 - SEMS - 14MMS0625M,1087,2019,SEMS,,14MMS0625M,Escuela Preparatoria Regional de Colotlán,EPR de Colotlán,Escuela,1,Regional,Región Norte,Colotlán,Colotlán,Calle Benemérita Universidad de Guadalajara,2,N/A,46200,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -1088 - 2019 - SEMS - 14MMS0738P,1088,2019,SEMS,14MMS0625M,14MMS0738P,Módulo Bolaños,Módulo Bolaños,Módulo,1,Regional,Región Norte,Bolaños,Bolaños,Calle La playita,13,N/A,46130,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -1089 - 2019 - SEMS - 14MMS0684B,1089,2019,SEMS,14MMS0625M,14MMS0684B,Módulo Huejúcar,Módulo Huejúcar,Módulo,1,Regional,Región Norte,Huejúcar,Huejúcar,Calle Jazmín ,16,N/A,46260,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -1090 - 2019 - SEMS - 14MMS0687Z,1090,2019,SEMS,14MMS0625M,14MMS0687Z,Módulo San Martín de Bolaños,Módulo San Martín de Bolaños,Módulo,1,Regional,Región Norte,San Martín de Bolaños,San Martín de Bolaños,Calle 5 de Mayo,10,N/A,46350,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -1091 - 2019 - SEMS - 14MMS0688Y,1091,2019,SEMS,14MMS0625M,14MMS0688Y,Módulo Villa Guerrero,Módulo Villa Guerrero,Módulo,1,Regional,Región Norte,Villa Guerrero,Villa Guerrero,Calle Pino Suárez,S/N,N/A,46100,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -1092 - 2019 - SEMS - 14MMS0652J,1092,2019,SEMS,,14MMS0652J,Escuela Preparatoria Regional de Degollado,EPR de Degollado,Escuela,1,Regional,Región Ciénega,Degollado,Degollado,Calle Roberto Quezada Oñate,S/N,N/A,47980,http://prepadegollado.sems.udg.mx,prepadegollado.sems.udg.mx,,
811 Planteles -1093 - 2019 - SEMS - 14MMS0718B,1093,2019,SEMS,,14MMS0718B,Módulo Arenal,EPR de El Arenal,Módulo,1,Regional,Región Valles,El Arenal,El Arenal,Calle Retinto,12,N/A,45350,http://prepaelarenal.sems.udg.mx,prepaelarenal.sems.udg.mx,,
811 Planteles -1094 - 2019 - SEMS - 14MMS0637R,1094,2019,SEMS,,14MMS0637R,Escuela Preparatoria Regional de El Grullo,EPR de El Grullo,Escuela,1,Regional,Región Sierra de Amula,El Grullo,El Grullo,Circunvalación Poniente,S/N,N/A,48740,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -1095 - 2019 - SEMS - 14MMS0760R,1095,2019,SEMS,14MMS0637R,14MMS0760R,Módulo El Chante,Módulo El Chante,Módulo,1,Regional,Región Sierra de Amula,Autlán de Navarro,Autlán de Navarro,Calle Jesús Martínez,80,N/A,48918,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -1096 - 2019 - SEMS - 14MMS0671Y,1096,2019,SEMS,14MMS0637R,14MMS0671Y,Módulo El Limón,Módulo El Limón,Módulo,1,Regional,Región Sierra de Amula,El Limón,El Limón,Calle Lázaro Cárdenas,50,N/A,48700,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -1097 - 2019 - SEMS - 14MMS0673W,1097,2019,SEMS,14MMS0637R,14MMS0673W,Módulo Tonaya,Módulo Tonaya,Módulo,1,Regional,Región Sierra de Amula,Tonaya,Tonaya,Calle Tenochtitlán ,40,N/A,48760,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -1098 - 2019 - SEMS - 14MMS0731W,1098,2019,SEMS,14MMS0637R,14MMS0731W,Módulo Tuxcacuesco,Módulo Tuxcacuesco,Módulo,1,Regional,Región Sierra de Amula,Tuxcacuesco,Tuxcacuesco,Prolongación Centenario ,S/N,N/A,48770,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -1099 - 2019 - SEMS - 14MMS0654H,1099,2019,SEMS,,14MMS0654H,Escuela Preparatoria Regional de El Salto,EPR de El Salto,Escuela,1,Metropolitano,Región Centro,El Salto,El Salto,Avenida Revolución ,80,N/A,45680,http://prepaelsalto.sems.udg.mx,prepaelsalto.sems.udg.mx,,
811 Planteles -1100 - 2019 - SEMS - 14MMS0642C,1100,2019,SEMS,,14MMS0642C,Escuela Preparatoria Regional de Etzatlán,EPR de Etzatlán,Escuela,1,Regional,Región Valles,Etzatlán,Etzatlán,Calle Sinaloa Poniente,175,N/A,46500,http://prepaetzatlan.sems.udg.mx,prepaetzatlan.sems.udg.mx,,
811 Planteles -1101 - 2019 - SEMS - 14MMS0726K,1101,2019,SEMS,14MMS0642C,14MMS0726K,Módulo Oconahua,Módulo Oconahua,Módulo,1,Regional,Región Valles,Etzatlán,Etzatlán,Calle Ramón García Preciado,20,N/A,46530,http://prepaetzatlan.sems.udg.mx,prepaetzatlan.sems.udg.mx,,
811 Planteles -1102 - 2019 - SEMS - 14MMS0661R,1102,2019,SEMS,14MMS0642C,14MMS0661R,Módulo San Marcos,Módulo San Marcos,Módulo,1,Regional,Región Valles,San Marcos,San Marcos,Calle Constitución ,70,N/A,46540,http://prepaetzatlan.sems.udg.mx,prepaetzatlan.sems.udg.mx,,
811 Planteles -1103 - 2019 - SEMS - 14MMS0685A,1103,2019,SEMS,,14MMS0685A,Escuela Preparatoria Regional de Huejuquilla el Alto,EPR de Huejuquilla el Alto,Escuela,1,Regional,Región Norte,Huejuquilla el Alto,Huejuquilla el Alto,Calle Allende,68,N/A,46000,http://prepahuejuquilla.sems.udg.mx,prepahuejuquilla.sems.udg.mx,,
