name,row,ciclo,nivel_estudiante,cve_plantel,entidad_universitaria,nombre_corto,cve_programa,nivel_educativo,programa_educativo,total,hombres,mujeres,personas_nb
124 Estudiantes en PEC por programa -243 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Biomédica,243,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071000020,Licenciatura,Ingeniería Biomédica,853,496,357,
124 Estudiantes en PEC por programa -244 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Civil,244,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5073200005,Licenciatura,Ingeniería Civil,1275,1045,230,
124 Estudiantes en PEC por programa -245 - 2023-2024 - CUCEI - Licenciatura - Ingeniería en Alimentos y Biotecnología,245,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5072100033,Licenciatura,Ingeniería en Alimentos y Biotecnología,601,199,402,
124 Estudiantes en PEC por programa -246 - 2023-2024 - CUCEI - Licenciatura - Ingeniería en Computación,246,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5061000002,Licenciatura,Ingeniería en Computación,2249,1937,312,
124 Estudiantes en PEC por programa -247 - 2023-2024 - CUCEI - Licenciatura - Ingeniería en Comunicaciones y Electrónica,247,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5062100009,Licenciatura,Ingeniería en Comunicaciones y Electrónica,1027,887,140,
124 Estudiantes en PEC por programa -248 - 2023-2024 - CUCEI - Licenciatura - Ingeniería en Topografía Geomántica,248,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5073200035,Licenciatura,Ingeniería en Topografía Geomántica,,,,
124 Estudiantes en PEC por programa -249 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Industrial,249,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071700019,Licenciatura,Ingeniería Industrial,2059,1459,600,
124 Estudiantes en PEC por programa -250 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Informática,250,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5062200055,Licenciatura,Ingeniería Informática,1867,1579,288,
124 Estudiantes en PEC por programa -251 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Mecánica Eléctrica,251,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071300009,Licenciatura,Ingeniería Mecánica Eléctrica,1741,1633,108,
124 Estudiantes en PEC por programa -252 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Química,252,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Ingeniería Química,1447,789,658,
124 Estudiantes en PEC por programa -253 - 2023-2024 - CUCEI - Licenciatura - Matemáticas,253,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5053100004,Licenciatura,Matemáticas,319,226,93,
124 Estudiantes en PEC por programa -254 - 2023-2024 - CUCEI - Licenciatura - Química,254,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Química,772,398,374,
124 Estudiantes en PEC por programa -255 - 2023-2024 - CUCEI - Licenciatura - Químico Farmacéutico Biólogo,255,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5095400006,Licenciatura,Químico Farmacéutico Biólogo,1790,642,1148,
124 Estudiantes en PEC por programa -256 - 2023-2024 - CUCEI - Licenciatura - Ciencias de Materiales,256,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5052200017,Licenciatura,Ciencias de Materiales,197,112,85,
124 Estudiantes en PEC por programa -257 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Fotónica,257,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071200034,Licenciatura,Ingeniería Fotónica,193,147,46,
124 Estudiantes en PEC por programa -258 - 2023-2024 - CUCEI - Licenciatura - Ingeniería Robótica,258,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5071300082,Licenciatura,Ingeniería Robótica,530,450,80,
124 Estudiantes en PEC por programa -259 - 2018-2019 - CUCEI - Maestría - Ciencia de Materiales,259,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7052200003,Maestría,Ciencia de Materiales,16,13,3,
124 Estudiantes en PEC por programa -260 - 2018-2019 - CUCEI - Maestría - Ciencia de Productos Forestales,260,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7071600020,Maestría,Ciencia de Productos Forestales,14,5,9,
124 Estudiantes en PEC por programa -261 - 2018-2019 - CUCEI - Maestría - Ciencias en Bioingeniería y Computo Inteligente,261,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7062000007,Maestría,Ciencias en Bioingeniería y Computo Inteligente,,,,
124 Estudiantes en PEC por programa -262 - 2018-2019 - CUCEI - Maestría - Ciencias en Física,262,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7052100009,Maestría,Ciencias en Física,14,11,3,
124 Estudiantes en PEC por programa -263 - 2018-2019 - CUCEI - Maestría - Ciencias en Hidrometeorología,263,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7052300025,Maestría,Ciencias en Hidrometeorología,17,13,4,
124 Estudiantes en PEC por programa -264 - 2018-2019 - CUCEI - Maestría - Ciencias en Ingeniería Eléctrica,264,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7071200009,Maestría,Ciencias en Ingeniería Eléctrica,9,9,0,
124 Estudiantes en PEC por programa -265 - 2018-2019 - CUCEI - Maestría - Ciencias en Ingeniería Electrónica y Computación,265,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7071300026,Maestría,Ciencias en Ingeniería Electrónica y Computación,31,26,5,
124 Estudiantes en PEC por programa -266 - 2018-2019 - CUCEI - Maestría - Ciencias en Ingeniería Química,266,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7052200018,Maestría,Ciencias en Ingeniería Química,14,9,5,
124 Estudiantes en PEC por programa -267 - 2018-2019 - CUCEI - Maestría - Ciencias en Inocuidad Alimentaria,267,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7101500016,Maestría,Ciencias en Inocuidad Alimentaria,,,,
124 Estudiantes en PEC por programa -268 - 2018-2019 - CUCEI - Maestría - Ciencias en Matemáticas,268,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7053100007,Maestría,Ciencias en Matemáticas,,,,
124 Estudiantes en PEC por programa -269 - 2018-2019 - CUCEI - Maestría - Ciencias en Procesos Biotecnológicos,269,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7071400012,Maestría,Ciencias en Procesos Biotecnológicos,26,17,9,
124 Estudiantes en PEC por programa -270 - 2018-2019 - CUCEI - Maestría - Ciencias en Química,270,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7052200006,Maestría,Ciencias en Química,26,15,11,
124 Estudiantes en PEC por programa -271 - 2018-2019 - CUCEI - Maestría - Computo Aplicado,271,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7062200074,Maestría,Computo Aplicado,,,,
124 Estudiantes en PEC por programa -272 - 2018-2019 - CUCEI - Maestría - Enseñanza de las Matemáticas,272,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,7012604029,Maestría,Enseñanza de las Matemáticas,25,17,8,
124 Estudiantes en PEC por programa -273 - 2019-2020 - CUCEI - Maestría - Ciencia de Materiales,273,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7052200003,Maestría,Ciencia de Materiales,22,14,8,
124 Estudiantes en PEC por programa -274 - 2019-2020 - CUCEI - Maestría - Ciencia de Productos Forestales,274,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7071600020,Maestría,Ciencia de Productos Forestales,15,8,7,
124 Estudiantes en PEC por programa -275 - 2019-2020 - CUCEI - Maestría - Ciencias en Bioingeniería y Computo Inteligente,275,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7062000007,Maestría,Ciencias en Bioingeniería y Computo Inteligente,8,6,2,
124 Estudiantes en PEC por programa -276 - 2019-2020 - CUCEI - Maestría - Ciencias en Física,276,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7052100009,Maestría,Ciencias en Física,16,11,5,
124 Estudiantes en PEC por programa -277 - 2019-2020 - CUCEI - Maestría - Ciencias en Hidrometeorología,277,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7052300025,Maestría,Ciencias en Hidrometeorología,11,10,1,
124 Estudiantes en PEC por programa -278 - 2019-2020 - CUCEI - Maestría - Ciencias en Ingeniería Eléctrica,278,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7071200009,Maestría,Ciencias en Ingeniería Eléctrica,11,10,1,
124 Estudiantes en PEC por programa -279 - 2019-2020 - CUCEI - Maestría - Ciencias en Ingeniería Electrónica y Computación,279,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7071300026,Maestría,Ciencias en Ingeniería Electrónica y Computación,17,16,1,
124 Estudiantes en PEC por programa -280 - 2019-2020 - CUCEI - Maestría - Ciencias en Ingeniería Química,280,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7052200018,Maestría,Ciencias en Ingeniería Química,16,14,2,
124 Estudiantes en PEC por programa -281 - 2019-2020 - CUCEI - Maestría - Ciencias en Inocuidad Alimentaria,281,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7101500016,Maestría,Ciencias en Inocuidad Alimentaria,,,,
124 Estudiantes en PEC por programa -282 - 2019-2020 - CUCEI - Maestría - Ciencias en Matemáticas,282,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7053100007,Maestría,Ciencias en Matemáticas,8,7,1,
124 Estudiantes en PEC por programa -283 - 2019-2020 - CUCEI - Maestría - Ciencias en Procesos Biotecnológicos,283,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7071400012,Maestría,Ciencias en Procesos Biotecnológicos,17,8,9,
124 Estudiantes en PEC por programa -284 - 2019-2020 - CUCEI - Maestría - Ciencias en Química,284,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7052200006,Maestría,Ciencias en Química,24,16,8,
124 Estudiantes en PEC por programa -285 - 2019-2020 - CUCEI - Maestría - Computo Aplicado,285,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7062200074,Maestría,Computo Aplicado,17,17,0,
124 Estudiantes en PEC por programa -286 - 2019-2020 - CUCEI - Maestría - Enseñanza de las Matemáticas,286,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,7012604029,Maestría,Enseñanza de las Matemáticas,20,12,8,
124 Estudiantes en PEC por programa -287 - 2020-2021 - CUCEI - Maestría - Ciencia de Materiales,287,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7052200003,Maestría,Ciencia de Materiales,14,8,6,
124 Estudiantes en PEC por programa -288 - 2020-2021 - CUCEI - Maestría - Ciencia de Productos Forestales,288,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7071600020,Maestría,Ciencia de Productos Forestales,9,5,4,
124 Estudiantes en PEC por programa -289 - 2020-2021 - CUCEI - Maestría - Ciencias en Bioingeniería y Computo Inteligente,289,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7062000007,Maestría,Ciencias en Bioingeniería y Computo Inteligente,17,12,5,
124 Estudiantes en PEC por programa -290 - 2020-2021 - CUCEI - Maestría - Ciencias en Física,290,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7052100009,Maestría,Ciencias en Física,15,11,4,
124 Estudiantes en PEC por programa -291 - 2020-2021 - CUCEI - Maestría - Ciencias en Hidrometeorología,291,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7052300025,Maestría,Ciencias en Hidrometeorología,13,11,2,
124 Estudiantes en PEC por programa -292 - 2020-2021 - CUCEI - Maestría - Ciencias en Ingeniería Eléctrica,292,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7071200009,Maestría,Ciencias en Ingeniería Eléctrica,15,14,1,
124 Estudiantes en PEC por programa -293 - 2020-2021 - CUCEI - Maestría - Ciencias en Ingeniería Electrónica y Computación,293,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7071300026,Maestría,Ciencias en Ingeniería Electrónica y Computación,30,29,1,
124 Estudiantes en PEC por programa -294 - 2020-2021 - CUCEI - Maestría - Ciencias en Ingeniería Química,294,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7052200018,Maestría,Ciencias en Ingeniería Química,17,15,2,
124 Estudiantes en PEC por programa -295 - 2020-2021 - CUCEI - Maestría - Ciencias en Inocuidad Alimentaria,295,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7101500016,Maestría,Ciencias en Inocuidad Alimentaria,5,1,4,
124 Estudiantes en PEC por programa -296 - 2020-2021 - CUCEI - Maestría - Ciencias en Matemáticas,296,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7053100007,Maestría,Ciencias en Matemáticas,14,11,3,
124 Estudiantes en PEC por programa -297 - 2020-2021 - CUCEI - Maestría - Ciencias en Procesos Biotecnológicos,297,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7071400012,Maestría,Ciencias en Procesos Biotecnológicos,13,5,8,
124 Estudiantes en PEC por programa -298 - 2020-2021 - CUCEI - Maestría - Ciencias en Química,298,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7052200006,Maestría,Ciencias en Química,26,18,8,
124 Estudiantes en PEC por programa -299 - 2020-2021 - CUCEI - Maestría - Computo Aplicado,299,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7062200074,Maestría,Computo Aplicado,27,23,4,
124 Estudiantes en PEC por programa -300 - 2020-2021 - CUCEI - Maestría - Enseñanza de las Matemáticas,300,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,7012604029,Maestría,Enseñanza de las Matemáticas,13,5,8,
124 Estudiantes en PEC por programa -301 - 2021-2022 - CUCEI - Maestría - Ciencia de Materiales,301,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7052200003,Maestría,Ciencia de Materiales,15,9,6,
124 Estudiantes en PEC por programa -302 - 2021-2022 - CUCEI - Maestría - Ciencia de Productos Forestales,302,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7071600020,Maestría,Ciencia de Productos Forestales,9,4,5,
124 Estudiantes en PEC por programa -303 - 2021-2022 - CUCEI - Maestría - Ciencias en Bioingeniería y Computo Inteligente,303,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7062000007,Maestría,Ciencias en Bioingeniería y Computo Inteligente,15,8,7,
124 Estudiantes en PEC por programa -304 - 2021-2022 - CUCEI - Maestría - Ciencias en Física,304,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7052100009,Maestría,Ciencias en Física,17,12,5,
124 Estudiantes en PEC por programa -305 - 2021-2022 - CUCEI - Maestría - Ciencias en Hidrometeorología,305,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7052300025,Maestría,Ciencias en Hidrometeorología,12,8,4,
124 Estudiantes en PEC por programa -306 - 2021-2022 - CUCEI - Maestría - Ciencias en Ingeniería Eléctrica,306,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7071200009,Maestría,Ciencias en Ingeniería Eléctrica,13,13,0,
124 Estudiantes en PEC por programa -307 - 2021-2022 - CUCEI - Maestría - Ciencias en Ingeniería Electrónica y Computación,307,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7071300026,Maestría,Ciencias en Ingeniería Electrónica y Computación,21,19,2,
124 Estudiantes en PEC por programa -308 - 2021-2022 - CUCEI - Maestría - Ciencias en Ingeniería Química,308,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7052200018,Maestría,Ciencias en Ingeniería Química,15,9,6,
124 Estudiantes en PEC por programa -309 - 2021-2022 - CUCEI - Maestría - Ciencias en Inocuidad Alimentaria,309,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7101500016,Maestría,Ciencias en Inocuidad Alimentaria,16,1,15,
124 Estudiantes en PEC por programa -310 - 2021-2022 - CUCEI - Maestría - Ciencias en Matemáticas,310,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7053100007,Maestría,Ciencias en Matemáticas,15,11,4,
124 Estudiantes en PEC por programa -311 - 2021-2022 - CUCEI - Maestría - Ciencias en Procesos Biotecnológicos,311,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7071400012,Maestría,Ciencias en Procesos Biotecnológicos,9,4,5,
124 Estudiantes en PEC por programa -312 - 2021-2022 - CUCEI - Maestría - Ciencias en Química,312,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7052200006,Maestría,Ciencias en Química,22,16,6,
124 Estudiantes en PEC por programa -313 - 2021-2022 - CUCEI - Maestría - Computo Aplicado,313,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7062200074,Maestría,Computo Aplicado,29,20,9,
124 Estudiantes en PEC por programa -314 - 2021-2022 - CUCEI - Maestría - Enseñanza de las Matemáticas,314,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,7012604029,Maestría,Enseñanza de las Matemáticas,10,5,5,
124 Estudiantes en PEC por programa -315 - 2022-2023 - CUCEI - Maestría - Ciencia de Materiales,315,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7052200003,Maestría,Ciencia de Materiales,25,15,10,
124 Estudiantes en PEC por programa -316 - 2022-2023 - CUCEI - Maestría - Ciencia de Productos Forestales,316,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7071600020,Maestría,Ciencia de Productos Forestales,8,5,3,
124 Estudiantes en PEC por programa -317 - 2022-2023 - CUCEI - Maestría - Ciencias en Bioingeniería y Computo Inteligente,317,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7062000007,Maestría,Ciencias en Bioingeniería y Computo Inteligente,28,14,14,
124 Estudiantes en PEC por programa -318 - 2022-2023 - CUCEI - Maestría - Ciencias en Física,318,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7052100009,Maestría,Ciencias en Física,11,8,3,
124 Estudiantes en PEC por programa -319 - 2022-2023 - CUCEI - Maestría - Ciencias en Hidrometeorología,319,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7052300025,Maestría,Ciencias en Hidrometeorología,18,13,5,
124 Estudiantes en PEC por programa -320 - 2022-2023 - CUCEI - Maestría - Ciencias en Ingeniería Eléctrica,320,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7071200009,Maestría,Ciencias en Ingeniería Eléctrica,10,9,1,
124 Estudiantes en PEC por programa -321 - 2022-2023 - CUCEI - Maestría - Ciencias en Ingeniería Electrónica y Computación,321,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7071300026,Maestría,Ciencias en Ingeniería Electrónica y Computación,25,23,2,
124 Estudiantes en PEC por programa -322 - 2022-2023 - CUCEI - Maestría - Ciencias en Ingeniería Química,322,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7052200018,Maestría,Ciencias en Ingeniería Química,12,7,5,
124 Estudiantes en PEC por programa -323 - 2022-2023 - CUCEI - Maestría - Ciencias en Inocuidad Alimentaria,323,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7101500016,Maestría,Ciencias en Inocuidad Alimentaria,24,7,17,
124 Estudiantes en PEC por programa -324 - 2022-2023 - CUCEI - Maestría - Ciencias en Matemáticas,324,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7053100007,Maestría,Ciencias en Matemáticas,11,7,4,
124 Estudiantes en PEC por programa -325 - 2022-2023 - CUCEI - Maestría - Ciencias en Procesos Biotecnológicos,325,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7071400012,Maestría,Ciencias en Procesos Biotecnológicos,10,2,8,
124 Estudiantes en PEC por programa -326 - 2022-2023 - CUCEI - Maestría - Ciencias en Química,326,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7052200006,Maestría,Ciencias en Química,19,10,9,
124 Estudiantes en PEC por programa -327 - 2022-2023 - CUCEI - Maestría - Computo Aplicado,327,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7062200074,Maestría,Computo Aplicado,26,16,10,
124 Estudiantes en PEC por programa -328 - 2022-2023 - CUCEI - Maestría - Enseñanza de las Matemáticas,328,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,7012604029,Maestría,Enseñanza de las Matemáticas,13,8,5,
124 Estudiantes en PEC por programa -329 - 2023-2024 - CUCEI - Maestría - Ciencia de Materiales,329,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7052200003,Maestría,Ciencia de Materiales,35,25,10,
124 Estudiantes en PEC por programa -330 - 2023-2024 - CUCEI - Maestría - Ciencia de Productos Forestales,330,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7071600020,Maestría,Ciencia de Productos Forestales,13,7,6,
124 Estudiantes en PEC por programa -331 - 2023-2024 - CUCEI - Maestría - Ciencias en Bioingeniería y Computo Inteligente,331,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7062000007,Maestría,Ciencias en Bioingeniería y Computo Inteligente,62,37,25,
124 Estudiantes en PEC por programa -332 - 2023-2024 - CUCEI - Maestría - Ciencias en Física,332,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7052100009,Maestría,Ciencias en Física,10,10,0,
124 Estudiantes en PEC por programa -333 - 2023-2024 - CUCEI - Maestría - Ciencias en Hidrometeorología,333,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7052300025,Maestría,Ciencias en Hidrometeorología,19,15,4,
124 Estudiantes en PEC por programa -334 - 2023-2024 - CUCEI - Maestría - Ciencias en Ingeniería Eléctrica,334,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7071200009,Maestría,Ciencias en Ingeniería Eléctrica,11,10,1,
124 Estudiantes en PEC por programa -335 - 2023-2024 - CUCEI - Maestría - Ciencias en Ingeniería Electrónica y Computación,335,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7071300026,Maestría,Ciencias en Ingeniería Electrónica y Computación,8,7,1,
124 Estudiantes en PEC por programa -336 - 2023-2024 - CUCEI - Maestría - Ciencias en Ingeniería Química,336,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7052200018,Maestría,Ciencias en Ingeniería Química,11,8,3,
124 Estudiantes en PEC por programa -337 - 2023-2024 - CUCEI - Maestría - Ciencias en Inocuidad Alimentaria,337,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7101500016,Maestría,Ciencias en Inocuidad Alimentaria,16,7,9,
124 Estudiantes en PEC por programa -338 - 2023-2024 - CUCEI - Maestría - Ciencias en Matemáticas,338,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7053100007,Maestría,Ciencias en Matemáticas,10,8,2,
124 Estudiantes en PEC por programa -339 - 2023-2024 - CUCEI - Maestría - Ciencias en Procesos Biotecnológicos,339,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7071400012,Maestría,Ciencias en Procesos Biotecnológicos,12,3,9,
124 Estudiantes en PEC por programa -340 - 2023-2024 - CUCEI - Maestría - Ciencias en Química,340,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7052200006,Maestría,Ciencias en Química,28,17,11,
124 Estudiantes en PEC por programa -341 - 2023-2024 - CUCEI - Maestría - Computo Aplicado,341,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7062200074,Maestría,Computo Aplicado,37,23,14,
124 Estudiantes en PEC por programa -342 - 2023-2024 - CUCEI - Maestría - Enseñanza de las Matemáticas,342,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,7012604029,Maestría,Enseñanza de las Matemáticas,16,8,8,
124 Estudiantes en PEC por programa -343 - 2018-2019 - CUCEI - Doctorado - Ciencia de Materiales,343,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8052200001,Doctorado,Ciencia de Materiales,9,6,3,
124 Estudiantes en PEC por programa -344 - 2018-2019 - CUCEI - Doctorado - Ciencias de la Electrónica y la Computación,344,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8071300016,Doctorado,Ciencias de la Electrónica y la Computación,29,24,5,
124 Estudiantes en PEC por programa -345 - 2018-2019 - CUCEI - Doctorado - Ciencias en Física,345,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8052100009,Doctorado,Ciencias en Física,10,10,0,
124 Estudiantes en PEC por programa -346 - 2018-2019 - CUCEI - Doctorado - Ciencias en Ingeniería Química,346,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8052200018,Doctorado,Ciencias en Ingeniería Química,26,20,6,
124 Estudiantes en PEC por programa -347 - 2018-2019 - CUCEI - Doctorado - Ciencias en Microbiología y la Biotecnología Molecular,347,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8052000007,Doctorado,Ciencias en Microbiología y la Biotecnología Molecular,,,,
124 Estudiantes en PEC por programa -348 - 2018-2019 - CUCEI - Doctorado - Ciencias en Procesos Biotecnológicos,348,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8071400003,Doctorado,Ciencias en Procesos Biotecnológicos,4,0,4,
124 Estudiantes en PEC por programa -349 - 2018-2019 - CUCEI - Doctorado - Ciencias en Química,349,2018-2019,Posgrado,14USU0110G,CUCEI,CUCEI,8052200009,Doctorado,Ciencias en Química,18,9,9,
124 Estudiantes en PEC por programa -350 - 2019-2020 - CUCEI - Doctorado - Ciencia de Materiales,350,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8052200001,Doctorado,Ciencia de Materiales,12,10,2,
124 Estudiantes en PEC por programa -351 - 2019-2020 - CUCEI - Doctorado - Ciencias de la Electrónica y la Computación,351,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8071300016,Doctorado,Ciencias de la Electrónica y la Computación,30,25,5,
124 Estudiantes en PEC por programa -352 - 2019-2020 - CUCEI - Doctorado - Ciencias en Física,352,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8052100009,Doctorado,Ciencias en Física,10,10,0,
124 Estudiantes en PEC por programa -353 - 2019-2020 - CUCEI - Doctorado - Ciencias en Ingeniería Química,353,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8052200018,Doctorado,Ciencias en Ingeniería Química,26,19,7,
124 Estudiantes en PEC por programa -354 - 2019-2020 - CUCEI - Doctorado - Ciencias en Microbiología y la Biotecnología Molecular,354,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8052000007,Doctorado,Ciencias en Microbiología y la Biotecnología Molecular,,,,
124 Estudiantes en PEC por programa -355 - 2019-2020 - CUCEI - Doctorado - Ciencias en Procesos Biotecnológicos,355,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8071400003,Doctorado,Ciencias en Procesos Biotecnológicos,17,8,9,
124 Estudiantes en PEC por programa -356 - 2019-2020 - CUCEI - Doctorado - Ciencias en Química,356,2019-2020,Posgrado,14USU0110G,CUCEI,CUCEI,8052200009,Doctorado,Ciencias en Química,18,7,11,
124 Estudiantes en PEC por programa -357 - 2020-2021 - CUCEI - Doctorado - Ciencia de Materiales,357,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8052200001,Doctorado,Ciencia de Materiales,14,11,3,
124 Estudiantes en PEC por programa -358 - 2020-2021 - CUCEI - Doctorado - Ciencias de la Electrónica y la Computación,358,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8071300016,Doctorado,Ciencias de la Electrónica y la Computación,34,25,9,
124 Estudiantes en PEC por programa -359 - 2020-2021 - CUCEI - Doctorado - Ciencias en Física,359,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8052100009,Doctorado,Ciencias en Física,14,12,2,
