name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
707 2020-2021 14USU0230T 6091305002,707,2020-2021,14USU0230T,6091305002,Escolarizada,26,9,,35,,,,0,,,,0,31,10,,41,,,,0,,,,0
708 2020-2021 14USU0230T 6091345008,708,2020-2021,14USU0230T,6091345008,Escolarizada,1,2,,3,,,,0,,,,0,4,3,,7,,,,0,,,,1
709 2020-2021 14USU0230T 6093201002,709,2020-2021,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
710 2020-2021 14USU0230T 6091336001,710,2020-2021,14USU0230T,6091336001,Escolarizada,2,3,,5,,,,0,,,,0,1,2,,3,,,,0,,,,0
711 2020-2021 14USU0230T 6091345011,711,2020-2021,14USU0230T,6091345011,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
712 2020-2021 14USU0230T 6091308001,712,2020-2021,14USU0230T,6091308001,Escolarizada,3,3,,6,,,,0,,,,0,5,2,,7,,,,0,,,,0
713 2020-2021 14USU0230T 6091309002,713,2020-2021,14USU0230T,6091309002,Escolarizada,14,3,,17,,,,1,,,,0,13,3,,16,,,,0,,,,0
714 2020-2021 14USU0230T 6091312001,714,2020-2021,14USU0230T,6091312001,Escolarizada,6,5,,11,,,,1,,,,0,3,2,,5,,,,0,,,,0
715 2020-2021 14USU0230T 6091310001,715,2020-2021,14USU0230T,6091310001,Escolarizada,10,15,,25,,,,0,,,,0,3,15,,18,,,,0,,,,0
716 2020-2021 14USU0230T 6091310002,716,2020-2021,14USU0230T,6091310002,Escolarizada,0,4,,4,,,,0,,,,0,1,2,,3,,,,0,,,,0
717 2020-2021 14USU0230T 6091311001,717,2020-2021,14USU0230T,6091311001,Escolarizada,7,6,,13,,,,1,,,,0,3,8,,11,,,,0,,,,0
718 2020-2021 14USU0230T 6093202001,718,2020-2021,14USU0230T,6093202001,Escolarizada,8,7,,15,,,,0,,,,0,0,4,,4,,,,0,,,,0
719 2020-2021 14USU0230T 6092202002,719,2020-2021,14USU0230T,6092202002,Escolarizada,0,12,,12,,,,0,,,,0,0,0,,0,,,,0,,,,0
720 2020-2021 14USU0230T 6092203006,720,2020-2021,14USU0230T,6092203006,Escolarizada,1,6,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
721 2020-2021 14USU0230T 6092206010,721,2020-2021,14USU0230T,6092206010,Escolarizada,0,5,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
722 2020-2021 14USU0230T 6092206002,722,2020-2021,14USU0230T,6092206002,Escolarizada,1,8,,9,,,,0,,,,0,0,0,,0,,,,0,,,,0
723 2020-2021 14USU0230T 6092207003,723,2020-2021,14USU0230T,6092207003,Escolarizada,3,7,,10,,,,0,,,,0,0,0,,0,,,,0,,,,0
724 2020-2021 14USU0230T 6095600002,724,2020-2021,14USU0230T,6095600002,Escolarizada,4,5,,9,,,,0,,,,0,6,3,,9,,,,0,,,,0
725 2020-2021 14USU0230T 6091313004,725,2020-2021,14USU0230T,6091313004,Escolarizada,4,3,,7,,,,1,,,,0,6,6,,12,,,,0,,,,0
726 2020-2021 14USU0230T 6091313008,726,2020-2021,14USU0230T,6091313008,Escolarizada,0,5,,5,,,,0,,,,0,0,3,,3,,,,0,,,,0
727 2020-2021 14USU0230T 6091314001,727,2020-2021,14USU0230T,6091314001,Escolarizada,4,1,,5,,,,0,,,,0,0,2,,2,,,,0,,,,0
728 2020-2021 14USU0230T 6091315001,728,2020-2021,14USU0230T,6091315001,Escolarizada,8,10,,18,,,,1,,,,0,9,4,,13,,,,0,,,,0
729 2020-2021 14USU0230T 6091316007,729,2020-2021,14USU0230T,6091316007,Escolarizada,6,5,,11,,,,0,,,,0,6,6,,12,,,,0,,,,0
730 2020-2021 14USU0230T 6091316002,730,2020-2021,14USU0230T,6091316002,Escolarizada,20,36,,56,,,,0,,,,0,27,46,,73,,,,0,,,,0
731 2020-2021 14USU0230T 6091317001,731,2020-2021,14USU0230T,6091317001,Escolarizada,2,2,,4,,,,0,,,,0,1,5,,6,,,,0,,,,0
732 2020-2021 14USU0230T 6091304018,732,2020-2021,14USU0230T,6091304018,Escolarizada,2,0,,2,,,,0,,,,0,1,0,,1,,,,0,,,,0
733 2020-2021 14USU0230T 6091342012,733,2020-2021,14USU0230T,6091342012,Escolarizada,14,12,,26,,,,0,,,,0,19,11,,30,,,,0,,,,0
734 2020-2021 14USU0230T 6091318002,734,2020-2021,14USU0230T,6091318002,Escolarizada,0,0,,0,,,,0,,,,0,0,5,,5,,,,0,,,,0
735 2020-2021 14USU0230T 6091322003,735,2020-2021,14USU0230T,6091322003,Escolarizada,6,6,,12,,,,0,,,,0,7,9,,16,,,,0,,,,0
736 2020-2021 14USU0230T 6091323001,736,2020-2021,14USU0230T,6091323001,Escolarizada,16,10,,26,,,,2,,,,0,23,15,,38,,,,0,,,,0
737 2020-2021 14USU0230T 6091321003,737,2020-2021,14USU0230T,6091321003,Escolarizada,3,4,,7,,,,0,,,,0,4,4,,8,,,,0,,,,0
738 2020-2021 14USU0230T 6091325001,738,2020-2021,14USU0230T,6091325001,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
739 2020-2021 14USU0230T 6091325002,739,2020-2021,14USU0230T,6091325002,Escolarizada,2,1,,3,,,,0,,,,0,2,4,,6,,,,0,,,,0
740 2020-2021 14USU0230T 6091326001,740,2020-2021,14USU0230T,6091326001,Escolarizada,51,81,,132,,,,0,,,,0,58,102,,160,,,,0,,,,1
741 2020-2021 14USU0230T 6091327002,741,2020-2021,14USU0230T,6091327002,Escolarizada,32,21,,53,,,,1,,,,0,44,10,,54,,,,0,,,,0
742 2020-2021 14USU0230T 6091316004,742,2020-2021,14USU0230T,6091316004,Escolarizada,3,5,,8,,,,1,,,,0,3,6,,9,,,,0,,,,0
743 2020-2021 14USU0230T 6091301008,743,2020-2021,14USU0230T,6091301008,Escolarizada,2,4,,6,,,,0,,,,0,1,2,,3,,,,0,,,,0
744 2020-2021 14USU0230T 6091331003,744,2020-2021,14USU0230T,6091331003,Escolarizada,11,12,,23,,,,0,,,,0,15,7,,22,,,,0,,,,0
745 2020-2021 14USU0230T 6091340004,745,2020-2021,14USU0230T,6091340004,Escolarizada,5,9,,14,,,,0,,,,0,6,13,,19,,,,0,,,,0
746 2020-2021 14USU0230T 6091332001,746,2020-2021,14USU0230T,6091332001,Escolarizada,5,6,,11,,,,0,,,,0,4,3,,7,,,,0,,,,0
747 2020-2021 14USU0230T 6091307001,747,2020-2021,14USU0230T,6091307001,Escolarizada,8,1,,9,,,,0,,,,0,13,2,,15,,,,0,,,,0
748 2020-2021 14USU0230T 6091334001,748,2020-2021,14USU0230T,6091334001,Escolarizada,5,1,,6,,,,0,,,,0,2,0,,2,,,,0,,,,0
749 2020-2021 14USU0230T 6093203005,749,2020-2021,14USU0230T,6093203005,Escolarizada,0,0,,0,,,,0,,,,0,1,4,,5,,,,0,,,,0
750 2020-2021 14USU0230T 6091335001,750,2020-2021,14USU0230T,6091335001,Escolarizada,8,7,,15,,,,0,,,,0,9,10,,19,,,,0,,,,0
751 2020-2021 14USU0230T 6091336005,751,2020-2021,14USU0230T,6091336005,Escolarizada,4,6,,10,,,,0,,,,0,7,8,,15,,,,0,,,,0
752 2020-2021 14USU0230T 6091336007,752,2020-2021,14USU0230T,6091336007,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
753 2020-2021 14USU0230T 6091336009,753,2020-2021,14USU0230T,6091336009,Escolarizada,0,0,,0,,,,0,,,,0,1,5,,6,,,,0,,,,0
754 2020-2021 14USU0230T 6093204001,754,2020-2021,14USU0230T,6093204001,Escolarizada,0,0,,0,,,,0,,,,0,1,8,,9,,,,0,,,,0
755 2020-2021 14USU0230T 6091337002,755,2020-2021,14USU0230T,6091337002,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
756 2020-2021 14USU0230T 6091338002,756,2020-2021,14USU0230T,6091338002,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
757 2020-2021 14USU0230T 6091338003,757,2020-2021,14USU0230T,6091338003,Escolarizada,5,5,,10,,,,0,,,,0,4,13,,17,,,,0,,,,0
758 2020-2021 14USU0230T 6091339001,758,2020-2021,14USU0230T,6091339001,Escolarizada,0,2,,2,,,,0,,,,0,0,1,,1,,,,0,,,,0
759 2020-2021 14USU0230T 6091340001,759,2020-2021,14USU0230T,6091340001,Escolarizada,22,45,,67,,,,0,,,,0,18,46,,64,,,,0,,,,0
760 2020-2021 14USU0230T 6093205004,760,2020-2021,14USU0230T,6093205004,Escolarizada,0,0,,0,,,,0,,,,0,6,0,,6,,,,0,,,,0
761 2020-2021 14USU0230T 6093206003,761,2020-2021,14USU0230T,6093206003,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
762 2020-2021 14USU0230T 6093201005,762,2020-2021,14USU0230T,6093201005,Escolarizada,0,2,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
763 2020-2021 14USU0230T 6091341001,763,2020-2021,14USU0230T,6091341001,Escolarizada,5,1,,6,,,,0,,,,0,4,9,,13,,,,0,,,,0
764 2020-2021 14USU0230T 6091336013,764,2020-2021,14USU0230T,6091336013,Escolarizada,7,5,,12,,,,0,,,,0,4,0,,4,,,,0,,,,0
765 2020-2021 14USU0230T 6091342013,765,2020-2021,14USU0230T,6091342013,Escolarizada,0,0,,0,,,,0,,,,0,3,1,,4,,,,0,,,,0
766 2020-2021 14USU0230T 6091335003,766,2020-2021,14USU0230T,6091335003,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
767 2020-2021 14USU0230T 6091343001,767,2020-2021,14USU0230T,6091343001,Escolarizada,5,2,,7,,,,0,,,,0,4,8,,12,,,,0,,,,0
768 2020-2021 14USU0230T 6091337005,768,2020-2021,14USU0230T,6091337005,Escolarizada,22,1,,23,,,,1,,,,0,19,3,,22,,,,0,,,,0
769 2020-2021 14USU0230T 6091344001,769,2020-2021,14USU0230T,6091344001,Escolarizada,24,0,,24,,,,0,,,,0,18,0,,18,,,,0,,,,0
770 2020-2021 14USU0230T 6091344002,770,2020-2021,14USU0230T,6091344002,Escolarizada,4,3,,7,,,,0,,,,0,2,7,,9,,,,0,,,,0
771 2020-2021 14USU0230T 7101000006,771,2020-2021,14USU0230T,7101000006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
772 2020-2021 14USU0230T 7095200012,772,2020-2021,14USU0230T,7095200012,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
773 2020-2021 14USU0230T 7012601010,773,2020-2021,14USU0230T,7012601010,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
774 2020-2021 14USU0230T 7091345002,774,2020-2021,14USU0230T,7091345002,Escolarizada,0,0,,0,,,,0,,,,0,2,9,,11,,,,0,,,,0
775 2020-2021 14USU0230T 7091325001,775,2020-2021,14USU0230T,7091325001,Escolarizada,5,8,,13,,,,0,,,,0,3,4,,7,,,,0,,,,0
776 2020-2021 14USU0230T 7095600015,776,2020-2021,14USU0230T,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
777 2020-2021 14USU0230T 7051200022,777,2020-2021,14USU0230T,7051200022,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
778 2020-2021 14USU0230T 7033200002,778,2020-2021,14USU0230T,7033200002,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
779 2020-2021 14USU0230T 7091345005,779,2020-2021,14USU0230T,7091345005,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
780 2020-2021 14USU0230T 7095600046,780,2020-2021,14USU0230T,7095600046,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
781 2020-2021 14USU0230T 7012601008,781,2020-2021,14USU0230T,7012601008,Escolarizada,6,5,,11,,,,0,,,,0,0,0,,0,,,,0,,,,0
782 2020-2021 14USU0230T 7092208001,782,2020-2021,14USU0230T,7092208001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
783 2020-2021 14USU0230T 7051200018,783,2020-2021,14USU0230T,7051200018,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
784 2020-2021 14USU0230T 7042500062,784,2020-2021,14USU0230T,7042500062,Escolarizada,0,0,,0,,,,0,,,,0,6,1,,7,,,,0,,,,0
785 2020-2021 14USU0230T 7031500022,785,2020-2021,14USU0230T,7031500022,Escolarizada,4,8,,12,,,,0,,,,0,1,7,,8,,,,0,,,,0
786 2020-2021 14USU0230T 7042500034,786,2020-2021,14USU0230T,7042500034,Escolarizada,0,0,,0,,,,0,,,,0,2,5,,7,,,,0,,,,0
787 2020-2021 14USU0230T 7095000001,787,2020-2021,14USU0230T,7095000001,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
788 2020-2021 14USU0230T 7095000011,788,2020-2021,14USU0230T,7095000011,Escolarizada,6,2,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0
789 2020-2021 14USU0230T 7031100188,789,2020-2021,14USU0230T,7031100188,Escolarizada,7,13,,20,,,,0,,,,0,2,5,,7,,,,1,,,,0
790 2020-2021 14USU0230T 7091316004,790,2020-2021,14USU0230T,7091316004,Escolarizada,1,11,,12,,,,0,,,,0,0,9,,9,,,,0,,,,0
791 2020-2021 14USU0230T 7093207003,791,2020-2021,14USU0230T,7093207003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
792 2020-2021 14USU0230T 7031100030,792,2020-2021,14USU0230T,7031100030,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
793 2020-2021 14USU0230T 7031100043,793,2020-2021,14USU0230T,7031100043,Escolarizada,3,10,,13,,,,0,,,,0,1,4,,5,,,,0,,,,0
794 2020-2021 14USU0230T 7031100001,794,2020-2021,14USU0230T,7031100001,Escolarizada,5,18,,23,,,,0,,,,0,1,2,,3,,,,0,,,,0
795 2020-2021 14USU0230T 7031100057,795,2020-2021,14USU0230T,7031100057,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
796 2020-2021 14USU0230T 7095600030,796,2020-2021,14USU0230T,7095600030,Escolarizada,6,9,,15,,,,0,,,,1,3,5,,8,,,,0,,,,1
797 2020-2021 14USU0150H 7011500003,797,2020-2021,14USU0150H,7011500003,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
798 2020-2021 14USU0200Z 8051300007,798,2020-2021,14USU0200Z,8051300007,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
799 2020-2021 14USU0200Z 7042100015,799,2020-2021,14USU0200Z,7042100015,Escolarizada,0,0,,0,,,,0,,,,0,4,5,,9,,,,0,,,,0
800 2020-2021 14USU0200Z 7041400008,800,2020-2021,14USU0200Z,7041400008,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
801 2020-2021 14USU0200Z 7081100073,801,2020-2021,14USU0200Z,7081100073,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
802 2020-2021 14USU0200Z 7051300079,802,2020-2021,14USU0200Z,7051300079,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
803 2020-2021 14USU0200Z 7051300018,803,2020-2021,14USU0200Z,7051300018,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0
804 2020-2021 14USU0200Z 7033100026,804,2020-2021,14USU0200Z,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
805 2020-2021 14USU0200Z 7041300024,805,2020-2021,14USU0200Z,7041300024,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
806 2020-2021 14USU0200Z 7062200028,806,2020-2021,14USU0200Z,7062200028,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
807 2020-2021 14USU0210F 8031100002,807,2020-2021,14USU0210F,8031100002,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
808 2020-2021 14USU0210F 8031100026,808,2020-2021,14USU0210F,8031100026,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
809 2020-2021 14USU0210F 6091323001,809,2020-2021,14USU0210F,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
810 2020-2021 14USU0210F 6091326001,810,2020-2021,14USU0210F,6091326001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
811 2020-2021 14USU0210F 6091327002,811,2020-2021,14USU0210F,6091327002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
812 2020-2021 14USU0210F 7042000002,812,2020-2021,14USU0210F,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
813 2020-2021 14USU0210F 7042100033,813,2020-2021,14USU0210F,7042100033,Escolarizada,2,0,,2,,,,0,,,,0,2,2,,4,,,,0,,,,0
814 2020-2021 14USU0210F 7031100005,814,2020-2021,14USU0210F,7031100005,Escolarizada,0,0,,0,,,,0,,,,0,0,4,,4,,,,0,,,,0
815 2020-2021 14USU0210F 7033100026,815,2020-2021,14USU0210F,7033100026,Escolarizada,1,0,,1,,,,0,,,,0,5,3,,8,,,,0,,,,0
816 2020-2021 14USU0210F 7031100176,816,2020-2021,14USU0210F,7031100176,Escolarizada,1,4,,5,,,,0,,,,0,0,4,,4,,,,0,,,,0
817 2020-2021 14USU0210F 7095600030,817,2020-2021,14USU0210F,7095600030,Escolarizada,0,0,,0,,,,0,,,,0,2,3,,5,,,,0,,,,0
818 2020-2021 14USU0210F 7011400011,818,2020-2021,14USU0210F,7011400011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
819 2020-2021 14USU0002Z 7042100033,819,2020-2021,14USU0002Z,7042100033,Escolarizada,8,3,,11,,,,0,,,,1,5,15,,20,,,,0,,,,0
820 2020-2021 14USU0002Z 7031200009,820,2020-2021,14USU0002Z,7031200009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
821 2020-2021 14USU0002Z 7033100026,821,2020-2021,14USU0002Z,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
822 2020-2021 14USU0002Z 7031000052,822,2020-2021,14USU0002Z,7031000052,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
823 2020-2021 14USU0002Z 7095600030,823,2020-2021,14USU0002Z,7095600030,Escolarizada,3,6,,9,,,,0,,,,1,14,7,,21,,,,0,,,,1
824 2020-2021 14USU0002Z 7011400011,824,2020-2021,14USU0002Z,7011400011,Escolarizada,0,0,,0,,,,0,,,,0,4,1,,5,,,,0,,,,0
825 2020-2021 14USU0140A 8021000010,825,2020-2021,14USU0140A,8021000010,Escolarizada,0,0,,0,,,,0,,,,0,0,4,,4,,,,0,,,,0
826 2020-2021 14USU0140A 8073100010,826,2020-2021,14USU0140A,8073100010,Escolarizada,0,0,,0,,,,0,,,,0,4,3,,7,,,,0,,,,0
827 2020-2021 14USU0140A 7073100088,827,2020-2021,14USU0140A,7073100088,Escolarizada,0,0,,0,,,,0,,,,0,4,1,,5,,,,0,,,,0
828 2020-2021 14USU0140A 7012602002,828,2020-2021,14USU0140A,7012602002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
829 2020-2021 14USU0140A 7021400038,829,2020-2021,14USU0140A,7021400038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
830 2020-2021 14USU0140A 7021600019,830,2020-2021,14USU0140A,7021600019,Escolarizada,0,0,,0,,,,0,,,,0,0,4,,4,,,,0,,,,0
831 2020-2021 14USU0140A 7021600006,831,2020-2021,14USU0140A,7021600006,Escolarizada,0,0,,0,,,,0,,,,0,9,8,,17,,,,0,,,,0
832 2020-2021 14USU0140A 7012602009,832,2020-2021,14USU0140A,7012602009,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
833 2020-2021 14USU0140A 7103100003,833,2020-2021,14USU0140A,7103100003,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0
834 2020-2021 14USU0140A 7021400005,834,2020-2021,14USU0140A,7021400005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
835 2020-2021 14USU0140A 7021300007,835,2020-2021,14USU0140A,7021300007,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
836 2020-2021 14USU0140A 7042500117,836,2020-2021,14USU0140A,7042500117,Escolarizada,0,0,,0,,,,0,,,,0,4,8,,12,,,,0,,,,0
837 2020-2021 14USU0140A 7073100089,837,2020-2021,14USU0140A,7073100089,Escolarizada,0,0,,0,,,,0,,,,0,3,6,,9,,,,0,,,,0
838 2020-2021 14USU0140A 7073100051,838,2020-2021,14USU0140A,7073100051,Escolarizada,0,0,,0,,,,0,,,,0,3,2,,5,,,,0,,,,0
839 2020-2021 14USU0140A 7073100082,839,2020-2021,14USU0140A,7073100082,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
840 2020-2021 14USU0100Z 8033100009,840,2020-2021,14USU0100Z,8033100009,Escolarizada,1,1,,2,,,,0,,,,0,1,1,,2,,,,0,,,,0
841 2020-2021 14USU0100Z 7022600002,841,2020-2021,14USU0100Z,7022600002,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
842 2020-2021 14USU0100Z 7033100026,842,2020-2021,14USU0100Z,7033100026,Escolarizada,30,14,,44,,,,0,,,,0,22,16,,38,,,,0,,,,0
843 2020-2021 14USU0100Z 7022300015,843,2020-2021,14USU0100Z,7022300015,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
844 2020-2021 14USU0130U 8031100002,844,2020-2021,14USU0130U,8031100002,Escolarizada,0,0,,0,,,,0,,,,0,11,2,,13,,,,0,,,,0
845 2020-2021 14USU0130U 8051300007,845,2020-2021,14USU0130U,8051300007,Escolarizada,3,2,,5,,,,0,,,,0,3,5,,8,,,,0,,,,0
846 2020-2021 14USU0130U 8051100024,846,2020-2021,14USU0130U,8051100024,Escolarizada,2,1,,3,,,,0,,,,0,1,1,,2,,,,0,,,,0
847 2020-2021 14USU0130U 6081100005,847,2020-2021,14USU0130U,6081100005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
848 2020-2021 14USU0130U 7081100051,848,2020-2021,14USU0130U,7081100051,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
849 2020-2021 14USU0130U 7031100005,849,2020-2021,14USU0130U,7031100005,Escolarizada,11,1,,12,,,,1,,,,0,12,14,,26,,,,1,,,,0
850 2020-2021 14USU0130U 7051100007,850,2020-2021,14USU0130U,7051100007,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
851 2020-2021 14USU0130U 7095600007,851,2020-2021,14USU0130U,7095600007,Escolarizada,0,0,,0,,,,0,,,,0,0,7,,7,,,,0,,,,0
852 2020-2021 14USU0130U 7051300013,852,2020-2021,14USU0130U,7051300013,Escolarizada,0,0,,0,,,,0,,,,0,16,10,,26,,,,0,,,,0
853 2020-2021 14USU0130U 7011000002,853,2020-2021,14USU0130U,7011000002,Escolarizada,0,0,,0,,,,0,,,,0,5,8,,13,,,,1,,,,0
854 2020-2021 14USU0130U 7081000006,854,2020-2021,14USU0130U,7081000006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
855 2020-2021 14USU0130U 7081100056,855,2020-2021,14USU0130U,7081100056,Escolarizada,5,1,,6,,,,0,,,,0,4,1,,5,,,,0,,,,0
856 2020-2021 14USU0120N 8042000005,856,2020-2021,14USU0120N,8042000005,Escolarizada,7,5,,12,,,,0,,,,0,0,0,,0,,,,0,,,,0
857 2020-2021 14USU0120N 8031400004,857,2020-2021,14USU0120N,8031400004,Escolarizada,0,1,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0
858 2020-2021 14USU0120N 8031400014,858,2020-2021,14USU0120N,8031400014,Escolarizada,1,3,,4,,,,0,,,,0,3,0,,3,,,,0,,,,0
859 2020-2021 14USU0120N 8041400003,859,2020-2021,14USU0120N,8041400003,Escolarizada,3,0,,3,,,,0,,,,0,3,2,,5,,,,0,,,,0
860 2020-2021 14USU0120N 8042500005,860,2020-2021,14USU0120N,8042500005,Escolarizada,2,5,,7,,,,0,,,,1,4,5,,9,,,,0,,,,0
861 2020-2021 14USU0120N 8031400010,861,2020-2021,14USU0120N,8031400010,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
862 2020-2021 14USU0120N 8031300020,862,2020-2021,14USU0120N,8031300020,Escolarizada,5,1,,6,,,,0,,,,1,0,0,,0,,,,0,,,,0
863 2020-2021 14USU0120N 8062200005,863,2020-2021,14USU0120N,8062200005,Escolarizada,6,1,,7,,,,0,,,,0,0,1,,1,,,,0,,,,0
864 2020-2021 14USU0120N 7042000002,864,2020-2021,14USU0120N,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
865 2020-2021 14USU0120N 7042100033,865,2020-2021,14USU0120N,7042100033,Escolarizada,57,32,,89,,,,1,,,,0,9,8,,17,,,,0,,,,0
866 2020-2021 14USU0120N 7041400008,866,2020-2021,14USU0120N,7041400008,Escolarizada,6,2,,8,,,,0,,,,0,7,2,,9,,,,0,,,,0
867 2020-2021 14USU0120N 7061000012,867,2020-2021,14USU0120N,7061000012,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
868 2020-2021 14USU0120N 7041100018,868,2020-2021,14USU0120N,7041100018,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
869 2020-2021 14USU0120N 7041200034,869,2020-2021,14USU0120N,7041200034,Escolarizada,21,28,,49,,,,0,,,,0,10,9,,19,,,,0,,,,0
870 2020-2021 14USU0120N 7031400008,870,2020-2021,14USU0120N,7031400008,Escolarizada,4,3,,7,,,,0,,,,0,5,3,,8,,,,0,,,,0
871 2020-2021 14USU0120N 7012500034,871,2020-2021,14USU0120N,7012500034,Escolarizada,3,7,,10,,,,0,,,,0,0,0,,0,,,,0,,,,0
872 2020-2021 14USU0120N 7041400048,872,2020-2021,14USU0120N,7041400048,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
873 2020-2021 14USU0120N 7041300021,873,2020-2021,14USU0120N,7041300021,Escolarizada,15,8,,23,,,,0,,,,0,0,0,,0,,,,0,,,,0
874 2020-2021 14USU0120N 7041300024,874,2020-2021,14USU0120N,7041300024,Escolarizada,0,3,,3,,,,0,,,,0,5,3,,8,,,,0,,,,0
875 2020-2021 14USU0120N 7103100010,875,2020-2021,14USU0120N,7103100010,Escolarizada,18,21,,39,,,,0,,,,0,4,1,,5,,,,1,,,,0
